timestamp,source_ip,server,username,service,attempts,status,port,protocol,comment,anomaly_label,delta_t
2023-01-01 00:41:32.640539,106.189.145.227,srv-ldn-02,aaron06,login,1,Success,22.0,SSH2,User aaron06 login,normal,4.559516
2023-01-01 00:41:32.696987,147.131.144.158,web-sgp-02,aaron06,cron,1,Failed,22.0,SSH2,User aaron06 login,normal,0.056448
2023-01-01 00:41:38.137233,136.108.54.91,db-ber-01,aaron06,ssh,1,Success,22.0,SSH2,User aaron06 login,normal,5.440246
2023-01-01 00:41:38.182542,64.74.61.29,db-ber-01,aaron06,login,1,Success,22.0,SSH2,User aaron06 login,normal,0.045309
2023-01-01 00:41:43.141714,83.197.88.90,db-ber-01,aaron06,cron,1,Success,22.0,SSH2,User aaron06 login,normal,4.959172
2023-01-01 00:41:43.194685,26.218.234.242,srv-ldn-02,aaron06,ssh,1,Success,22.0,SSH2,User aaron06 login,normal,0.052971
2023-01-01 00:41:43.228281,126.62.77.67,web-sgp-02,aaron06,ssh,1,Failed,22.0,SSH2,User aaron06 login,normal,0.033596
2023-01-01 00:41:47.680465,109.83.50.129,srv-ldn-02,aaron06,login,1,Failed,22.0,SSH2,User aaron06 login,normal,4.452184
2023-01-01 00:41:47.734612,120.245.135.64,srv-nyc-01,aaron06,ssh,1,Failed,22.0,SSH2,User aaron06 login,normal,0.054147
2023-01-01 00:41:53.019467,110.160.165.78,srv-ldn-02,aaron06,login,1,Success,22.0,SSH2,User aaron06 login,normal,5.284855
2023-01-01 00:41:53.117613,213.229.55.185,db-ber-01,aaron06,ssh,1,Success,22.0,SSH2,User aaron06 login,normal,0.098146
2023-01-01 00:41:58.023803,52.199.12.246,web-sgp-02,aaron06,cron,1,Failed,22.0,SSH2,User aaron06 login,normal,4.90619
2023-01-01 00:41:58.033803,2.24.146.68,db-ber-01,aaron06,cron,1,Success,22.0,SSH2,User aaron06 login,normal,0.01
2023-01-01 00:42:03.107490,18.86.138.102,web-sgp-02,aaron06,login,1,Failed,22.0,SSH2,User aaron06 login,normal,5.073687
2023-01-01 00:42:03.143570,143.185.15.25,srv-ldn-02,aaron06,login,1,Success,22.0,SSH2,User aaron06 login,normal,0.03608
2023-01-01 00:42:08.101143,206.146.69.118,srv-nyc-01,aaron06,login,1,Failed,22.0,SSH2,User aaron06 login,normal,4.957573
2023-01-01 00:42:08.111143,194.143.213.232,db-ber-01,aaron06,ssh,1,Success,22.0,SSH2,User aaron06 login,normal,0.01
2023-01-01 00:42:13.065345,191.245.84.41,web-sgp-02,aaron06,cron,1,Success,22.0,SSH2,User aaron06 login,normal,4.954202
2023-01-01 00:42:13.223073,195.68.69.27,srv-tok-03,aaron06,login,1,Success,22.0,SSH2,User aaron06 login,normal,0.157728
2023-01-01 00:42:13.273681,12.137.148.89,srv-tok-03,aaron06,login,1,Success,22.0,SSH2,User aaron06 login,normal,0.050608
2023-01-01 00:42:18.348912,210.140.68.19,db-ber-01,aaron06,cron,1,Failed,22.0,SSH2,User aaron06 login,normal,5.075231
2023-01-01 00:42:18.410201,9.239.182.18,srv-tok-03,aaron06,cron,1,Failed,22.0,SSH2,User aaron06 login,normal,0.061289
2023-01-01 00:42:20.080343,168.241.194.233,web-sgp-02,aaron06,cron,1,Success,22.0,SSH2,User aaron06 login,normal,1.670142
2023-01-01 00:42:20.173071,152.72.98.252,srv-nyc-01,aaron06,ssh,1,Failed,22.0,SSH2,User aaron06 login,normal,0.092728
2023-01-01 00:42:20.183071,197.118.32.252,srv-nyc-01,aaron06,login,1,Failed,22.0,SSH2,User aaron06 login,normal,0.01
2023-01-01 00:42:23.630745,162.136.9.237,srv-ldn-02,aaron06,ssh,1,Success,22.0,SSH2,User aaron06 login,normal,3.447674
2023-01-01 00:42:23.643162,31.32.51.28,web-sgp-02,aaron06,ssh,1,Failed,22.0,SSH2,User aaron06 login,normal,0.012417
2023-01-01 00:42:28.528439,116.58.218.194,db-ber-01,aaron06,ssh,1,Failed,22.0,SSH2,User aaron06 login,normal,4.885277
2023-01-01 00:42:28.578917,2.115.244.167,srv-nyc-01,aaron06,cron,1,Failed,22.0,SSH2,User aaron06 login,normal,0.050478
2023-01-01 00:42:33.486428,70.215.222.84,srv-ldn-02,aaron06,login,1,Success,22.0,SSH2,User aaron06 login,normal,4.907511
2023-01-01 00:42:33.496428,78.88.62.91,db-ber-01,aaron06,login,1,Failed,22.0,SSH2,User aaron06 login,normal,0.01
2023-01-01 00:42:36.020389,202.96.235.123,srv-tok-03,aaron06,cron,1,Failed,22.0,SSH2,User aaron06 login,normal,2.523961
2023-01-01 00:42:36.049242,42.254.86.99,web-sgp-02,aaron06,login,1,Success,22.0,SSH2,User aaron06 login,normal,0.028853
2023-01-01 00:42:37.140718,100.151.11.90,srv-nyc-01,aaron06,cron,1,Failed,22.0,SSH2,User aaron06 login,normal,1.091476
2023-01-01 00:42:38.399662,210.89.177.127,srv-ldn-02,aaron06,login,1,Success,22.0,SSH2,User aaron06 login,normal,1.258944
2023-01-01 00:42:38.489545,15.178.121.131,web-sgp-02,aaron06,cron,1,Success,22.0,SSH2,User aaron06 login,normal,0.089883
2023-01-01 00:42:38.590547,152.108.195.186,srv-ldn-02,aaron06,cron,1,Failed,22.0,SSH2,User aaron06 login,normal,0.101002
2023-01-01 00:42:38.843338,194.141.129.204,srv-ldn-02,aaron06,ssh,1,Failed,22.0,SSH2,User aaron06 login,normal,0.252791
2023-01-01 00:42:43.595536,149.121.200.33,srv-nyc-01,aaron06,login,1,Failed,22.0,SSH2,User aaron06 login,normal,4.752198
2023-01-01 00:42:43.654854,168.142.25.56,srv-ldn-02,aaron06,ssh,1,Failed,22.0,SSH2,User aaron06 login,normal,0.059318
2023-01-01 00:04:34.981480,223.86.9.221,web-sgp-02,aaron10,ssh,1,Failed,22.0,SSH2,User aaron10 login,normal,
2023-01-01 00:04:35.172321,72.227.196.120,web-sgp-02,aaron10,cron,1,Success,22.0,SSH2,User aaron10 login,normal,0.190841
2023-01-01 00:04:35.267252,220.78.88.92,srv-tok-03,aaron10,cron,1,Success,22.0,SSH2,User aaron10 login,normal,0.094931
2023-01-01 00:04:35.299853,192.200.144.92,srv-nyc-01,aaron10,login,1,Failed,22.0,SSH2,User aaron10 login,normal,0.032601
2023-01-01 00:04:35.411887,190.8.23.228,srv-ldn-02,aaron10,cron,1,Success,22.0,SSH2,User aaron10 login,normal,0.112034
2023-01-01 00:04:35.674647,30.97.171.177,srv-tok-03,aaron10,login,1,Failed,22.0,SSH2,User aaron10 login,normal,0.26276
2023-01-01 00:04:35.684647,50.150.135.232,srv-nyc-01,aaron10,cron,1,Failed,22.0,SSH2,User aaron10 login,normal,0.01
2023-01-01 00:04:35.718837,132.172.218.193,srv-tok-03,aaron10,ssh,1,Success,22.0,SSH2,User aaron10 login,normal,0.03419
2023-01-01 00:04:35.880093,192.100.136.139,db-ber-01,aaron10,login,1,Success,22.0,SSH2,User aaron10 login,normal,0.161256
2023-01-01 00:04:35.890093,9.254.254.221,srv-ldn-02,aaron10,login,1,Success,22.0,SSH2,User aaron10 login,normal,0.01
2023-01-01 00:04:35.929772,28.142.99.48,db-ber-01,aaron10,cron,1,Failed,22.0,SSH2,User aaron10 login,normal,0.039679
2023-01-01 00:04:36.019439,151.29.195.90,srv-tok-03,aaron10,ssh,1,Success,22.0,SSH2,User aaron10 login,normal,0.089667
2023-01-01 00:04:36.035418,113.177.36.192,web-sgp-02,aaron10,login,1,Success,22.0,SSH2,User aaron10 login,normal,0.015979
2023-01-01 00:04:38.001734,139.174.240.178,db-ber-01,aaron10,cron,1,Success,22.0,SSH2,User aaron10 login,normal,1.966316
2023-01-01 00:04:38.034760,70.164.209.66,srv-tok-03,aaron10,cron,1,Failed,22.0,SSH2,User aaron10 login,normal,0.033026
2023-01-01 00:57:59.921514,123.193.168.250,srv-tok-03,aaron13,cron,1,Failed,22.0,SSH2,User aaron13 login,normal,
2023-01-01 00:57:59.972879,112.249.138.226,srv-tok-03,aaron13,ssh,1,Success,22.0,SSH2,User aaron13 login,normal,0.051365
2023-01-01 00:58:00.740572,69.9.225.10,web-sgp-02,aaron13,ssh,1,Failed,22.0,SSH2,User aaron13 login,normal,0.767693
2023-01-01 00:58:00.808770,113.85.32.149,srv-nyc-01,aaron13,cron,1,Success,22.0,SSH2,User aaron13 login,normal,0.068198
2023-01-01 00:58:00.823951,161.160.32.129,db-ber-01,aaron13,cron,1,Success,22.0,SSH2,User aaron13 login,normal,0.015181
2023-01-01 00:58:00.933650,36.30.33.189,srv-tok-03,aaron13,ssh,1,Success,22.0,SSH2,User aaron13 login,normal,0.109699
2023-01-01 00:58:04.476651,217.247.94.232,srv-ldn-02,aaron13,ssh,1,Success,22.0,SSH2,User aaron13 login,normal,3.543001
2023-01-01 00:58:06.786027,66.252.108.42,web-sgp-02,aaron13,login,1,Success,22.0,SSH2,User aaron13 login,normal,2.309376
2023-01-01 00:58:14.487177,138.8.140.24,db-ber-01,aaron13,login,1,Success,22.0,SSH2,User aaron13 login,normal,7.70115
2023-01-01 00:19:19.959909,195.55.213.15,db-ber-01,aaron23,ssh,1,Failed,22.0,SSH2,User aaron23 login,normal,
2023-01-01 00:19:21.450986,221.191.97.155,srv-nyc-01,aaron23,ssh,1,Success,22.0,SSH2,User aaron23 login,normal,1.491077
2023-01-01 00:19:29.547609,220.85.155.212,db-ber-01,aaron23,cron,1,Success,22.0,SSH2,User aaron23 login,normal,8.096623
2023-01-01 00:19:29.610274,73.111.224.138,srv-tok-03,aaron23,cron,1,Success,22.0,SSH2,User aaron23 login,normal,0.062665
2023-01-01 00:19:29.688651,112.181.186.243,db-ber-01,aaron23,login,1,Failed,22.0,SSH2,User aaron23 login,normal,0.078377
2023-01-01 00:19:29.738488,76.45.203.18,srv-tok-03,aaron23,ssh,1,Failed,22.0,SSH2,User aaron23 login,normal,0.049837
2023-01-01 00:19:30.049904,101.177.221.61,srv-nyc-01,aaron23,ssh,1,Success,22.0,SSH2,User aaron23 login,normal,0.311416
2023-01-01 00:19:30.071928,42.45.127.81,db-ber-01,aaron23,login,1,Failed,22.0,SSH2,User aaron23 login,normal,0.022024
2023-01-01 00:19:30.088911,66.181.41.89,srv-ldn-02,aaron23,login,1,Failed,22.0,SSH2,User aaron23 login,normal,0.016983
2023-01-01 00:19:30.172313,84.222.87.194,srv-nyc-01,aaron23,login,1,Success,22.0,SSH2,User aaron23 login,normal,0.083402
2023-01-01 00:19:30.384765,211.8.144.38,srv-ldn-02,aaron23,login,1,Success,22.0,SSH2,User aaron23 login,normal,0.212452
2023-01-01 00:19:30.491620,63.52.12.140,srv-ldn-02,aaron23,login,1,Success,22.0,SSH2,User aaron23 login,normal,0.106855
2023-01-01 00:19:30.501620,117.46.88.206,srv-tok-03,aaron23,ssh,1,Failed,22.0,SSH2,User aaron23 login,normal,0.01
2023-01-01 00:19:30.534373,181.254.61.42,db-ber-01,aaron23,cron,1,Success,22.0,SSH2,User aaron23 login,normal,0.032753
2023-01-01 00:19:30.562706,179.153.179.147,web-sgp-02,aaron23,ssh,1,Success,22.0,SSH2,User aaron23 login,normal,0.028333
2023-01-01 00:19:30.572706,69.107.136.128,db-ber-01,aaron23,ssh,1,Failed,22.0,SSH2,User aaron23 login,normal,0.01
2023-01-01 00:19:30.590558,40.143.186.162,srv-tok-03,aaron23,ssh,1,Failed,22.0,SSH2,User aaron23 login,normal,0.017852
2023-01-01 00:19:30.649693,83.42.238.10,srv-ldn-02,aaron23,login,1,Failed,22.0,SSH2,User aaron23 login,normal,0.059135
2023-01-01 00:19:30.706641,120.23.198.97,srv-tok-03,aaron23,cron,1,Success,22.0,SSH2,User aaron23 login,normal,0.056948
2023-01-01 00:19:30.768469,10.137.94.131,db-ber-01,aaron23,ssh,1,Failed,22.0,SSH2,User aaron23 login,normal,0.061828
2023-01-01 00:19:30.811086,2.106.91.191,srv-nyc-01,aaron23,ssh,1,Success,22.0,SSH2,User aaron23 login,normal,0.042617
2023-01-01 00:19:30.872238,159.114.52.75,web-sgp-02,aaron23,cron,1,Failed,22.0,SSH2,User aaron23 login,normal,0.061152
2023-01-01 00:19:30.979141,81.152.106.98,web-sgp-02,aaron23,login,1,Success,22.0,SSH2,User aaron23 login,normal,0.106903
2023-01-01 00:19:31.025485,43.1.145.66,web-sgp-02,aaron23,cron,1,Success,22.0,SSH2,User aaron23 login,normal,0.046344
2023-01-01 00:19:31.171547,132.20.175.127,web-sgp-02,aaron23,login,1,Success,22.0,SSH2,User aaron23 login,normal,0.146062
2023-01-01 00:19:31.216057,164.42.26.65,web-sgp-02,aaron23,ssh,1,Success,22.0,SSH2,User aaron23 login,normal,0.04451
2023-01-01 00:19:31.266483,119.33.152.26,srv-nyc-01,aaron23,cron,1,Success,22.0,SSH2,User aaron23 login,normal,0.050426
2023-01-01 00:19:31.388262,175.235.150.202,srv-nyc-01,aaron23,cron,1,Success,22.0,SSH2,User aaron23 login,normal,0.121779
2023-01-01 00:19:31.488121,44.142.149.43,srv-ldn-02,aaron23,ssh,1,Success,22.0,SSH2,User aaron23 login,normal,0.099859
2023-01-01 00:19:31.534505,86.134.71.52,srv-nyc-01,aaron23,cron,1,Failed,22.0,SSH2,User aaron23 login,normal,0.046384
2023-01-01 00:19:31.642238,90.55.27.230,db-ber-01,aaron23,cron,1,Success,22.0,SSH2,User aaron23 login,normal,0.107733
2023-01-01 00:19:31.736750,95.247.201.125,srv-tok-03,aaron23,ssh,1,Success,22.0,SSH2,User aaron23 login,normal,0.094512
2023-01-01 00:19:32.036573,103.181.160.189,srv-nyc-01,aaron23,ssh,1,Success,22.0,SSH2,User aaron23 login,normal,0.299823
2023-01-01 00:19:32.112117,184.143.32.241,srv-tok-03,aaron23,login,1,Failed,22.0,SSH2,User aaron23 login,normal,0.075544
2023-01-01 00:19:32.122117,4.58.151.187,srv-tok-03,aaron23,ssh,1,Success,22.0,SSH2,User aaron23 login,normal,0.01
2023-01-01 00:19:32.168511,97.198.137.6,db-ber-01,aaron23,ssh,1,Success,22.0,SSH2,User aaron23 login,normal,0.046394
2023-01-01 00:19:32.474775,76.89.221.179,web-sgp-02,aaron23,ssh,1,Failed,22.0,SSH2,User aaron23 login,normal,0.306264
2023-01-01 00:19:32.484775,91.41.217.132,db-ber-01,aaron23,login,1,Success,22.0,SSH2,User aaron23 login,normal,0.01
2023-01-01 00:19:32.547138,6.7.142.102,web-sgp-02,aaron23,cron,1,Failed,22.0,SSH2,User aaron23 login,normal,0.062363
2023-01-01 00:19:32.581456,205.119.224.205,web-sgp-02,aaron23,ssh,1,Failed,22.0,SSH2,User aaron23 login,normal,0.034318
2023-01-01 00:19:32.643220,172.218.12.238,srv-nyc-01,aaron23,login,1,Failed,22.0,SSH2,User aaron23 login,normal,0.061764
2023-01-01 00:19:32.670705,46.3.124.199,web-sgp-02,aaron23,login,1,Failed,22.0,SSH2,User aaron23 login,normal,0.027485
2023-01-01 00:19:32.722645,222.109.86.38,db-ber-01,aaron23,login,1,Success,22.0,SSH2,User aaron23 login,normal,0.05194
2023-01-01 00:19:32.790723,148.37.126.171,db-ber-01,aaron23,ssh,1,Success,22.0,SSH2,User aaron23 login,normal,0.068078
2023-01-01 00:19:32.839038,31.15.207.36,srv-nyc-01,aaron23,ssh,1,Success,22.0,SSH2,User aaron23 login,normal,0.048315
2023-01-01 00:19:32.907227,128.223.140.93,web-sgp-02,aaron23,cron,1,Failed,22.0,SSH2,User aaron23 login,normal,0.068189
2023-01-01 00:19:33.055257,153.237.246.98,web-sgp-02,aaron23,login,1,Failed,22.0,SSH2,User aaron23 login,normal,0.14803
2023-01-01 00:19:33.166678,154.115.64.208,srv-tok-03,aaron23,cron,1,Success,22.0,SSH2,User aaron23 login,normal,0.111421
2023-01-01 00:19:33.176678,7.23.90.159,srv-ldn-02,aaron23,login,1,Success,22.0,SSH2,User aaron23 login,normal,0.01
2023-01-01 00:19:33.216643,44.110.255.135,srv-ldn-02,aaron23,ssh,1,Failed,22.0,SSH2,User aaron23 login,normal,0.039965
2023-01-01 00:19:33.357004,172.182.103.136,srv-ldn-02,aaron23,cron,1,Failed,22.0,SSH2,User aaron23 login,normal,0.140361
2023-01-01 00:19:34.367983,35.196.16.109,srv-nyc-01,aaron23,login,1,Failed,22.0,SSH2,User aaron23 login,normal,1.010979
2023-01-01 00:19:38.403028,41.97.103.242,db-ber-01,aaron23,login,1,Failed,22.0,SSH2,User aaron23 login,normal,4.035045
2023-01-01 00:16:57.054473,110.179.251.140,db-ber-01,aaron83,cron,1,Failed,22.0,SSH2,User aaron83 login,normal,
2023-01-01 00:16:57.146460,164.89.3.208,srv-nyc-01,aaron83,login,1,Success,22.0,SSH2,User aaron83 login,normal,0.091987
2023-01-01 00:16:57.198208,113.101.6.217,db-ber-01,aaron83,cron,1,Failed,22.0,SSH2,User aaron83 login,normal,0.051748
2023-01-01 00:16:57.288186,4.90.251.102,srv-ldn-02,aaron83,login,1,Success,22.0,SSH2,User aaron83 login,normal,0.089978
2023-01-01 00:16:57.627287,6.56.15.81,srv-tok-03,aaron83,ssh,1,Failed,22.0,SSH2,User aaron83 login,normal,0.339101
2023-01-01 00:16:57.702894,102.137.158.151,srv-ldn-02,aaron83,cron,1,Success,22.0,SSH2,User aaron83 login,normal,0.075607
2023-01-01 00:16:57.800700,205.61.206.59,db-ber-01,aaron83,ssh,1,Success,22.0,SSH2,User aaron83 login,normal,0.097806
2023-01-01 00:16:57.829630,104.224.233.62,srv-ldn-02,aaron83,login,1,Success,22.0,SSH2,User aaron83 login,normal,0.02893
2023-01-01 00:16:58.871499,160.13.228.136,srv-tok-03,aaron83,login,1,Failed,22.0,SSH2,User aaron83 login,normal,1.041869
2023-01-01 00:16:58.929249,119.15.23.240,srv-nyc-01,aaron83,login,1,Failed,22.0,SSH2,User aaron83 login,normal,0.05775
2023-01-01 00:16:58.967542,174.75.161.118,srv-nyc-01,aaron83,login,1,Failed,22.0,SSH2,User aaron83 login,normal,0.038293
2023-01-01 00:16:58.998365,117.210.185.43,web-sgp-02,aaron83,ssh,1,Failed,22.0,SSH2,User aaron83 login,normal,0.030823
2023-01-01 00:16:59.047297,187.88.91.88,srv-tok-03,aaron83,ssh,1,Failed,22.0,SSH2,User aaron83 login,normal,0.048932
2023-01-01 00:17:00.703189,210.156.95.68,srv-ldn-02,aaron83,ssh,1,Failed,22.0,SSH2,User aaron83 login,normal,1.655892
2023-01-01 00:17:00.792890,128.28.234.99,srv-ldn-02,aaron83,cron,1,Failed,22.0,SSH2,User aaron83 login,normal,0.089701
2023-01-01 00:17:00.905608,205.188.139.43,web-sgp-02,aaron83,ssh,1,Failed,22.0,SSH2,User aaron83 login,normal,0.112718
2023-01-01 00:17:00.929822,77.94.191.247,srv-nyc-01,aaron83,cron,1,Failed,22.0,SSH2,User aaron83 login,normal,0.024214
2023-01-01 00:17:00.969779,154.202.222.103,srv-tok-03,aaron83,cron,1,Success,22.0,SSH2,User aaron83 login,normal,0.039957
2023-01-01 00:17:00.979779,178.130.246.192,srv-ldn-02,aaron83,cron,1,Success,22.0,SSH2,User aaron83 login,normal,0.01
2023-01-01 00:17:01.059464,83.75.103.142,srv-tok-03,aaron83,cron,1,Failed,22.0,SSH2,User aaron83 login,normal,0.079685
2023-01-01 00:17:01.150283,53.226.28.214,srv-ldn-02,aaron83,cron,1,Success,22.0,SSH2,User aaron83 login,normal,0.090819
2023-01-01 00:17:01.233671,124.48.167.239,srv-tok-03,aaron83,ssh,1,Failed,22.0,SSH2,User aaron83 login,normal,0.083388
2023-01-01 00:17:01.333516,49.217.210.88,srv-nyc-01,aaron83,cron,1,Failed,22.0,SSH2,User aaron83 login,normal,0.099845
2023-01-01 00:17:01.415703,73.253.21.238,srv-tok-03,aaron83,login,1,Failed,22.0,SSH2,User aaron83 login,normal,0.082187
2023-01-01 00:17:01.471156,223.237.215.99,web-sgp-02,aaron83,cron,1,Success,22.0,SSH2,User aaron83 login,normal,0.055453
2023-01-01 00:17:01.535063,107.238.213.36,srv-nyc-01,aaron83,ssh,1,Success,22.0,SSH2,User aaron83 login,normal,0.063907
2023-01-01 00:17:01.545063,208.143.71.167,srv-nyc-01,aaron83,ssh,1,Success,22.0,SSH2,User aaron83 login,normal,0.01
2023-01-01 00:17:01.570080,176.78.156.211,srv-ldn-02,aaron83,login,1,Failed,22.0,SSH2,User aaron83 login,normal,0.025017
2023-01-01 00:17:01.580080,182.246.101.89,srv-ldn-02,aaron83,ssh,1,Failed,22.0,SSH2,User aaron83 login,normal,0.01
2023-01-01 00:17:01.627684,91.96.196.50,db-ber-01,aaron83,login,1,Success,22.0,SSH2,User aaron83 login,normal,0.047604
2023-01-01 00:17:01.745527,115.249.167.139,srv-nyc-01,aaron83,login,1,Failed,22.0,SSH2,User aaron83 login,normal,0.117843
2023-01-01 00:17:01.952541,138.192.2.235,web-sgp-02,aaron83,login,1,Failed,22.0,SSH2,User aaron83 login,normal,0.207014
2023-01-01 00:17:02.087104,38.141.231.128,web-sgp-02,aaron83,ssh,1,Success,22.0,SSH2,User aaron83 login,normal,0.134563
2023-01-01 00:17:02.182246,85.211.173.244,srv-ldn-02,aaron83,login,1,Failed,22.0,SSH2,User aaron83 login,normal,0.095142
2023-01-01 00:17:02.192246,164.105.181.164,srv-ldn-02,aaron83,cron,1,Failed,22.0,SSH2,User aaron83 login,normal,0.01
2023-01-01 00:17:02.202246,206.11.164.114,srv-tok-03,aaron83,cron,1,Failed,22.0,SSH2,User aaron83 login,normal,0.01
2023-01-01 00:17:02.286828,38.139.168.253,srv-nyc-01,aaron83,ssh,1,Success,22.0,SSH2,User aaron83 login,normal,0.084582
2023-01-01 00:17:02.385057,93.147.220.42,srv-tok-03,aaron83,cron,1,Success,22.0,SSH2,User aaron83 login,normal,0.098229
2023-01-01 00:17:03.084229,121.214.181.41,srv-ldn-02,aaron83,ssh,1,Success,22.0,SSH2,User aaron83 login,normal,0.699172
2023-01-01 00:17:03.094229,52.242.208.211,srv-tok-03,aaron83,login,1,Success,22.0,SSH2,User aaron83 login,normal,0.01
