_index,_id,_version,_score,_source.agent.ip,_source.agent.name,_source.agent.id,_source.manager.name,_source.data.protocol,_source.data.srcip,_source.data.id,_source.data.url,_source.rule.firedtimes,_source.rule.mail,_source.rule.level,_source.rule.pci_dss,_source.rule.tsc,_source.rule.description,_source.rule.groups,_source.rule.id,_source.rule.nist_800_53,_source.rule.gdpr,_source.decoder.name,_source.full_log,_source.input.type,_source.@timestamp,_source.location,_source.id,_source.timestamp,_source.rule.mitre.technique,_source.rule.mitre.id,_source.rule.mitre.tactic,_source.previous_output,_source.rule.frequency,_source.rule.info,_source.predecoder.hostname,_source.predecoder.program_name,_source.predecoder.timestamp,_source.data.dstuser,_source.data.srcport,_source.decoder.parent,_source.rule.hipaa
wazuh-alerts-4.x-2023.10.20,o8BWTosBpjjGT_ibOMj_,1,1,192.168.40.130,machine-1,001,ubuntu,GET,192.168.204.1,404,/DVWA/phptonuke.php?filnavn=/etc/passwd,6234,false,5,"[""6.5"",""11.4""]","[""CC6.6"",""CC7.1"",""CC8.1"",""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",Web server 400 error code.,"[""web"",""accesslog"",""attack""]",31101,"[""SA.11"",""SI.4""]","[""IV_35.7.d""]",web-accesslog,"192.168.204.1 - - [20/Oct/2023:23:25:46 +0500] ""GET /DVWA/phptonuke.php?filnavn=/etc/passwd HTTP/1.1"" 404 494 ""-"" ""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)""",log,"Oct 20, 2023 @ 18:25:47.078",/var/log/apache2/access.log,1697826347.6086702,"Oct 20, 2023 @ 18:25:47.078", , , , , , , , , , , , , 
wazuh-alerts-4.x-2023.10.20,qsBWTosBpjjGT_ibOMj_,1,1,192.168.40.130,machine-1,001,ubuntu,GET,192.168.204.1,404,/phpsane/save.php?file_save=/etc/passwd,6238,false,5,"[""6.5"",""11.4""]","[""CC6.6"",""CC7.1"",""CC8.1"",""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",Web server 400 error code.,"[""web"",""accesslog"",""attack""]",31101,"[""SA.11"",""SI.4""]","[""IV_35.7.d""]",web-accesslog,"192.168.204.1 - - [20/Oct/2023:23:25:46 +0500] ""GET /phpsane/save.php?file_save=/etc/passwd HTTP/1.1"" 404 494 ""-"" ""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)""",log,"Oct 20, 2023 @ 18:25:47.084",/var/log/apache2/access.log,1697826347.6090329,"Oct 20, 2023 @ 18:25:47.084", , , , , , , , , , , , , 
wazuh-alerts-4.x-2023.10.20,rMBWTosBpjjGT_ibOMj_,1,1,192.168.40.130,machine-1,001,ubuntu,GET,192.168.204.1,404,/scan/save.php?file_save=/etc/passwd,6240,false,5,"[""6.5"",""11.4""]","[""CC6.6"",""CC7.1"",""CC8.1"",""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",Web server 400 error code.,"[""web"",""accesslog"",""attack""]",31101,"[""SA.11"",""SI.4""]","[""IV_35.7.d""]",web-accesslog,"192.168.204.1 - - [20/Oct/2023:23:25:46 +0500] ""GET /scan/save.php?file_save=/etc/passwd HTTP/1.1"" 404 494 ""-"" ""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)""",log,"Oct 20, 2023 @ 18:25:47.086",/var/log/apache2/access.log,1697826347.6091368,"Oct 20, 2023 @ 18:25:47.086", , , , , , , , , , , , , 
wazuh-alerts-4.x-2023.10.20,sMBWTosBpjjGT_ibOMj_,1,1,192.168.40.130,machine-1,001,ubuntu,GET,192.168.204.1,404,/scripts/save.php?file_save=/etc/passwd,6242,false,5,"[""6.5"",""11.4""]","[""CC6.6"",""CC7.1"",""CC8.1"",""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",Web server 400 error code.,"[""web"",""accesslog"",""attack""]",31101,"[""SA.11"",""SI.4""]","[""IV_35.7.d""]",web-accesslog,"192.168.204.1 - - [20/Oct/2023:23:25:46 +0500] ""GET /scripts/save.php?file_save=/etc/passwd HTTP/1.1"" 404 494 ""-"" ""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)""",log,"Oct 20, 2023 @ 18:25:47.089",/var/log/apache2/access.log,1697826347.6093479,"Oct 20, 2023 @ 18:25:47.089", , , , , , , , , , , , , 
wazuh-alerts-4.x-2023.10.20,ssBWTosBpjjGT_ibOMj_,1,1,192.168.40.130,machine-1,001,ubuntu,GET,192.168.204.1,404,/phptonuke.php?filnavn=/etc/passwd,6244,false,5,"[""6.5"",""11.4""]","[""CC6.6"",""CC7.1"",""CC8.1"",""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",Web server 400 error code.,"[""web"",""accesslog"",""attack""]",31101,"[""SA.11"",""SI.4""]","[""IV_35.7.d""]",web-accesslog,"192.168.204.1 - - [20/Oct/2023:23:25:46 +0500] ""GET /phptonuke.php?filnavn=/etc/passwd HTTP/1.1"" 404 494 ""-"" ""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)""",log,"Oct 20, 2023 @ 18:25:47.091",/var/log/apache2/access.log,1697826347.6094518,"Oct 20, 2023 @ 18:25:47.091", , , , , , , , , , , , , 
wazuh-alerts-4.x-2023.10.20,tMBWTosBpjjGT_ibOMj_,1,1,192.168.40.130,machine-1,001,ubuntu,GET,192.168.204.1,404,/cgi-bin/lib/dbman_filter.inc.php?lib_path=/etc/passwd%00,563,false,6,"[""6.5"",""11.4"",""6.5.1""]","[""CC6.6"",""CC7.1"",""CC8.1"",""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",Common web attack.,"[""web"",""accesslog"",""attack""]",31104,"[""SA.11"",""SI.4""]","[""IV_35.7.d""]",web-accesslog,"192.168.204.1 - - [20/Oct/2023:23:25:46 +0500] ""GET /cgi-bin/lib/dbman_filter.inc.php?lib_path=/etc/passwd%00 HTTP/1.1"" 404 494 ""-"" ""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)""",log,"Oct 20, 2023 @ 18:25:48.369",/var/log/apache2/access.log,1697826348.6095576,"Oct 20, 2023 @ 18:25:48.369","[""Process Injection"",""File and Directory Discovery"",""Exploit Public-Facing Application""]","[""T1055"",""T1083"",""T1190""]","[""Defense Evasion"",""Privilege Escalation"",""Discovery"",""Initial Access""]", , , , , , , , , , 
wazuh-alerts-4.x-2023.10.20,tcBWTosBpjjGT_ibOMj_,1,1,192.168.40.130,machine-1,001,ubuntu,GET,192.168.204.1,404,/save.php?file_save=/etc/passwd,6245,false,5,"[""6.5"",""11.4""]","[""CC6.6"",""CC7.1"",""CC8.1"",""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",Web server 400 error code.,"[""web"",""accesslog"",""attack""]",31101,"[""SA.11"",""SI.4""]","[""IV_35.7.d""]",web-accesslog,"192.168.204.1 - - [20/Oct/2023:23:25:46 +0500] ""GET /save.php?file_save=/etc/passwd HTTP/1.1"" 404 494 ""-"" ""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)""",log,"Oct 20, 2023 @ 18:25:48.369",/var/log/apache2/access.log,1697826348.6096121,"Oct 20, 2023 @ 18:25:48.369", , , , , , , , , , , , , 
wazuh-alerts-4.x-2023.10.20,uMBWTosBpjjGT_ibOMj_,1,1,192.168.40.130,machine-1,001,ubuntu,GET,192.168.204.1,404,/phprojekt/lib/authform.inc.php?path_pre=/etc/passwd%00,565,false,6,"[""6.5"",""11.4"",""6.5.1""]","[""CC6.6"",""CC7.1"",""CC8.1"",""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",Common web attack.,"[""web"",""accesslog"",""attack""]",31104,"[""SA.11"",""SI.4""]","[""IV_35.7.d""]",web-accesslog,"192.168.204.1 - - [20/Oct/2023:23:25:46 +0500] ""GET /phprojekt/lib/authform.inc.php?path_pre=/etc/passwd%00 HTTP/1.1"" 404 494 ""-"" ""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)""",log,"Oct 20, 2023 @ 18:25:48.390",/var/log/apache2/access.log,1697826348.6099429,"Oct 20, 2023 @ 18:25:48.390","[""Process Injection"",""File and Directory Discovery"",""Exploit Public-Facing Application""]","[""T1055"",""T1083"",""T1190""]","[""Defense Evasion"",""Privilege Escalation"",""Discovery"",""Initial Access""]", , , , , , , , , , 
wazuh-alerts-4.x-2023.10.20,vsBWTosBpjjGT_ibOMj_,1,1,192.168.40.130,machine-1,001,ubuntu,GET,192.168.204.1,404,/lib/dbman_filter.inc.php?lib_path=/etc/passwd%00,571,false,6,"[""6.5"",""11.4"",""6.5.1""]","[""CC6.6"",""CC7.1"",""CC8.1"",""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",Common web attack.,"[""web"",""accesslog"",""attack""]",31104,"[""SA.11"",""SI.4""]","[""IV_35.7.d""]",web-accesslog,"192.168.204.1 - - [20/Oct/2023:23:25:46 +0500] ""GET /lib/dbman_filter.inc.php?lib_path=/etc/passwd%00 HTTP/1.1"" 404 494 ""-"" ""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)""",log,"Oct 20, 2023 @ 18:25:48.416",/var/log/apache2/access.log,1697826348.6102673,"Oct 20, 2023 @ 18:25:48.416","[""Process Injection"",""File and Directory Discovery"",""Exploit Public-Facing Application""]","[""T1055"",""T1083"",""T1190""]","[""Defense Evasion"",""Privilege Escalation"",""Discovery"",""Initial Access""]", , , , , , , , , , 
wazuh-alerts-4.x-2023.10.20,wMBWTosBpjjGT_ibOcjZ,1,1,192.168.40.130,machine-1,001,ubuntu,GET,192.168.204.1,404,/DVWA/lib/authform.inc.php?path_pre=/etc/passwd%00,63,false,10,"[""6.5"",""11.4""]","[""CC6.6"",""CC7.1"",""CC8.1"",""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",Multiple common web attacks from same source ip.,"[""web"",""accesslog"",""attack""]",31153,"[""SA.11"",""SI.4""]","[""IV_35.7.d""]",web-accesslog,"192.168.204.1 - - [20/Oct/2023:23:25:46 +0500] ""GET /DVWA/lib/authform.inc.php?path_pre=/etc/passwd%00 HTTP/1.1"" 404 494 ""-"" ""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)""",log,"Oct 20, 2023 @ 18:25:48.417",/var/log/apache2/access.log,1697826348.6103742,"Oct 20, 2023 @ 18:25:48.417","[""Process Injection"",""File and Directory Discovery""]","[""T1055"",""T1083""]","[""Defense Evasion"",""Privilege Escalation"",""Discovery""]","192.168.204.1 - - [20/Oct/2023:23:25:46 +0500] ""GET /lib/specialdays.php?path_pre=/etc/passwd%00 HTTP/1.1"" 404 494 ""-"" ""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)""
192.168.204.1 - - [20/Oct/2023:23:25:46 +0500] ""GET /lib/dbman_filter.inc.php?lib_path=/etc/passwd%00 HTTP/1.1"" 404 494 ""-"" ""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)""
192.168.204.1 - - [20/Oct/2023:23:25:46 +0500] ""GET /cgi-bin/lib/authform.inc.php?path_pre=/etc/passwd%00 HTTP/1.1"" 404 494 ""-"" ""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)""
192.168.204.1 - - [20/Oct/2023:23:25:46 +0500] ""GET /DVWA/lib/specialdays.php?path_pre=/etc/passwd%00 HTTP/1.1"" 404 494 ""-"" ""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)""
192.168.204.1 - - [20/Oct/2023:23:25:46 +0500] ""GET /scripts/lib/authform.inc.php?path_pre=/etc/passwd%00 HTTP/1.1"" 404 494 ""-"" ""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)""
192.168.204.1 - - [20/Oct/2023:23:25:46 +0500] ""GET /DVWA/lib/dbman_filter.inc.php?lib_path=/etc/passwd%00 HTTP/1.1"" 404 494 ""-"" ""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)""
192.168.204.1 - - [20/Oct/2023:23:25:46 +0500] ""GET /scripts/lib/specialdays.php?path_pre=/etc/passwd%00 HTTP/1.1"" 404 494 ""-"" ""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)""
192.168.204.1 - - [20/Oct/2023:23:25:46 +0500] ""GET /phprojekt/lib/authform.inc.php?path_pre=/etc/passwd%00 HTTP/1.1"" 404 494 ""-"" ""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)""
192.168.204.1 - - [20/Oct/2023:23:25:46 +0500] ""GET /cgi-bin/lib/specialdays.php?path_pre=/etc/passwd%00 HTTP/1.1"" 404 494 ""-"" ""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)""",10, , , , , , , , 
wazuh-alerts-4.x-2023.10.20,wcBWTosBpjjGT_ibOcjZ,1,1,192.168.40.130,machine-1,001,ubuntu,GET,192.168.204.1,404,/lib/authform.inc.php?path_pre=/etc/passwd%00,573,false,6,"[""6.5"",""11.4"",""6.5.1""]","[""CC6.6"",""CC7.1"",""CC8.1"",""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",Common web attack.,"[""web"",""accesslog"",""attack""]",31104,"[""SA.11"",""SI.4""]","[""IV_35.7.d""]",web-accesslog,"192.168.204.1 - - [20/Oct/2023:23:25:46 +0500] ""GET /lib/authform.inc.php?path_pre=/etc/passwd%00 HTTP/1.1"" 404 494 ""-"" ""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)""",log,"Oct 20, 2023 @ 18:25:48.433",/var/log/apache2/access.log,1697826348.6106027,"Oct 20, 2023 @ 18:25:48.433","[""Process Injection"",""File and Directory Discovery"",""Exploit Public-Facing Application""]","[""T1055"",""T1083"",""T1190""]","[""Defense Evasion"",""Privilege Escalation"",""Discovery"",""Initial Access""]", , , , , , , , , , 
wazuh-alerts-4.x-2023.10.20,xsBWTosBpjjGT_ibOcjZ,1,1,192.168.40.130,machine-1,001,ubuntu,GET,192.168.204.1,404,/phpping/index.php?pingto=www.nessus.org%20|%20dir,6249,false,5,"[""6.5"",""11.4""]","[""CC6.6"",""CC7.1"",""CC8.1"",""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",Web server 400 error code.,"[""web"",""accesslog"",""attack""]",31101,"[""SA.11"",""SI.4""]","[""IV_35.7.d""]",web-accesslog,"192.168.204.1 - - [20/Oct/2023:23:25:46 +0500] ""GET /phpping/index.php?pingto=www.nessus.org%20|%20dir HTTP/1.1"" 404 494 ""-"" ""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)""",log,"Oct 20, 2023 @ 18:25:48.445",/var/log/apache2/access.log,1697826348.6110663,"Oct 20, 2023 @ 18:25:48.445", , , , , , , , , , , , , 
wazuh-alerts-4.x-2023.10.20,ycBWTosBpjjGT_ibOcjZ,1,1,192.168.40.130,machine-1,001,ubuntu,GET,192.168.204.1,404,/index.php?pingto=www.nessus.org%20|%20dir,6252,false,5,"[""6.5"",""11.4""]","[""CC6.6"",""CC7.1"",""CC8.1"",""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",Web server 400 error code.,"[""web"",""accesslog"",""attack""]",31101,"[""SA.11"",""SI.4""]","[""IV_35.7.d""]",web-accesslog,"192.168.204.1 - - [20/Oct/2023:23:25:46 +0500] ""GET /index.php?pingto=www.nessus.org%20|%20dir HTTP/1.1"" 404 494 ""-"" ""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)""",log,"Oct 20, 2023 @ 18:25:48.460",/var/log/apache2/access.log,1697826348.6112284,"Oct 20, 2023 @ 18:25:48.460", , , , , , , , , , , , , 
wazuh-alerts-4.x-2023.10.20,ysBWTosBpjjGT_ibOcjZ,1,1,192.168.40.130,machine-1,001,ubuntu,GET,192.168.204.1,404,/phpping/index.php?pingto=www.nessus.org%20|%20dir,6253,false,5,"[""6.5"",""11.4""]","[""CC6.6"",""CC7.1"",""CC8.1"",""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",Web server 400 error code.,"[""web"",""accesslog"",""attack""]",31101,"[""SA.11"",""SI.4""]","[""IV_35.7.d""]",web-accesslog,"192.168.204.1 - - [20/Oct/2023:23:25:46 +0500] ""GET /phpping/index.php?pingto=www.nessus.org%20|%20dir HTTP/1.1"" 404 494 ""-"" ""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)""",log,"Oct 20, 2023 @ 18:25:48.461",/var/log/apache2/access.log,1697826348.6112808,"Oct 20, 2023 @ 18:25:48.461", , , , , , , , , , , , , 
wazuh-alerts-4.x-2023.10.20,y8BWTosBpjjGT_ibOcjZ,1,1,192.168.40.130,machine-1,001,ubuntu,GET,192.168.204.1,404,/cgi-bin/news.php?prevnext=1'phpnews_prevnext_sql_injection.nasl,6254,false,5,"[""6.5"",""11.4""]","[""CC6.6"",""CC7.1"",""CC8.1"",""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",Web server 400 error code.,"[""web"",""accesslog"",""attack""]",31101,"[""SA.11"",""SI.4""]","[""IV_35.7.d""]",web-accesslog,"192.168.204.1 - - [20/Oct/2023:23:25:46 +0500] ""GET /cgi-bin/news.php?prevnext=1'phpnews_prevnext_sql_injection.nasl HTTP/1.1"" 404 494 ""-"" ""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)""",log,"Oct 20, 2023 @ 18:25:48.460",/var/log/apache2/access.log,1697826348.6113340,"Oct 20, 2023 @ 18:25:48.460", , , , , , , , , , , , , 
wazuh-alerts-4.x-2023.10.20,z8BWTosBpjjGT_ibOcjZ,1,1,192.168.40.130,machine-1,001,ubuntu,GET,192.168.204.1,404,/news.php?prevnext=1'phpnews_prevnext_sql_injection.nasl,6258,false,5,"[""6.5"",""11.4""]","[""CC6.6"",""CC7.1"",""CC8.1"",""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",Web server 400 error code.,"[""web"",""accesslog"",""attack""]",31101,"[""SA.11"",""SI.4""]","[""IV_35.7.d""]",web-accesslog,"192.168.204.1 - - [20/Oct/2023:23:25:46 +0500] ""GET /news.php?prevnext=1'phpnews_prevnext_sql_injection.nasl HTTP/1.1"" 404 494 ""-"" ""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)""",log,"Oct 20, 2023 @ 18:25:48.465",/var/log/apache2/access.log,1697826348.6115475,"Oct 20, 2023 @ 18:25:48.465", , , , , , , , , , , , , 
wazuh-alerts-4.x-2023.10.20,0MBWTosBpjjGT_ibOcjZ,1,1,192.168.40.130,machine-1,001,ubuntu,GET,192.168.204.1,404,/scripts/login.php,6259,false,5,"[""6.5"",""11.4""]","[""CC6.6"",""CC7.1"",""CC8.1"",""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",Web server 400 error code.,"[""web"",""accesslog"",""attack""]",31101,"[""SA.11"",""SI.4""]","[""IV_35.7.d""]",web-accesslog,"192.168.204.1 - - [20/Oct/2023:23:25:46 +0500] ""GET /scripts/login.php HTTP/1.1"" 404 494 ""-"" ""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)""",log,"Oct 20, 2023 @ 18:25:48.466",/var/log/apache2/access.log,1697826348.6116013,"Oct 20, 2023 @ 18:25:48.466", , , , , , , , , , , , , 
wazuh-alerts-4.x-2023.10.20,0sBWTosBpjjGT_ibOcjZ,1,1,192.168.40.130,machine-1,001,ubuntu,GET,192.168.204.1,404,/login.php,6260,false,5,"[""6.5"",""11.4""]","[""CC6.6"",""CC7.1"",""CC8.1"",""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",Web server 400 error code.,"[""web"",""accesslog"",""attack""]",31101,"[""SA.11"",""SI.4""]","[""IV_35.7.d""]",web-accesslog,"192.168.204.1 - - [20/Oct/2023:23:25:46 +0500] ""GET /login.php HTTP/1.1"" 404 493 ""-"" ""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)""",log,"Oct 20, 2023 @ 18:25:48.473",/var/log/apache2/access.log,1697826348.6119151,"Oct 20, 2023 @ 18:25:48.473", , , , , , , , , , , , , 
wazuh-alerts-4.x-2023.10.20,1MBWTosBpjjGT_ibOcjZ,1,1,192.168.40.130,machine-1,001,ubuntu,GET,192.168.204.1,404,/phplistpro/config.php?returnpath=/etc/passwd%00,575,false,6,"[""6.5"",""11.4"",""6.5.1""]","[""CC6.6"",""CC7.1"",""CC8.1"",""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",Common web attack.,"[""web"",""accesslog"",""attack""]",31104,"[""SA.11"",""SI.4""]","[""IV_35.7.d""]",web-accesslog,"192.168.204.1 - - [20/Oct/2023:23:25:46 +0500] ""GET /phplistpro/config.php?returnpath=/etc/passwd%00 HTTP/1.1"" 404 494 ""-"" ""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)""",log,"Oct 20, 2023 @ 18:25:48.474",/var/log/apache2/access.log,1697826348.6120218,"Oct 20, 2023 @ 18:25:48.474","[""Process Injection"",""File and Directory Discovery"",""Exploit Public-Facing Application""]","[""T1055"",""T1083"",""T1190""]","[""Defense Evasion"",""Privilege Escalation"",""Discovery"",""Initial Access""]", , , , , , , , , , 
wazuh-alerts-4.x-2023.10.20,1sBWTosBpjjGT_ibOcjZ,1,1,192.168.40.130,machine-1,001,ubuntu,GET,192.168.204.1,404,/topsite/config.php?returnpath=/etc/passwd%00,577,false,6,"[""6.5"",""11.4"",""6.5.1""]","[""CC6.6"",""CC7.1"",""CC8.1"",""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",Common web attack.,"[""web"",""accesslog"",""attack""]",31104,"[""SA.11"",""SI.4""]","[""IV_35.7.d""]",web-accesslog,"192.168.204.1 - - [20/Oct/2023:23:25:46 +0500] ""GET /topsite/config.php?returnpath=/etc/passwd%00 HTTP/1.1"" 404 493 ""-"" ""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)""",log,"Oct 20, 2023 @ 18:25:48.475",/var/log/apache2/access.log,1697826348.6121287,"Oct 20, 2023 @ 18:25:48.475","[""Process Injection"",""File and Directory Discovery"",""Exploit Public-Facing Application""]","[""T1055"",""T1083"",""T1190""]","[""Defense Evasion"",""Privilege Escalation"",""Discovery"",""Initial Access""]", , , , , , , , , , 
wazuh-alerts-4.x-2023.10.20,2cBWTosBpjjGT_ibOcjZ,1,1,192.168.40.130,machine-1,001,ubuntu,GET,192.168.204.1,404,/cgi-bin/config.php?returnpath=/etc/passwd%00,580,false,6,"[""6.5"",""11.4"",""6.5.1""]","[""CC6.6"",""CC7.1"",""CC8.1"",""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",Common web attack.,"[""web"",""accesslog"",""attack""]",31104,"[""SA.11"",""SI.4""]","[""IV_35.7.d""]",web-accesslog,"192.168.204.1 - - [20/Oct/2023:23:25:46 +0500] ""GET /cgi-bin/config.php?returnpath=/etc/passwd%00 HTTP/1.1"" 404 493 ""-"" ""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)""",log,"Oct 20, 2023 @ 18:25:48.480",/var/log/apache2/access.log,1697826348.6122961,"Oct 20, 2023 @ 18:25:48.480","[""Process Injection"",""File and Directory Discovery"",""Exploit Public-Facing Application""]","[""T1055"",""T1083"",""T1190""]","[""Defense Evasion"",""Privilege Escalation"",""Discovery"",""Initial Access""]", , , , , , , , , , 
wazuh-alerts-4.x-2023.10.20,2sBWTosBpjjGT_ibOcjZ,1,1,192.168.40.130,machine-1,001,ubuntu,GET,192.168.204.1,404,/scripts/config.php?returnpath=/etc/passwd%00,581,false,6,"[""6.5"",""11.4"",""6.5.1""]","[""CC6.6"",""CC7.1"",""CC8.1"",""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",Common web attack.,"[""web"",""accesslog"",""attack""]",31104,"[""SA.11"",""SI.4""]","[""IV_35.7.d""]",web-accesslog,"192.168.204.1 - - [20/Oct/2023:23:25:46 +0500] ""GET /scripts/config.php?returnpath=/etc/passwd%00 HTTP/1.1"" 404 493 ""-"" ""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)""",log,"Oct 20, 2023 @ 18:25:48.482",/var/log/apache2/access.log,1697826348.6123494,"Oct 20, 2023 @ 18:25:48.482","[""Process Injection"",""File and Directory Discovery"",""Exploit Public-Facing Application""]","[""T1055"",""T1083"",""T1190""]","[""Defense Evasion"",""Privilege Escalation"",""Discovery"",""Initial Access""]", , , , , , , , , , 
