dataset,subtype,recno,timestamp_iso,severity,event,source,component,host,pid,tid,user,message
windows_event,win_event,19,2026-04-16T10:24:31.675800+00:00,INFO,0,HPAnalytics,HPAnalytics,andy-aaron,3740,0,,<string>HpTouchpointAnalyticsRecoverySetupSuccessfully configured Failure Actions</string>
windows_event,win_event,20,2026-04-16T10:24:31.755444+00:00,INFO,0,HPTouchpointAnalyticsService,HPTouchpointAnalyticsService,andy-aaron,3740,0,,<string>Service started successfully.</string>
windows_event,win_event,21,2026-04-16T10:24:44.513847+00:00,INFO,0,HotKeyServiceUWP,HotKeyServiceUWP,andy-aaron,5156,0,,<string>HP Hotkey UWP Service (8.10.50.393) in OnStart</string>
windows_event,win_event,22,2026-04-16T10:24:44.518984+00:00,INFO,0,HotKeyServiceUWP,HotKeyServiceUWP,andy-aaron,5156,0,,<string>RpcServerMonitoringThread - Entry</string>
windows_event,win_event,23,2026-04-16T10:24:44.641733+00:00,INFO,0,Service1,Service1,andy-aaron,3956,0,,<string>Le service a démarré avec succès.</string>
windows_event,win_event,24,2026-04-16T10:24:47.808044+00:00,INFO,1,iBtSiva,iBtSiva,andy-aaron,6260,0,,<string>iBtSiva</string> <string>Siva worker starting</string>
windows_event,win_event,25,2026-04-16T10:24:47.952589+00:00,INFO,0,HP Comm Recovery,HP Comm Recovery,andy-aaron,5076,0,,<string>Le service a démarré avec succès.</string>
windows_event,win_event,26,2026-04-16T10:24:48.026527+00:00,INFO,0,CxUtilSvc,CxUtilSvc,andy-aaron,6232,0,,<string>Service started/resumed</string>
windows_event,win_event,27,2026-04-16T10:24:48.052710+00:00,INFO,0,M-Track Duo HD AudioDevMon,M-Track Duo HD AudioDevMon,andy-aaron,6284,0,,<string>Service started</string>
windows_event,win_event,28,2026-04-16T10:24:48.075499+00:00,INFO,0,M-Track Solo and Duo AudioDevMon,M-Track Solo and Duo AudioDevMon,andy-aaron,6300,0,,<string>Service started</string>
windows_event,win_event,29,2026-04-16T10:24:48.685041+00:00,INFO,1000,VMware NAT Service,VMware NAT Service,andy-aaron,6812,0,,<string>Service started</string>
windows_event,win_event,30,2026-04-16T10:24:48.927841+00:00,INFO,1000,VMware NAT Service,VMware NAT Service,andy-aaron,6812,0,,<string>Using configuration file: C:\ProgramData\VMware\vmnetnat.conf. IP address: 192.168.154.2 Subnet: 255.255.255.0 External IP address: 0.0.0.0 Device: vmnet8. MAC address: 00:50:56:EC:D5:60. Ignoring host MAC address: 00:50:56:C0:00:08. </string>
windows_event,win_event,31,2026-04-16T10:24:48.948290+00:00,INFO,1000,vmauthd,vmauthd,andy-aaron,6656,0,,<string>Log for vmauthd version=17.5.1 build=build-23298084 option=Release </string>
windows_event,win_event,32,2026-04-16T10:24:48.949011+00:00,INFO,1000,vmauthd,vmauthd,andy-aaron,6656,0,,"<string>DictionaryLoad: Cannot open file ""C:\WINDOWS\system32\config\systemprofile\AppData\Roaming\VMware\config.ini"": Unknown error 2 (0x2). </string>"
windows_event,win_event,33,2026-04-16T10:24:48.949530+00:00,INFO,1000,vmauthd,vmauthd,andy-aaron,6656,0,,"<string>[msg.dictionary.load.openFailed] Cannot open file ""C:\WINDOWS\system32\config\systemprofile\AppData\Roaming\VMware\config.ini"": Unknown error 2 (0x2). </string>"
windows_event,win_event,34,2026-04-16T10:24:48.949877+00:00,INFO,1000,vmauthd,vmauthd,andy-aaron,6656,0,,<string>PREF Optional preferences file not found at C:\WINDOWS\system32\config\systemprofile\AppData\Roaming\VMware\config.ini. Using default values. </string>
windows_event,win_event,35,2026-04-16T10:24:48.950186+00:00,INFO,1000,vmauthd,vmauthd,andy-aaron,6656,0,,"<string>DictionaryLoad: Cannot open file ""C:\WINDOWS\system32\config\systemprofile\AppData\Roaming\VMware\preferences.ini"": Unknown error 2 (0x2). </string>"
windows_event,win_event,36,2026-04-16T10:24:48.950493+00:00,INFO,1000,vmauthd,vmauthd,andy-aaron,6656,0,,"<string>[msg.dictionary.load.openFailed] Cannot open file ""C:\WINDOWS\system32\config\systemprofile\AppData\Roaming\VMware\preferences.ini"": Unknown error 2 (0x2). </string>"
windows_event,win_event,37,2026-04-16T10:24:48.950821+00:00,INFO,1000,vmauthd,vmauthd,andy-aaron,6656,0,,<string>PREF Optional preferences file not found at C:\WINDOWS\system32\config\systemprofile\AppData\Roaming\VMware\preferences.ini. Using default values. </string>
windows_event,win_event,38,2026-04-16T10:24:48.951122+00:00,INFO,1000,vmauthd,vmauthd,andy-aaron,6656,0,,<string>SSL Error: error:80000002:system library::No such file or directory </string>
windows_event,win_event,39,2026-04-16T10:24:48.951820+00:00,INFO,1000,vmauthd,vmauthd,andy-aaron,6656,0,,<string>SSL Error: error:10000080:BIO routines::no such file </string>
windows_event,win_event,40,2026-04-16T10:24:48.952236+00:00,INFO,1000,vmauthd,vmauthd,andy-aaron,6656,0,,<string>SSL Error: error:07000072:configuration file routines::no such file </string>
windows_event,win_event,41,2026-04-16T10:24:48.952808+00:00,WARNING,1000,vmauthd,vmauthd,andy-aaron,6656,0,,<string>SSLConfigLoad: Failed to load OpenSSL config file. </string>
windows_event,win_event,42,2026-04-16T10:24:48.953396+00:00,INFO,1000,vmauthd,vmauthd,andy-aaron,6656,0,,<string>lib/ssl: OpenSSL using default provider </string>
windows_event,win_event,43,2026-04-16T10:24:48.953781+00:00,INFO,1000,vmauthd,vmauthd,andy-aaron,6656,0,,<string>lib/ssl: Client usage </string>
windows_event,win_event,44,2026-04-16T10:24:48.954088+00:00,INFO,1000,vmauthd,vmauthd,andy-aaron,6656,0,,<string>lib/ssl: protocol list tls1.2 </string>
windows_event,win_event,45,2026-04-16T10:24:48.955088+00:00,INFO,1000,vmauthd,vmauthd,andy-aaron,6656,0,,<string>lib/ssl: protocol min 0x303 max 0x303 </string>
windows_event,win_event,46,2026-04-16T10:24:48.956348+00:00,INFO,1000,vmauthd,vmauthd,andy-aaron,6656,0,,<string>lib/ssl: protocol list tls1.2 (openssl flags 0x36000000) </string>
windows_event,win_event,47,2026-04-16T10:24:48.959055+00:00,INFO,1000,vmauthd,vmauthd,andy-aaron,6656,0,,<string>lib/ssl: cipher list ECDHE+AESGCM:RSA+AESGCM:ECDHE+AES:RSA+AES </string>
windows_event,win_event,48,2026-04-16T10:24:48.969852+00:00,INFO,1000,vmauthd,vmauthd,andy-aaron,6656,0,,<string>lib/ssl: cipher suites TLS_AES_128_GCM_SHA256:TLS_AES_256_GCM_SHA384 </string>
windows_event,win_event,49,2026-04-16T10:24:48.970362+00:00,ERROR,8193,VSS,VSS,andy-aaron,6824,0,,"<string>RegOpenKeyExW(-2147483646,SYSTEM\CurrentControlSet\Services\VSS\Diag,...)</string> <string>0x80070005, Accès refusé. </string> <string> Opération : Rédacteur en cours d’initialisation Contexte : ID de classe du rédacteur: {26d02976-b909-43ad-af7e-62a4f625e372} Nom du rédacteur: Oracle VSS Writer - XE Nom d’instance du rédacteur: XE ID d’instance du rédacteur: {19af4c34-ead4-4bd3-9a18-6cd25cd2bf1e}</string>"
windows_event,win_event,50,2026-04-16T10:24:48.970833+00:00,INFO,1000,vmauthd,vmauthd,andy-aaron,6656,0,,<string>lib/ssl: curves list prime256v1:secp384r1:secp521r1 </string>
windows_event,win_event,51,2026-04-16T10:24:48.972118+00:00,INFO,1000,vmauthd,vmauthd,andy-aaron,6656,0,,<string>lib/ssl: Server usage </string>
windows_event,win_event,52,2026-04-16T10:24:49.008471+00:00,INFO,1000,vmauthd,vmauthd,andy-aaron,6656,0,,<string>lib/ssl: protocol list tls1.2 </string>
windows_event,win_event,53,2026-04-16T10:24:49.109854+00:00,INFO,1000,vmauthd,vmauthd,andy-aaron,6656,0,,<string>lib/ssl: protocol min 0x303 max 0x303 </string>
windows_event,win_event,54,2026-04-16T10:24:49.110306+00:00,INFO,1000,vmauthd,vmauthd,andy-aaron,6656,0,,<string>lib/ssl: protocol list tls1.2 (openssl flags 0x36000000) </string>
windows_event,win_event,55,2026-04-16T10:24:49.110638+00:00,INFO,1000,vmauthd,vmauthd,andy-aaron,6656,0,,<string>lib/ssl: cipher list ECDHE+AESGCM:RSA+AESGCM:ECDHE+AES:RSA+AES </string>
windows_event,win_event,56,2026-04-16T10:24:49.111027+00:00,INFO,1000,vmauthd,vmauthd,andy-aaron,6656,0,,<string>lib/ssl: cipher suites TLS_AES_128_GCM_SHA256:TLS_AES_256_GCM_SHA384 </string>
windows_event,win_event,57,2026-04-16T10:24:49.111412+00:00,INFO,1000,vmauthd,vmauthd,andy-aaron,6656,0,,<string>lib/ssl: curves list prime256v1:secp384r1:secp521r1 </string>
windows_event,win_event,58,2026-04-16T10:24:49.111713+00:00,INFO,1000,vmauthd,vmauthd,andy-aaron,6656,0,,<string>LOCALE windows-1252 -> NULL User=40c System=40c </string>
windows_event,win_event,59,2026-04-16T10:24:49.112144+00:00,INFO,1000,vmauthd,vmauthd,andy-aaron,6656,0,,<string>Msg_SetLocaleEx: HostLocale=windows-1252 UserLocale=NULL </string>
windows_event,win_event,60,2026-04-16T10:24:49.302101+00:00,INFO,1000,vmauthd,vmauthd,andy-aaron,6656,0,,<string>LogRotation: Rotating to a new log file (keepOld 3) took 0.046604 seconds. </string>
windows_event,win_event,61,2026-04-16T10:24:49.331106+00:00,INFO,0,LanWlanWwanSwitchingServiceDSU,LanWlanWwanSwitchingServiceDSU,andy-aaron,6980,0,,<string>LAN/WLAN | LAN/WWAN Switching Service in OnStart</string>
windows_event,win_event,62,2026-04-16T10:24:49.384321+00:00,INFO,1000,vmauthd,vmauthd,andy-aaron,6656,0,,<string>VMAuthdRunService: WSCSetApplicationCategory succeeded: 0x80000000 </string>
windows_event,win_event,63,2026-04-16T10:24:49.473366+00:00,INFO,0,IpOverUsbSvc,IpOverUsbSvc,andy-aaron,6224,0,,<string>Le service a démarré avec succès.</string>
windows_event,win_event,64,2026-04-16T10:24:49.489044+00:00,INFO,4111,Oracle.VSSWriter.XE,Oracle.VSSWriter.XE,andy-aaron,6824,0,,<string>Oracle VSS writer version 12.1.0.0.0 Beta</string> <string>XE</string>
windows_event,win_event,65,2026-04-16T10:24:49.554707+00:00,INFO,1000,vmauthd,vmauthd,andy-aaron,6656,0,,<string>Service Started. </string>
windows_event,win_event,66,2026-04-16T10:24:50.431753+00:00,INFO,0,PostgreSQL,PostgreSQL,andy-aaron,6676,0,,<string>En attente du démarrage du serveur... </string>
windows_event,win_event,67,2026-04-16T10:24:50.543995+00:00,INFO,34,Oracle.xe,Oracle.xe,andy-aaron,6644,0,,<string>LENGTH: '257' ACTION :[7] 'CONNECT' DATABASE USER:[1] '/' PRIVILEGE :[6] 'SYSDBA' CLIENT USER:[26] 'NT SERVICE\OracleServiceXE' CLIENT TERMINAL:[10] 'ANDY-AARON' STATUS:[1] '0' DBID:[0] '' SESSIONID:[0] '' USERHOST:[0] '' CLIENT ADDRESS:[0] '' ACTION NUMBER:[3] '100' </string>
windows_event,win_event,68,2026-04-16T10:24:50.733006+00:00,INFO,0,Service1,Service1,andy-aaron,6580,0,,<string>Le service a démarré avec succès.</string>
windows_event,win_event,69,2026-04-16T10:24:51.995432+00:00,INFO,0,PostgreSQL,PostgreSQL,andy-aaron,8636,0,,<string>2026-04-16 11:24:51 WAT LOG: redirection des traces vers le processus de récupération des traces 2026-04-16 11:24:51 WAT ASTUCE : Les prochaines traces apparaîtront dans le répertoire « log ». </string>
windows_event,win_event,70,2026-04-16T10:24:52.998343+00:00,WARNING,0,pgagent-pg18,pgagent-pg18,andy-aaron,6848,0,,<string>Couldn't create the primary connection [Attempt #1]</string>
windows_event,win_event,71,2026-04-16T10:24:53.958868+00:00,INFO,4,Oracle.xe,Oracle.xe,andy-aaron,6644,0,,<string>xe</string>
