run_id,architecture,architecture_label,load,repetition,seed,status,successful_tasks,failed_tasks,duration_sec,throughput_tasks_sec,latency_mean_ms,latency_median_ms,latency_p95_ms,latency_p99_ms,cpu_time_sec,cpu_core_equivalent_percent,cpu_machine_normalized_percent,rss_start_mb,rss_end_mb,rss_peak_mb,cfp,propose,refuse,award,reject,accept,result,fail,feedback,cnp_messages_total,messages_per_task,reassignments,jain_fairness,recovered_tasks,duplicate_effects,pending_final,lag_final,error
ma_20260909T154523Z_13604,C,autonomous_memory_off,100,2,741943,ok,100,0,0.057718,1732.555761,1.05103,0.425,0.94495,21.26084,0.0625,108.284735,13.535592,177.746094,177.785156,177.859375,100,300,0,100,200,100,100,0,100,1000,10.0,0,0.808669,0,0,0,0,
ma_20260909T154523Z_13604,D,autonomous_memory_on,100,2,741943,ok,100,0,0.060936,1641.055265,1.15662,0.4445,1.02745,24.59696,0.0625,102.565954,12.820744,177.769531,178.09375,178.167969,100,300,0,100,200,100,100,0,100,1000,10.0,0,0.888889,0,0,0,0,
ma_20260909T154523Z_13604,A,monolith,100,3,741944,ok,100,0,0.001186,84324.145583,0.00569,0.0051,0.009035,0.0112,0.0,0.0,0.0,178.121094,178.136719,178.136719,0,0,0,0,0,0,0,0,0,0,0.0,0,1.0,0,0,0,0,
ma_20260909T154523Z_13604,B,centralized_workers,100,3,741944,ok,100,0,0.014558,6869.311342,0.019318,0.0163,0.02803,0.103629,0.015625,107.33299,13.416624,178.121094,178.144531,178.203125,0,0,0,0,0,0,0,0,0,0,0.0,0,0.9998,0,0,0,0,
ma_20260909T154523Z_13604,C,autonomous_memory_off,100,3,741944,ok,100,0,0.093494,1069.59193,1.74536,0.492,2.4864,24.62674,0.09375,100.274243,12.53428,178.128906,178.152344,178.226562,100,300,0,100,200,100,100,0,100,1000,10.0,0,0.888889,0,0,0,0,
ma_20260909T154523Z_13604,D,autonomous_memory_on,100,3,741944,ok,100,0,0.126963,787.629801,3.17914,1.1535,17.68875,64.81753,0.125,98.453725,12.306716,178.082031,178.132812,178.191406,100,290,10,100,190,100,100,0,100,990,9.9,0,0.881368,0,0,0,0,
ma_20260909T154523Z_13604,A,monolith,100,4,741945,ok,100,0,0.001178,84918.478056,0.005807,0.0053,0.0079,0.015755,0.0,0.0,0.0,177.371094,177.40625,177.40625,0,0,0,0,0,0,0,0,0,0,0.0,0,1.0,0,0,0,0,
ma_20260909T154523Z_13604,B,centralized_workers,100,4,741945,ok,100,0,0.021995,4546.487823,0.039946,0.0147,0.06483,0.879921,0.015625,71.038872,8.879859,177.398438,177.578125,177.578125,0,0,0,0,0,0,0,0,0,0,0.0,0,0.9998,0,0,0,0,
ma_20260909T154523Z_13604,C,autonomous_memory_off,100,4,741945,ok,100,0,0.10072,992.847527,1.87429,0.808,1.6262,35.69146,0.09375,93.079456,11.634932,177.59375,177.738281,177.8125,100,300,0,100,200,100,100,0,100,1000,10.0,0,0.888889,0,0,0,0,
ma_20260909T154523Z_13604,D,autonomous_memory_on,100,4,741945,ok,100,0,0.121935,820.111092,2.27789,1.071,4.0768,37.93732,0.125,102.513886,12.814236,177.722656,178.140625,178.207031,100,300,0,100,200,100,100,0,100,1000,10.0,0,0.888889,0,0,0,0,
ma_20260909T154523Z_13604,A,monolith,100,5,741946,ok,100,0,0.001174,85200.649474,0.005915,0.0049,0.01107,0.018986,0.0,0.0,0.0,178.335938,178.351562,178.351562,0,0,0,0,0,0,0,0,0,0,0.0,0,1.0,0,0,0,0,
ma_20260909T154523Z_13604,B,centralized_workers,100,5,741946,ok,100,0,0.009173,10901.32124,0.007168,0.0054,0.016715,0.031508,0.0,0.0,0.0,178.125,178.183594,178.183594,0,0,0,0,0,0,0,0,0,0,0.0,0,0.9998,0,0,0,0,
ma_20260909T154523Z_13604,C,autonomous_memory_off,100,5,741946,ok,100,0,0.084658,1181.217693,1.66081,0.5935,1.5024,25.07049,0.078125,92.282632,11.535329,178.152344,178.195312,178.269531,100,300,0,100,200,100,100,0,100,1000,10.0,0,0.804764,0,0,0,0,
ma_20260909T154523Z_13604,D,autonomous_memory_on,100,5,741946,ok,100,0,0.079647,1255.536919,1.42909,0.498,1.34305,31.56639,0.109375,137.32435,17.165544,178.179688,178.351562,178.355469,100,300,0,100,200,100,100,0,100,1000,10.0,0,0.888889,0,0,0,0,
ma_20260909T154523Z_13604,A,monolith,100,6,741947,ok,100,0,0.001125,88912.602924,0.00572,0.0044,0.014525,0.01582,0.0,0.0,0.0,178.402344,178.417969,178.417969,0,0,0,0,0,0,0,0,0,0,0.0,0,1.0,0,0,0,0,
ma_20260909T154523Z_13604,B,centralized_workers,100,6,741947,ok,100,0,0.006675,14980.151396,0.005525,0.0048,0.01025,0.012711,0.0,0.0,0.0,178.402344,178.441406,178.441406,0,0,0,0,0,0,0,0,0,0,0.0,0,0.9998,0,0,0,0,
ma_20260909T154523Z_13604,C,autonomous_memory_off,100,6,741947,ok,100,0,0.06101,1639.078249,1.03507,0.4005,1.29685,10.56203,0.0625,102.442391,12.805299,178.339844,178.40625,178.480469,100,300,0,100,200,100,100,0,100,1000,10.0,0,0.888889,0,0,0,0,
ma_20260909T154523Z_13604,D,autonomous_memory_on,100,6,741947,ok,100,0,0.062025,1612.245326,1.22382,0.4285,1.2064,26.99623,0.046875,75.574,9.44675,178.390625,178.417969,178.492188,100,300,0,100,200,100,100,0,100,1000,10.0,0,0.888889,0,0,0,0,
ma_20260909T154523Z_13604,A,monolith,100,7,741948,ok,100,0,0.001066,93791.03626,0.005409,0.0046,0.01222,0.014804,0.0,0.0,0.0,178.457031,178.472656,178.472656,0,0,0,0,0,0,0,0,0,0,0.0,0,1.0,0,0,0,0,
ma_20260909T154523Z_13604,B,centralized_workers,100,7,741948,ok,100,0,0.006324,15814.026865,0.005537,0.0048,0.00906,0.018687,0.015625,247.09417,30.886771,178.457031,178.507812,178.507812,0,0,0,0,0,0,0,0,0,0,0.0,0,0.9998,0,0,0,0,
ma_20260909T154523Z_13604,C,autonomous_memory_off,100,7,741948,ok,100,0,0.115003,869.544046,1.5879,0.4275,1.1952,32.3478,0.125,108.693006,13.586626,178.492188,178.507812,178.578125,100,300,0,100,200,100,100,0,100,1000,10.0,0,0.877193,0,0,0,0,
ma_20260909T154523Z_13604,D,autonomous_memory_on,100,7,741948,ok,100,0,0.066723,1498.726831,1.10617,0.441,1.27955,17.77479,0.0625,93.670427,11.708803,178.410156,178.472656,178.542969,100,300,0,100,200,100,100,0,100,1000,10.0,0,0.888889,0,0,0,0,
ma_20260909T154523Z_13604,A,monolith,100,8,741949,ok,100,0,0.001002,99800.392954,0.005081,0.0047,0.00681,0.01444,0.0,0.0,0.0,178.496094,178.511719,178.511719,0,0,0,0,0,0,0,0,0,0,0.0,0,1.0,0,0,0,0,
ma_20260909T154523Z_13604,B,centralized_workers,100,8,741949,ok,100,0,0.005868,17041.871606,0.005184,0.0044,0.009825,0.022134,0.03125,532.558488,66.569811,178.5,178.53125,178.53125,0,0,0,0,0,0,0,0,0,0,0.0,0,0.9998,0,0,0,0,
ma_20260909T154523Z_13604,C,autonomous_memory_off,100,8,741949,ok,100,0,0.053507,1868.90387,1.09881,0.4075,0.95455,24.98314,0.046875,87.604869,10.950609,178.5,178.527344,178.601562,100,300,0,100,200,100,100,0,100,1000,10.0,0,0.888889,0,0,0,0,
ma_20260909T154523Z_13604,D,autonomous_memory_on,100,8,741949,ok,100,0,0.05918,1689.765765,1.20043,0.4005,1.11045,27.77597,0.0625,105.61036,13.201295,178.519531,178.121094,178.609375,100,300,0,100,200,100,100,0,100,1000,10.0,0,0.888889,0,0,0,0,
ma_20260909T154523Z_13604,A,monolith,100,9,741950,ok,100,0,0.001681,59491.939072,0.008931,0.00795,0.014415,0.026227,0.0,0.0,0.0,178.292969,178.308594,178.308594,0,0,0,0,0,0,0,0,0,0,0.0,0,1.0,0,0,0,0,
ma_20260909T154523Z_13604,B,centralized_workers,100,9,741950,ok,100,0,0.011688,8556.076486,0.017076,0.0167,0.01934,0.053507,0.0,0.0,0.0,178.109375,178.207031,178.207031,0,0,0,0,0,0,0,0,0,0,0.0,0,0.9998,0,0,0,0,
ma_20260909T154523Z_13604,C,autonomous_memory_off,100,9,741950,ok,100,0,0.07526,1328.721784,1.11039,0.437,1.2501,16.42176,0.09375,124.567667,15.570958,178.164062,178.246094,178.320312,100,300,0,100,200,100,100,0,100,1000,10.0,0,0.888889,0,0,0,0,
ma_20260909T154523Z_13604,D,autonomous_memory_on,100,9,741950,ok,100,0,0.073137,1367.298858,0.65007,0.4455,1.34415,1.98457,0.03125,42.728089,5.341011,178.234375,178.277344,178.34375,100,300,0,100,200,100,100,0,100,1000,10.0,0,0.888889,0,0,0,0,
ma_20260909T154523Z_13604,A,monolith,500,0,781941,ok,500,0,0.005405,92512.071808,0.005883,0.00425,0.011705,0.017111,0.015625,289.100224,36.137528,178.304688,178.324219,178.324219,0,0,0,0,0,0,0,0,0,0,0.0,0,1.0,0,0,0,0,
ma_20260909T154523Z_13604,B,centralized_workers,500,0,781941,ok,500,0,0.030574,16353.711161,0.007594,0.0054,0.0163,0.020302,0.03125,102.210695,12.776337,178.339844,178.785156,178.847656,0,0,0,0,0,0,0,0,0,0,0.0,0,0.999992,0,0,0,0,
ma_20260909T154523Z_13604,C,autonomous_memory_off,500,0,781941,ok,500,0,0.430691,1160.925657,0.765566,0.551,1.36485,1.94197,0.40625,94.32521,11.790651,178.769531,183.292969,183.292969,500,1500,0,500,1000,500,500,0,500,5000,10.0,0,0.888889,0,0,0,0,
ma_20260909T154523Z_13604,D,autonomous_memory_on,500,0,781941,ok,500,0,0.43553,1148.026279,2.280826,0.5005,1.4871,32.97658,0.4375,100.452299,12.556537,183.34375,187.289062,187.351562,500,1500,0,500,1000,500,500,0,500,5000,10.0,0,0.888889,0,0,0,0,
ma_20260909T154523Z_13604,A,monolith,500,1,781942,ok,500,0,0.01019,49066.269168,0.011116,0.0101,0.0181,0.031104,0.0,0.0,0.0,187.542969,187.558594,187.5625,0,0,0,0,0,0,0,0,0,0,0.0,0,1.0,0,0,0,0,
ma_20260909T154523Z_13604,B,centralized_workers,500,1,781942,ok,500,0,0.024886,20091.779273,0.006045,0.0049,0.0125,0.017104,0.03125,125.57362,15.696703,187.308594,187.390625,187.453125,0,0,0,0,0,0,0,0,0,0,0.0,0,0.999992,0,0,0,0,
ma_20260909T154523Z_13604,C,autonomous_memory_off,500,1,781942,ok,500,0,0.366318,1364.934292,1.975066,0.4625,1.7003,48.90304,0.34375,93.839233,11.729904,187.414062,187.921875,187.992188,500,1500,0,500,1000,500,500,0,500,5000,10.0,0,0.952925,0,0,0,0,
ma_20260909T154523Z_13604,D,autonomous_memory_on,500,1,781942,ok,500,0,0.439397,1137.923626,1.48949,0.5755,1.47775,32.04668,0.4375,99.568317,12.44604,187.964844,187.507812,188.28125,500,1500,0,500,1000,500,500,0,500,5000,10.0,0,0.888889,0,0,0,0,
ma_20260909T154523Z_13604,A,monolith,500,2,781943,ok,500,0,0.00914,54702.799795,0.009888,0.0088,0.0159,0.027653,0.0,0.0,0.0,187.558594,187.582031,187.582031,0,0,0,0,0,0,0,0,0,0,0.0,0,1.0,0,0,0,0,
ma_20260909T154523Z_13604,B,centralized_workers,500,2,781943,ok,500,0,0.031733,15756.467996,0.007661,0.0055,0.016205,0.038803,0.015625,49.238962,6.15487,187.574219,187.679688,187.742188,0,0,0,0,0,0,0,0,0,0,0.0,0,0.999992,0,0,0,0,
ma_20260909T154523Z_13604,C,autonomous_memory_off,500,2,781943,ok,500,0,0.446549,1119.696697,2.244986,0.476,1.48045,64.38579,0.4375,97.973461,12.246683,187.546875,187.78125,187.855469,500,1500,0,500,1000,500,500,0,500,5000,10.0,0,0.951272,0,0,0,0,
ma_20260909T154523Z_13604,D,autonomous_memory_on,500,2,781943,ok,500,0,0.430861,1160.467065,2.02885,0.5585,1.5605,41.35882,0.40625,94.287949,11.785994,187.777344,187.503906,188.097656,500,1463,37,500,963,500,500,0,500,4963,9.926,0,0.955241,0,0,0,0,
ma_20260909T154523Z_13604,A,monolith,500,3,781944,ok,500,0,0.010458,47808.917289,0.011531,0.01165,0.017305,0.037635,0.0,0.0,0.0,188.136719,188.152344,188.152344,0,0,0,0,0,0,0,0,0,0,0.0,0,1.0,0,0,0,0,
ma_20260909T154523Z_13604,B,centralized_workers,500,3,781944,ok,500,0,0.087321,5725.979805,0.007256,0.0052,0.015015,0.027223,0.109375,125.255808,15.656976,186.78125,187.355469,187.355469,0,0,0,0,0,0,0,0,0,0,0.0,0,0.999992,0,0,0,0,
ma_20260909T154523Z_13604,C,autonomous_memory_off,500,3,781944,ok,500,0,0.385102,1298.356644,1.8679,0.48,1.454,32.65958,0.390625,101.434113,12.679264,187.375,187.851562,187.921875,500,1500,0,500,1000,500,500,0,500,5000,10.0,0,0.907237,0,0,0,0,
ma_20260909T154523Z_13604,D,autonomous_memory_on,500,3,781944,ok,500,0,0.651844,767.055165,3.552138,1.1725,17.49725,65.1152,0.625,95.881896,11.985237,187.722656,188.109375,188.183594,500,1500,0,500,1000,500,500,0,500,5000,10.0,0,0.888889,0,0,0,0,
ma_20260909T154523Z_13604,A,monolith,500,4,781945,ok,500,0,0.008328,60039.866719,0.008733,0.0075,0.015505,0.024115,0.015625,187.624583,23.453073,186.839844,186.941406,186.941406,0,0,0,0,0,0,0,0,0,0,0.0,0,1.0,0,0,0,0,
ma_20260909T154523Z_13604,B,centralized_workers,500,4,781945,ok,500,0,0.085701,5834.203605,0.018986,0.01825,0.02521,0.045912,0.109375,127.623204,15.9529,186.945312,187.492188,187.554688,0,0,0,0,0,0,0,0,0,0,0.0,0,0.999992,0,0,0,0,
ma_20260909T154523Z_13604,C,autonomous_memory_off,500,4,781945,ok,500,0,0.500099,999.80104,0.808182,0.614,1.41325,1.67054,0.5,99.980104,12.497513,187.503906,187.878906,187.878906,500,1500,0,500,1000,500,500,0,500,5000,10.0,0,0.888889,0,0,0,0,
ma_20260909T154523Z_13604,D,autonomous_memory_on,500,4,781945,ok,500,0,0.490731,1018.887733,0.833668,0.547,1.32735,1.66017,0.5,101.888773,12.736097,187.894531,187.785156,188.238281,500,1500,0,500,1000,500,500,0,500,5000,10.0,0,0.888889,0,0,0,0,
ma_20260909T154523Z_13604,A,monolith,500,5,781946,ok,500,0,0.007275,68732.301634,0.007383,0.0048,0.015605,0.028141,0.015625,214.788443,26.848555,187.5,187.519531,187.519531,0,0,0,0,0,0,0,0,0,0,0.0,0,1.0,0,0,0,0,
ma_20260909T154523Z_13604,B,centralized_workers,500,5,781946,ok,500,0,0.034938,14311.106267,0.009419,0.006,0.018105,0.026932,0.046875,134.166621,16.770828,187.855469,187.984375,188.042969,0,0,0,0,0,0,0,0,0,0,0.0,0,0.999992,0,0,0,0,
ma_20260909T154523Z_13604,C,autonomous_memory_off,500,5,781946,ok,500,0,0.45626,1095.867593,2.344312,0.646,2.0333,47.79926,0.4375,95.888414,11.986052,188.011719,188.136719,188.210938,500,1500,0,500,1000,500,500,0,500,5000,10.0,0,0.944373,0,0,0,0,
ma_20260909T154523Z_13604,D,autonomous_memory_on,500,5,781946,ok,500,0,0.383295,1304.479295,1.110906,0.4955,1.3701,17.26874,0.390625,101.912445,12.739056,188.132812,187.484375,188.523438,500,1500,0,500,1000,500,500,0,500,5000,10.0,0,0.888889,0,0,0,0,
ma_20260909T154523Z_13604,A,monolith,500,6,781947,ok,500,0,0.008395,59557.842483,0.008943,0.0052,0.017105,0.018408,0.015625,186.118258,23.264782,187.488281,187.507812,187.507812,0,0,0,0,0,0,0,0,0,0,0.0,0,1.0,0,0,0,0,
ma_20260909T154523Z_13604,B,centralized_workers,500,6,781947,ok,500,0,0.023446,21325.59919,0.005863,0.0048,0.0086,0.018802,0.015625,66.642497,8.330312,187.535156,187.625,187.683594,0,0,0,0,0,0,0,0,0,0,0.0,0,0.999992,0,0,0,0,
ma_20260909T154523Z_13604,C,autonomous_memory_off,500,6,781947,ok,500,0,0.404624,1235.716355,1.941686,0.456,1.53265,33.8124,0.40625,100.401954,12.550244,187.507812,187.808594,187.882812,500,1500,0,500,1000,500,500,0,500,5000,10.0,0,0.914083,0,0,0,0,
ma_20260909T154523Z_13604,D,autonomous_memory_on,500,6,781947,ok,500,0,0.500153,999.694293,2.685266,0.7095,1.8298,48.91905,0.46875,93.72134,11.715168,187.863281,187.441406,188.300781,500,1500,0,500,1000,500,500,0,500,5000,10.0,0,0.888889,0,0,0,0,
ma_20260909T154523Z_13604,A,monolith,500,7,781948,ok,500,0,0.005011,99770.528268,0.005381,0.0048,0.011,0.015901,0.0,0.0,0.0,188.085938,188.117188,188.117188,0,0,0,0,0,0,0,0,0,0,0.0,0,1.0,0,0,0,0,
ma_20260909T154523Z_13604,B,centralized_workers,500,7,781948,ok,500,0,0.026241,19054.151868,0.006717,0.0053,0.015,0.019707,0.03125,119.088449,14.886056,188.105469,188.167969,188.226562,0,0,0,0,0,0,0,0,0,0,0.0,0,0.999992,0,0,0,0,
ma_20260909T154523Z_13604,C,autonomous_memory_off,500,7,781948,ok,500,0,0.583155,857.404978,2.316448,0.835,11.2507,32.17516,0.578125,99.137451,12.392181,188.152344,187.550781,188.339844,500,1500,0,500,1000,500,500,0,500,5000,10.0,0,0.947163,0,0,0,0,
ma_20260909T154523Z_13604,D,autonomous_memory_on,500,7,781948,ok,500,0,0.439496,1137.668076,2.263382,0.537,2.6781,48.70725,0.453125,103.101169,12.887646,187.621094,188.058594,188.125,500,1490,10,500,990,500,500,0,500,4990,9.98,0,0.928795,0,0,0,0,
ma_20260909T154523Z_13604,A,monolith,500,8,781949,ok,500,0,0.010179,49119.290657,0.011277,0.0099,0.0175,0.024125,0.0,0.0,0.0,187.636719,187.652344,187.65625,0,0,0,0,0,0,0,0,0,0,0.0,0,1.0,0,0,0,0,
ma_20260909T154523Z_13604,B,centralized_workers,500,8,781949,ok,500,0,0.066939,7469.453677,0.020033,0.0175,0.03228,0.072833,0.0625,93.368171,11.671021,187.636719,187.746094,187.804688,0,0,0,0,0,0,0,0,0,0,0.0,0,0.999992,0,0,0,0,
ma_20260909T154523Z_13604,C,autonomous_memory_off,500,8,781949,ok,500,0,0.568307,879.805387,0.903322,0.7445,1.66355,2.08638,0.546875,96.228714,12.028589,187.730469,187.40625,187.933594,500,1500,0,500,1000,500,500,0,500,5000,10.0,0,0.888889,0,0,0,0,
ma_20260909T154523Z_13604,D,autonomous_memory_on,500,8,781949,ok,500,0,0.472938,1057.221702,0.79958,0.5605,1.30325,1.64397,0.46875,99.114535,12.389317,187.410156,188.019531,188.082031,500,1500,0,500,1000,500,500,0,500,5000,10.0,0,0.888889,0,0,0,0,
ma_20260909T154523Z_13604,A,monolith,500,9,781950,ok,500,0,0.004959,100820.68181,0.005352,0.0045,0.01203,0.016401,0.0,0.0,0.0,187.957031,187.976562,187.976562,0,0,0,0,0,0,0,0,0,0,0.0,0,1.0,0,0,0,0,
ma_20260909T154523Z_13604,B,centralized_workers,500,9,781950,ok,500,0,0.041179,12142.022831,0.009619,0.0094,0.01811,0.022002,0.0625,151.775285,18.971911,188.078125,188.203125,188.265625,0,0,0,0,0,0,0,0,0,0,0.0,0,0.999992,0,0,0,0,
ma_20260909T154523Z_13604,C,autonomous_memory_off,500,9,781950,ok,500,0,0.433375,1153.734153,0.68976,0.5485,1.34205,1.55628,0.515625,118.978835,14.872354,188.191406,187.359375,188.386719,500,1500,0,500,1000,500,500,0,500,5000,10.0,0,0.888889,0,0,0,0,
ma_20260909T154523Z_13604,D,autonomous_memory_on,500,9,781950,ok,500,0,0.372613,1341.875894,0.60306,0.5105,1.05115,1.44815,0.375,100.640692,12.580087,187.375,187.960938,188.035156,500,1500,0,500,1000,500,500,0,500,5000,10.0,0,0.888889,0,0,0,0,
ma_20260909T154523Z_13604,A,monolith,1000,0,831941,ok,1000,0,0.018791,53217.24875,0.01055,0.0055,0.017305,0.030005,0.015625,83.151951,10.393994,187.960938,187.984375,187.988281,0,0,0,0,0,0,0,0,0,0,0.0,0,1.0,0,0,0,0,
ma_20260909T154523Z_13604,B,centralized_workers,1000,0,831941,ok,1000,0,0.071997,13889.525489,0.010378,0.0092,0.020105,0.026212,0.078125,108.511918,13.56399,188.09375,188.554688,188.617188,0,0,0,0,0,0,0,0,0,0,0.0,0,0.999998,0,0,0,0,
ma_20260909T154523Z_13604,C,autonomous_memory_off,1000,0,831941,ok,1000,0,1.038713,962.729469,0.813995,0.581,1.4543,2.41615,0.96875,93.264417,11.658052,188.546875,189.867188,189.882812,1000,3000,0,1000,2000,1000,1000,0,1000,10000,10.0,0,0.888884,0,0,0,0,
ma_20260909T154523Z_13604,D,autonomous_memory_on,1000,0,831941,ok,1000,0,1.054521,948.297853,1.353036,0.614,1.6597,21.55889,1.046875,99.274931,12.409366,189.910156,199.097656,199.121094,1000,3000,0,1000,2000,1000,1000,0,1000,10000,10.0,0,0.888889,0,0,0,0,
ma_20260909T154523Z_13604,A,monolith,1000,1,831942,ok,1000,0,0.01196,83615.535566,0.006664,0.0048,0.012105,0.023805,0.015625,130.649274,16.331159,200.230469,200.277344,200.28125,0,0,0,0,0,0,0,0,0,0,0.0,0,1.0,0,0,0,0,
ma_20260909T154523Z_13604,B,centralized_workers,1000,1,831942,ok,1000,0,0.132287,7559.316066,0.016064,0.0147,0.0273,0.05545,0.15625,118.114314,14.764289,199.230469,199.5625,199.625,0,0,0,0,0,0,0,0,0,0,0.0,0,0.999998,0,0,0,0,
ma_20260909T154523Z_13604,C,autonomous_memory_off,1000,1,831942,ok,1000,0,0.946663,1056.342454,0.790866,0.521,1.58505,2.40428,0.921875,97.38157,12.172696,198.078125,199.175781,199.210938,1000,3000,0,1000,2000,1000,1000,0,1000,10000,10.0,0,0.888889,0,0,0,0,
ma_20260909T154523Z_13604,D,autonomous_memory_on,1000,1,831942,ok,1000,0,0.806976,1239.193459,0.664213,0.538,1.26915,1.75544,0.78125,96.811989,12.101499,198.09375,200.199219,200.257812,1000,3000,0,1000,2000,1000,1000,0,1000,10000,10.0,0,0.888889,0,0,0,0,
ma_20260909T154523Z_13604,A,monolith,1000,2,831943,ok,1000,0,0.017046,58664.789416,0.009292,0.009,0.017805,0.030509,0.015625,91.663733,11.457967,200.121094,200.183594,200.1875,0,0,0,0,0,0,0,0,0,0,0.0,0,1.0,0,0,0,0,
ma_20260909T154523Z_13604,B,centralized_workers,1000,2,831943,ok,1000,0,0.105584,9471.105078,0.0167,0.0139,0.027405,0.062015,0.09375,88.79161,11.098951,200.230469,200.484375,200.542969,0,0,0,0,0,0,0,0,0,0,0.0,0,0.999998,0,0,0,0,
ma_20260909T154523Z_13604,C,autonomous_memory_off,1000,2,831943,ok,1000,0,0.832467,1201.248818,0.665747,0.524,1.2321,1.59201,0.859375,103.23232,12.90404,200.320312,199.921875,200.320312,1000,3000,0,1000,2000,1000,1000,0,1000,10000,10.0,0,0.888884,0,0,0,0,
ma_20260909T154523Z_13604,D,autonomous_memory_on,1000,2,831943,ok,1000,0,0.936724,1067.549972,0.776815,0.549,1.37335,2.00684,0.9375,100.08281,12.510351,199.953125,200.085938,200.296875,1000,3000,0,1000,2000,1000,1000,0,1000,10000,10.0,0,0.888889,0,0,0,0,
ma_20260909T154523Z_13604,A,monolith,1000,3,831944,ok,1000,0,0.025282,39553.050588,0.013752,0.0136,0.018505,0.059938,0.03125,123.603283,15.45041,199.195312,199.277344,199.28125,0,0,0,0,0,0,0,0,0,0,0.0,0,1.0,0,0,0,0,
ma_20260909T154523Z_13604,B,centralized_workers,1000,3,831944,ok,1000,0,0.122435,8167.612475,0.015518,0.013,0.02991,0.050307,0.09375,76.571367,9.571421,199.328125,200.058594,200.113281,0,0,0,0,0,0,0,0,0,0,0.0,0,0.999998,0,0,0,0,
ma_20260909T154523Z_13604,C,autonomous_memory_off,1000,3,831944,ok,1000,0,0.693768,1441.403627,0.565837,0.482,1.08225,1.33215,0.765625,110.357465,13.794683,200.058594,200.460938,200.53125,1000,3000,0,1000,2000,1000,1000,0,1000,10000,10.0,0,0.888889,0,0,0,0,
ma_20260909T154523Z_13604,D,autonomous_memory_on,1000,3,831944,ok,1000,0,1.035799,965.438182,1.788677,0.6245,7.2525,28.45809,0.953125,92.018327,11.502291,198.988281,199.015625,200.417969,1000,3000,0,1000,2000,1000,1000,0,1000,10000,10.0,0,0.888889,0,0,0,0,
