run_id,architecture,architecture_label,load,repetition,seed,status,successful_tasks,failed_tasks,duration_sec,throughput_tasks_sec,latency_mean_ms,latency_median_ms,latency_p95_ms,latency_p99_ms,cpu_time_sec,cpu_core_equivalent_percent,cpu_machine_normalized_percent,rss_start_mb,rss_end_mb,rss_peak_mb,cfp,propose,refuse,award,reject,accept,result,fail,feedback,cnp_messages_total,messages_per_task,reassignments,jain_fairness,recovered_tasks,duplicate_effects,pending_final,lag_final,error
ma_20260909T153914Z_47116,C,autonomous_memory_off,100,5,741946,ok,100,0,0.101913,981.229088,2.19534,0.7085,10.66095,25.19496,0.109375,107.321931,13.415241,178.578125,178.621094,178.695312,100,300,0,100,200,100,100,0,100,1000,10.0,0,0.866251,0,0,0,0,
ma_20260909T153914Z_47116,D,autonomous_memory_on,100,5,741946,ok,100,0,0.122319,817.531806,0.91612,0.813,1.56455,1.81541,0.109375,89.417541,11.177193,178.605469,178.816406,178.90625,100,300,0,100,200,100,100,0,100,1000,10.0,0,0.888889,0,0,0,0,
ma_20260909T153914Z_47116,A,monolith,100,6,741947,ok,100,0,0.00307,32572.229153,0.016502,0.01645,0.018325,0.026352,0.0,0.0,0.0,179.050781,179.066406,179.066406,0,0,0,0,0,0,0,0,0,0,0.0,0,1.0,0,0,0,0,
ma_20260909T153914Z_47116,B,centralized_workers,100,6,741947,ok,100,0,0.01069,9354.449422,0.011673,0.01405,0.019745,0.033608,0.015625,146.163272,18.270409,179.050781,179.066406,179.128906,0,0,0,0,0,0,0,0,0,0,0.0,0,0.9998,0,0,0,0,
ma_20260909T153914Z_47116,C,autonomous_memory_off,100,6,741947,ok,100,0,0.073179,1366.515984,1.11039,0.521,5.9319,9.74539,0.078125,106.759061,13.344883,178.820312,178.921875,178.992188,100,300,0,100,200,100,100,0,100,1000,10.0,0,0.946432,0,0,0,0,
ma_20260909T153914Z_47116,D,autonomous_memory_on,100,6,741947,ok,100,0,0.085262,1172.859561,1.76753,0.639,6.78725,30.70939,0.109375,128.281514,16.035189,178.90625,179.066406,179.132812,100,300,0,100,200,100,100,0,100,1000,10.0,0,0.888889,0,0,0,0,
ma_20260909T153914Z_47116,A,monolith,100,7,741948,ok,100,0,0.002554,39148.138193,0.014233,0.0141,0.01511,0.018944,0.0,0.0,0.0,179.070312,179.085938,179.085938,0,0,0,0,0,0,0,0,0,0,0.0,0,1.0,0,0,0,0,
ma_20260909T153914Z_47116,B,centralized_workers,100,7,741948,ok,100,0,0.009148,10930.873245,0.0082,0.0061,0.016805,0.027805,0.015625,170.794894,21.349362,179.070312,179.105469,179.152344,0,0,0,0,0,0,0,0,0,0,0.0,0,0.9998,0,0,0,0,
ma_20260909T153914Z_47116,C,autonomous_memory_off,100,7,741948,ok,100,0,0.160158,624.383032,3.14689,0.998,13.66915,48.27562,0.15625,97.559849,12.194981,179.078125,179.117188,179.191406,100,300,0,100,200,100,100,0,100,1000,10.0,0,0.969556,0,0,0,0,
ma_20260909T153914Z_47116,D,autonomous_memory_on,100,7,741948,ok,100,0,0.077113,1296.791479,1.78776,0.5275,8.67085,26.32982,0.09375,121.574201,15.196775,179.050781,179.085938,179.160156,100,288,12,100,188,100,100,0,100,988,9.88,0,0.866251,0,0,0,0,
ma_20260909T153914Z_47116,A,monolith,100,8,741949,ok,100,0,0.001013,98736.174152,0.005054,0.0049,0.00551,0.006286,0.0,0.0,0.0,179.101562,179.117188,179.117188,0,0,0,0,0,0,0,0,0,0,0.0,0,1.0,0,0,0,0,
ma_20260909T153914Z_47116,B,centralized_workers,100,8,741949,ok,100,0,0.011553,8655.385841,0.015573,0.0142,0.01985,0.043371,0.015625,135.240404,16.90505,179.101562,178.589844,179.101562,0,0,0,0,0,0,0,0,0,0,0.0,0,0.9998,0,0,0,0,
ma_20260909T153914Z_47116,C,autonomous_memory_off,100,8,741949,ok,100,0,0.0715,1398.597485,1.63334,0.516,7.30215,19.23922,0.0625,87.412343,10.926543,178.570312,178.730469,178.804688,100,300,0,100,200,100,100,0,100,1000,10.0,0,0.888889,0,0,0,0,
ma_20260909T153914Z_47116,D,autonomous_memory_on,100,8,741949,ok,100,0,0.090978,1099.166832,1.95681,0.682,7.86165,27.73969,0.09375,103.04689,12.880861,178.714844,178.792969,178.863281,100,300,0,100,200,100,100,0,100,1000,10.0,0,0.888889,0,0,0,0,
ma_20260909T153914Z_47116,A,monolith,100,9,741950,ok,100,0,0.001846,54182.92251,0.009234,0.0063,0.019515,0.023974,0.015625,846.608164,105.826021,178.9375,178.953125,178.953125,0,0,0,0,0,0,0,0,0,0,0.0,0,1.0,0,0,0,0,
ma_20260909T153914Z_47116,B,centralized_workers,100,9,741950,ok,100,0,0.010539,9488.836351,0.016842,0.01665,0.0224,0.023803,0.015625,148.263068,18.532883,178.78125,178.832031,178.878906,0,0,0,0,0,0,0,0,0,0,0.0,0,0.9998,0,0,0,0,
ma_20260909T153914Z_47116,C,autonomous_memory_off,100,9,741950,ok,100,0,0.086262,1159.265721,2.02321,0.651,12.3257,20.20664,0.078125,90.567634,11.320954,178.800781,178.867188,178.9375,100,300,0,100,200,100,100,0,100,1000,10.0,0,0.866251,0,0,0,0,
ma_20260909T153914Z_47116,D,autonomous_memory_on,100,9,741950,ok,100,0,0.08165,1224.742744,1.87343,0.5115,12.38705,15.67407,0.078125,95.683027,11.960378,178.859375,178.941406,179.007812,100,300,0,100,200,100,100,0,100,1000,10.0,0,0.888889,0,0,0,0,
ma_20260909T153914Z_47116,A,monolith,500,0,781941,ok,500,0,0.005098,98068.060391,0.005577,0.0049,0.005905,0.016505,0.015625,306.462689,38.307836,178.953125,178.984375,178.984375,0,0,0,0,0,0,0,0,0,0,0.0,0,1.0,0,0,0,0,
ma_20260909T153914Z_47116,B,centralized_workers,500,0,781941,ok,500,0,0.044385,11265.067053,0.014256,0.0143,0.0222,0.030118,0.046875,105.610004,13.20125,178.980469,179.382812,179.445312,0,0,0,0,0,0,0,0,0,0,0.0,0,0.999992,0,0,0,0,
ma_20260909T153914Z_47116,C,autonomous_memory_off,500,0,781941,ok,500,0,0.295041,1694.680297,1.550132,0.424,7.20495,28.18725,0.328125,111.213394,13.901674,179.386719,184.539062,184.601562,500,1500,0,500,1000,500,500,0,500,5000,10.0,0,0.96377,0,0,0,0,
ma_20260909T153914Z_47116,D,autonomous_memory_on,500,0,781941,ok,500,0,0.38262,1306.778889,2.119434,0.4605,8.62485,47.55598,0.375,98.008417,12.251052,184.523438,188.429688,188.480469,500,1500,0,500,1000,500,500,0,500,5000,10.0,0,0.888889,0,0,0,0,
ma_20260909T153914Z_47116,A,monolith,500,1,781942,ok,500,0,0.007157,69865.578514,0.007615,0.0077,0.01312,0.0185,0.0,0.0,0.0,190.144531,190.183594,190.1875,0,0,0,0,0,0,0,0,0,0,0.0,0,1.0,0,0,0,0,
ma_20260909T153914Z_47116,B,centralized_workers,500,1,781942,ok,500,0,0.041562,12030.190984,0.013421,0.0123,0.020705,0.034501,0.046875,112.78304,14.09788,188.492188,188.628906,188.6875,0,0,0,0,0,0,0,0,0,0,0.0,0,0.999992,0,0,0,0,
ma_20260909T153914Z_47116,C,autonomous_memory_off,500,1,781942,ok,500,0,0.360685,1386.251545,1.485186,0.4975,5.67895,20.68474,0.328125,90.972758,11.371595,188.621094,188.789062,188.863281,500,1500,0,500,1000,500,500,0,500,5000,10.0,0,0.8826,0,0,0,0,
ma_20260909T153914Z_47116,D,autonomous_memory_on,500,1,781942,ok,500,0,0.330708,1511.906871,1.672528,0.461,8.1562,28.16542,0.375,113.393015,14.174127,188.773438,190.140625,190.199219,500,1500,0,500,1000,500,500,0,500,5000,10.0,0,0.888889,0,0,0,0,
ma_20260909T153914Z_47116,A,monolith,500,2,781943,ok,500,0,0.006875,72727.273121,0.007268,0.0045,0.0159,0.0168,0.015625,227.272729,28.409091,190.226562,190.261719,190.265625,0,0,0,0,0,0,0,0,0,0,0.0,0,1.0,0,0,0,0,
ma_20260909T153914Z_47116,B,centralized_workers,500,2,781943,ok,500,0,0.045216,11057.983657,0.011096,0.0097,0.02031,0.025043,0.046875,103.668597,12.958575,190.253906,190.371094,190.429688,0,0,0,0,0,0,0,0,0,0,0.0,0,0.999992,0,0,0,0,
ma_20260909T153914Z_47116,C,autonomous_memory_off,500,2,781943,ok,500,0,0.404632,1235.692229,0.792496,0.49,1.17635,7.39614,0.4375,108.12307,13.515384,190.199219,189.390625,190.347656,500,1500,0,500,1000,500,500,0,500,5000,10.0,0,0.898163,0,0,0,0,
ma_20260909T153914Z_47116,D,autonomous_memory_on,500,2,781943,ok,500,0,0.378089,1322.439255,1.040246,0.493,1.4829,12.26869,0.359375,95.050321,11.88129,189.421875,190.226562,190.292969,500,1500,0,500,1000,500,500,0,500,5000,10.0,0,0.888889,0,0,0,0,
ma_20260909T153914Z_47116,A,monolith,500,3,781944,ok,500,0,0.004583,109103.605471,0.004826,0.0046,0.0056,0.00751,0.015625,340.948767,42.618596,189.609375,189.691406,189.691406,0,0,0,0,0,0,0,0,0,0,0.0,0,1.0,0,0,0,0,
ma_20260909T153914Z_47116,B,centralized_workers,500,3,781944,ok,500,0,0.039299,12723.034821,0.01047,0.0083,0.019705,0.028229,0.03125,79.518968,9.939871,189.707031,189.777344,189.839844,0,0,0,0,0,0,0,0,0,0,0.0,0,0.999992,0,0,0,0,
ma_20260909T153914Z_47116,C,autonomous_memory_off,500,3,781944,ok,500,0,0.400388,1248.787116,1.31525,0.4905,1.60865,20.17375,0.390625,97.561493,12.195187,189.765625,189.941406,190.015625,500,1500,0,500,1000,500,500,0,500,5000,10.0,0,0.902638,0,0,0,0,
ma_20260909T153914Z_47116,D,autonomous_memory_on,500,3,781944,ok,500,0,0.331914,1506.413858,1.267736,0.4685,1.33335,19.00145,0.3125,94.150866,11.768858,190.359375,189.582031,190.574219,500,1500,0,500,1000,500,500,0,500,5000,10.0,0,0.888889,0,0,0,0,
ma_20260909T153914Z_47116,A,monolith,500,4,781945,ok,500,0,0.004752,105218.855686,0.004932,0.0047,0.0057,0.007042,0.0,0.0,0.0,189.933594,189.949219,189.949219,0,0,0,0,0,0,0,0,0,0,0.0,0,1.0,0,0,0,0,
ma_20260909T153914Z_47116,B,centralized_workers,500,4,781945,ok,500,0,0.044743,11174.882453,0.01417,0.0137,0.020525,0.072483,0.046875,104.764523,13.095565,189.96875,190.09375,190.15625,0,0,0,0,0,0,0,0,0,0,0.0,0,0.999992,0,0,0,0,
ma_20260909T153914Z_47116,C,autonomous_memory_off,500,4,781945,ok,500,0,0.353341,1415.062834,1.873314,0.474,8.21995,24.00682,0.359375,101.707641,12.713455,190.101562,190.21875,190.273438,500,1500,0,500,1000,500,500,0,500,5000,10.0,0,0.928753,0,0,0,0,
ma_20260909T153914Z_47116,D,autonomous_memory_on,500,4,781945,ok,500,0,0.404264,1236.81524,2.168304,0.6845,6.63035,25.5611,0.40625,100.491238,12.561405,190.207031,191.398438,191.402344,500,1500,0,500,1000,500,500,0,500,5000,10.0,0,0.888889,0,0,0,0,
ma_20260909T153914Z_47116,A,monolith,500,5,781946,ok,500,0,0.009832,50856.42211,0.010672,0.0089,0.016815,0.028472,0.015625,158.926319,19.86579,191.847656,191.871094,191.875,0,0,0,0,0,0,0,0,0,0,0.0,0,1.0,0,0,0,0,
ma_20260909T153914Z_47116,B,centralized_workers,500,5,781946,ok,500,0,0.023287,21471.114892,0.005996,0.0048,0.0123,0.01861,0.015625,67.097234,8.387154,191.421875,191.625,191.671875,0,0,0,0,0,0,0,0,0,0,0.0,0,0.999992,0,0,0,0,
ma_20260909T153914Z_47116,C,autonomous_memory_off,500,5,781946,ok,500,0,0.321658,1554.44651,1.751748,0.432,7.4826,26.01173,0.328125,102.010552,12.751319,191.613281,191.929688,192.003906,500,1500,0,500,1000,500,500,0,500,5000,10.0,0,0.959774,0,0,0,0,
ma_20260909T153914Z_47116,D,autonomous_memory_on,500,5,781946,ok,500,0,0.328766,1520.838992,1.66318,0.4555,7.4524,30.58278,0.359375,109.310303,13.663788,191.925781,191.804688,192.195312,500,1500,0,500,1000,500,500,0,500,5000,10.0,0,0.888889,0,0,0,0,
ma_20260909T153914Z_47116,A,monolith,500,6,781947,ok,500,0,0.006712,74487.896943,0.007011,0.0048,0.014415,0.020129,0.0,0.0,0.0,192.859375,192.890625,192.894531,0,0,0,0,0,0,0,0,0,0,0.0,0,1.0,0,0,0,0,
ma_20260909T153914Z_47116,B,centralized_workers,500,6,781947,ok,500,0,0.041903,11932.319855,0.010383,0.0091,0.01871,0.030402,0.046875,111.865499,13.983187,192.890625,192.949219,192.992188,0,0,0,0,0,0,0,0,0,0,0.0,0,0.999992,0,0,0,0,
ma_20260909T153914Z_47116,C,autonomous_memory_off,500,6,781947,ok,500,0,0.391034,1278.661191,2.119514,0.454,12.35845,30.56901,0.390625,99.895406,12.486926,191.875,192.121094,192.191406,500,1500,0,500,1000,500,500,0,500,5000,10.0,0,0.989543,0,0,0,0,
ma_20260909T153914Z_47116,D,autonomous_memory_on,500,6,781947,ok,500,0,0.375163,1332.752253,0.621068,0.5135,1.2246,1.55135,0.328125,87.461867,10.932733,192.125,192.785156,192.835938,500,1500,0,500,1000,500,500,0,500,5000,10.0,0,0.888889,0,0,0,0,
ma_20260909T153914Z_47116,A,monolith,500,7,781948,ok,500,0,0.006382,78350.257835,0.006577,0.0045,0.013205,0.02141,0.015625,244.844556,30.605569,192.390625,192.476562,192.480469,0,0,0,0,0,0,0,0,0,0,0.0,0,1.0,0,0,0,0,
ma_20260909T153914Z_47116,B,centralized_workers,500,7,781948,ok,500,0,0.02128,23496.571868,0.005826,0.0046,0.01171,0.014904,0.015625,73.426787,9.178348,192.488281,192.554688,192.609375,0,0,0,0,0,0,0,0,0,0,0.0,0,0.999992,0,0,0,0,
ma_20260909T153914Z_47116,C,autonomous_memory_off,500,7,781948,ok,500,0,0.407003,1228.493381,1.922042,1.416,4.30195,8.28634,0.390625,95.976045,11.997006,192.609375,192.675781,192.75,500,1500,0,500,1000,500,500,0,500,5000,10.0,0,0.888718,0,0,0,0,
ma_20260909T153914Z_47116,D,autonomous_memory_on,500,7,781948,ok,500,0,0.352914,1416.773751,0.578158,0.506,1.0491,1.35108,0.34375,97.403195,12.175399,192.933594,192.375,193.054688,500,1500,0,500,1000,500,500,0,500,5000,10.0,0,0.888889,0,0,0,0,
ma_20260909T153914Z_47116,A,monolith,500,8,781949,ok,500,0,0.006297,79405.412477,0.006676,0.0053,0.01231,0.018209,0.015625,248.141914,31.017739,192.726562,192.742188,192.746094,0,0,0,0,0,0,0,0,0,0,0.0,0,1.0,0,0,0,0,
ma_20260909T153914Z_47116,B,centralized_workers,500,8,781949,ok,500,0,0.023603,21183.92735,0.008519,0.0091,0.013925,0.023943,0.015625,66.199773,8.274972,192.777344,192.851562,192.90625,0,0,0,0,0,0,0,0,0,0,0.0,0,0.999992,0,0,0,0,
ma_20260909T153914Z_47116,C,autonomous_memory_off,500,8,781949,ok,500,0,0.345544,1446.992469,0.5615,0.474,1.08015,1.41334,0.34375,99.480732,12.435092,192.855469,192.113281,193.039062,500,1500,0,500,1000,500,500,0,500,5000,10.0,0,0.888889,0,0,0,0,
ma_20260909T153914Z_47116,D,autonomous_memory_on,500,8,781949,ok,500,0,0.314827,1588.174831,1.593842,0.4575,7.30975,25.25132,0.3125,99.260927,12.407616,192.167969,194.335938,194.40625,500,1490,10,500,990,500,500,0,500,4990,9.98,0,0.886167,0,0,0,0,
ma_20260909T153914Z_47116,A,monolith,500,9,781950,ok,500,0,0.010248,48790.484295,0.011184,0.0117,0.0184,0.029414,0.015625,152.470263,19.058783,194.605469,194.636719,194.640625,0,0,0,0,0,0,0,0,0,0,0.0,0,1.0,0,0,0,0,
ma_20260909T153914Z_47116,B,centralized_workers,500,9,781950,ok,500,0,0.039645,12612.058134,0.009099,0.00795,0.016405,0.023503,0.03125,78.825363,9.85317,194.382812,194.484375,194.546875,0,0,0,0,0,0,0,0,0,0,0.0,0,0.999992,0,0,0,0,
ma_20260909T153914Z_47116,C,autonomous_memory_off,500,9,781950,ok,500,0,0.37106,1347.491698,0.599988,0.494,1.1403,1.41527,0.359375,96.850966,12.106371,194.476562,194.613281,194.667969,500,1500,0,500,1000,500,500,0,500,5000,10.0,0,0.888889,0,0,0,0,
ma_20260909T153914Z_47116,D,autonomous_memory_on,500,9,781950,ok,500,0,0.348386,1435.188055,1.890432,1.2395,4.6349,18.79859,0.3125,89.699253,11.212407,194.632812,194.601562,194.75,500,1500,0,500,1000,500,500,0,500,5000,10.0,0,0.888889,0,0,0,0,
ma_20260909T153914Z_47116,A,monolith,1000,0,831941,ok,1000,0,0.010172,98311.982898,0.005511,0.0045,0.0091,0.017702,0.015625,153.612473,19.201559,194.714844,194.773438,194.777344,0,0,0,0,0,0,0,0,0,0,0.0,0,1.0,0,0,0,0,
ma_20260909T153914Z_47116,B,centralized_workers,1000,0,831941,ok,1000,0,0.094349,10598.980164,0.011482,0.0099,0.020805,0.035684,0.109375,115.926346,14.490793,194.882812,195.128906,195.140625,0,0,0,0,0,0,0,0,0,0,0.0,0,0.999998,0,0,0,0,
ma_20260909T153914Z_47116,C,autonomous_memory_off,1000,0,831941,ok,1000,0,0.683351,1463.376801,1.767115,0.4555,7.93145,31.76018,0.6875,100.607155,12.575894,195.144531,197.359375,197.394531,1000,3000,0,1000,2000,1000,1000,0,1000,10000,10.0,0,0.955126,0,0,0,0,
ma_20260909T153914Z_47116,D,autonomous_memory_on,1000,0,831941,ok,1000,0,0.698004,1432.656136,1.824333,0.465,7.275,27.13064,0.734375,105.210685,13.151336,197.496094,207.46875,207.527344,1000,3000,0,1000,2000,1000,1000,0,1000,10000,10.0,0,0.888889,0,0,0,0,
ma_20260909T153914Z_47116,A,monolith,1000,1,831942,ok,1000,0,0.010799,92605.454153,0.005847,0.0043,0.011805,0.016102,0.015625,144.696022,18.087003,208.039062,208.121094,208.125,0,0,0,0,0,0,0,0,0,0,0.0,0,1.0,0,0,0,0,
ma_20260909T153914Z_47116,B,centralized_workers,1000,1,831942,ok,1000,0,0.098546,10147.576205,0.012895,0.011,0.021,0.03343,0.125,126.844703,15.855588,207.46875,207.726562,207.789062,0,0,0,0,0,0,0,0,0,0,0.0,0,0.999998,0,0,0,0,
ma_20260909T153914Z_47116,C,autonomous_memory_off,1000,1,831942,ok,1000,0,0.730399,1369.115064,0.770482,0.473,1.1061,2.48112,0.75,102.68363,12.835454,207.769531,206.785156,207.878906,1000,3000,0,1000,2000,1000,1000,0,1000,10000,10.0,0,0.909222,0,0,0,0,
ma_20260909T153914Z_47116,D,autonomous_memory_on,1000,1,831942,ok,1000,0,0.655537,1525.466907,1.716096,0.46,7.27315,29.43306,0.640625,97.725224,12.215653,206.910156,207.964844,208.011719,1000,3000,0,1000,2000,1000,1000,0,1000,10000,10.0,0,0.888889,0,0,0,0,
ma_20260909T153914Z_47116,A,monolith,1000,2,831943,ok,1000,0,0.013072,76498.80278,0.007026,0.0051,0.01351,0.020002,0.015625,119.529379,14.941172,209.394531,209.445312,209.449219,0,0,0,0,0,0,0,0,0,0,0.0,0,1.0,0,0,0,0,
ma_20260909T153914Z_47116,B,centralized_workers,1000,2,831943,ok,1000,0,0.072912,13715.107052,0.009839,0.0076,0.019805,0.023706,0.0625,85.719419,10.714927,209.4375,209.507812,209.570312,0,0,0,0,0,0,0,0,0,0,0.0,0,0.999998,0,0,0,0,
ma_20260909T153914Z_47116,C,autonomous_memory_off,1000,2,831943,ok,1000,0,0.734641,1361.209636,0.611949,0.456,1.0743,1.40412,0.71875,97.836943,12.229618,208.214844,207.847656,208.570312,1000,3000,0,1000,2000,1000,1000,0,1000,10000,10.0,0,0.888889,0,0,0,0,
ma_20260909T153914Z_47116,D,autonomous_memory_on,1000,2,831943,ok,1000,0,0.816737,1224.385098,0.900418,0.507,1.2956,10.32728,0.859375,105.220594,13.152574,208.226562,209.394531,209.433594,1000,3000,0,1000,2000,1000,1000,0,1000,10000,10.0,0,0.888889,0,0,0,0,
ma_20260909T153914Z_47116,A,monolith,1000,3,831944,ok,1000,0,0.00996,100396.567028,0.005286,0.0046,0.011405,0.016601,0.0,0.0,0.0,209.277344,209.3125,209.316406,0,0,0,0,0,0,0,0,0,0,0.0,0,1.0,0,0,0,0,
ma_20260909T153914Z_47116,B,centralized_workers,1000,3,831944,ok,1000,0,0.094575,10573.585281,0.014347,0.0055,0.0127,0.021316,0.09375,99.127362,12.39092,209.496094,209.574219,209.636719,0,0,0,0,0,0,0,0,0,0,0.0,0,0.999998,0,0,0,0,
ma_20260909T153914Z_47116,C,autonomous_memory_off,1000,3,831944,ok,1000,0,0.72497,1379.367232,1.993156,0.4895,8.3685,32.65609,0.71875,99.14202,12.392752,209.570312,208.695312,209.75,1000,3000,0,1000,2000,1000,1000,0,1000,10000,10.0,0,0.912122,0,0,0,0,
ma_20260909T153914Z_47116,D,autonomous_memory_on,1000,3,831944,ok,1000,0,0.675888,1479.53529,1.876633,0.471,12.41375,28.25245,0.671875,99.406277,12.425785,209.503906,209.246094,209.597656,1000,2991,9,1000,1991,1000,1000,0,1000,9991,9.991,0,0.942067,0,0,0,0,
