dataset;subtype;filepath;lineno;recno;timestamp_iso;severity;event;source;component;host;pid;tid;session;user;uid;gid;auid;euid;egid;exe;path;path_all;exec_args;exec_args_all;exec_env_all;src_ip;src_port;dst_ip;dst_port;proto;length;flags;http_method;http_url;http_status;bytes_sent;user_agent;referrer;category;subcategory;message
syslog;syslog;E:\Cours\TFE\experiments\phase_dataset_strengthening\processed\multiformat_balanced_20260910T093742Z\samples\syslog.log;25;;2026-06-15T12:12:34+00:00;INFO;;sshd(pam_unix);sshd(pam_unix);combo;23399;;;;;;;;;;;;;;;;;;;;;;;;;;;;system;syslog;"check pass; user unknown"
syslog;syslog;E:\Cours\TFE\experiments\phase_dataset_strengthening\processed\multiformat_balanced_20260910T093742Z\samples\syslog.log;26;;2026-06-15T12:12:34+00:00;ERROR;;sshd(pam_unix);sshd(pam_unix);combo;23399;;;;;;;;;;;;;;;;;;;;;;;;;;;;system;syslog;"authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=218.188.2.4"
syslog;syslog;E:\Cours\TFE\experiments\phase_dataset_strengthening\processed\multiformat_balanced_20260910T093742Z\samples\syslog.log;27;;2026-06-15T12:12:34+00:00;INFO;;sshd(pam_unix);sshd(pam_unix);combo;23406;;;;;;;;;;;;;;;;;;;;;;;;;;;;system;syslog;"check pass; user unknown"
syslog;syslog;E:\Cours\TFE\experiments\phase_dataset_strengthening\processed\multiformat_balanced_20260910T093742Z\samples\syslog.log;28;;2026-06-15T12:12:34+00:00;ERROR;;sshd(pam_unix);sshd(pam_unix);combo;23406;;;;;;;;;;;;;;;;;;;;;;;;;;;;system;syslog;"authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=218.188.2.4"
syslog;syslog;E:\Cours\TFE\experiments\phase_dataset_strengthening\processed\multiformat_balanced_20260910T093742Z\samples\syslog.log;29;;2026-06-15T12:12:34+00:00;INFO;;sshd(pam_unix);sshd(pam_unix);combo;23396;;;;;;;;;;;;;;;;;;;;;;;;;;;;system;syslog;"check pass; user unknown"
syslog;syslog;E:\Cours\TFE\experiments\phase_dataset_strengthening\processed\multiformat_balanced_20260910T093742Z\samples\syslog.log;30;;2026-06-15T12:12:34+00:00;INFO;;sshd(pam_unix);sshd(pam_unix);combo;23394;;;;;;;;;;;;;;;;;;;;;;;;;;;;system;syslog;"check pass; user unknown"
syslog;syslog;E:\Cours\TFE\experiments\phase_dataset_strengthening\processed\multiformat_balanced_20260910T093742Z\samples\syslog.log;31;;2026-06-15T12:12:34+00:00;INFO;;sshd(pam_unix);sshd(pam_unix);combo;23407;;;;;;;;;;;;;;;;;;;;;;;;;;;;system;syslog;"check pass; user unknown"
syslog;syslog;E:\Cours\TFE\experiments\phase_dataset_strengthening\processed\multiformat_balanced_20260910T093742Z\samples\syslog.log;32;;2026-06-15T12:12:34+00:00;ERROR;;sshd(pam_unix);sshd(pam_unix);combo;23394;;;;;;;;;;;;;;;;;;;;;;;;;;;;system;syslog;"authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=218.188.2.4"
syslog;syslog;E:\Cours\TFE\experiments\phase_dataset_strengthening\processed\multiformat_balanced_20260910T093742Z\samples\syslog.log;33;;2026-06-15T12:12:34+00:00;INFO;;sshd(pam_unix);sshd(pam_unix);combo;23403;;;;;;;;;;;;;;;;;;;;;;;;;;;;system;syslog;"check pass; user unknown"
syslog;syslog;E:\Cours\TFE\experiments\phase_dataset_strengthening\processed\multiformat_balanced_20260910T093742Z\samples\syslog.log;34;;2026-06-15T12:12:34+00:00;ERROR;;sshd(pam_unix);sshd(pam_unix);combo;23396;;;;;;;;;;;;;;;;;;;;;;;;;;;;system;syslog;"authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=218.188.2.4"
syslog;syslog;E:\Cours\TFE\experiments\phase_dataset_strengthening\processed\multiformat_balanced_20260910T093742Z\samples\syslog.log;35;;2026-06-15T12:12:34+00:00;ERROR;;sshd(pam_unix);sshd(pam_unix);combo;23407;;;;;;;;;;;;;;;;;;;;;;;;;;;;system;syslog;"authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=218.188.2.4"
syslog;syslog;E:\Cours\TFE\experiments\phase_dataset_strengthening\processed\multiformat_balanced_20260910T093742Z\samples\syslog.log;36;;2026-06-15T12:12:34+00:00;ERROR;;sshd(pam_unix);sshd(pam_unix);combo;23403;;;;;;;;;;;;;;;;;;;;;;;;;;;;system;syslog;"authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=218.188.2.4"
syslog;syslog;E:\Cours\TFE\experiments\phase_dataset_strengthening\processed\multiformat_balanced_20260910T093742Z\samples\syslog.log;37;;2026-06-15T12:12:34+00:00;INFO;;sshd(pam_unix);sshd(pam_unix);combo;23412;;;;;;;;;;;;;;;;;;;;;;;;;;;;system;syslog;"check pass; user unknown"
syslog;syslog;E:\Cours\TFE\experiments\phase_dataset_strengthening\processed\multiformat_balanced_20260910T093742Z\samples\syslog.log;38;;2026-06-15T12:12:34+00:00;ERROR;;sshd(pam_unix);sshd(pam_unix);combo;23412;;;;;;;;;;;;;;;;;;;;;;;;;;;;system;syslog;"authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=218.188.2.4"
syslog;syslog;E:\Cours\TFE\experiments\phase_dataset_strengthening\processed\multiformat_balanced_20260910T093742Z\samples\syslog.log;39;;2026-06-15T12:13:19+00:00;INFO;;sshd(pam_unix);sshd(pam_unix);combo;23414;;;;;;;;;;;;;;;;;;;;;;;;;;;;system;syslog;"check pass; user unknown"
syslog;syslog;E:\Cours\TFE\experiments\phase_dataset_strengthening\processed\multiformat_balanced_20260910T093742Z\samples\syslog.log;40;;2026-06-15T12:13:19+00:00;ERROR;;sshd(pam_unix);sshd(pam_unix);combo;23414;;;;;;;;;;;;;;;;;;;;;;;;;;;;system;syslog;"authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=218.188.2.4"
syslog;syslog;E:\Cours\TFE\experiments\phase_dataset_strengthening\processed\multiformat_balanced_20260910T093742Z\samples\syslog.log;41;;2026-06-15T12:13:20+00:00;INFO;;sshd(pam_unix);sshd(pam_unix);combo;23416;;;;;;;;;;;;;;;;;;;;;;;;;;;;system;syslog;"check pass; user unknown"
syslog;syslog;E:\Cours\TFE\experiments\phase_dataset_strengthening\processed\multiformat_balanced_20260910T093742Z\samples\syslog.log;42;;2026-06-15T12:13:20+00:00;ERROR;;sshd(pam_unix);sshd(pam_unix);combo;23416;;;;;;;;;;;;;;;;;;;;;;;;;;;;system;syslog;"authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=218.188.2.4"
syslog;syslog;E:\Cours\TFE\experiments\phase_dataset_strengthening\processed\multiformat_balanced_20260910T093742Z\samples\syslog.log;43;;2026-06-15T14:53:32+00:00;INFO;;sshd(pam_unix);sshd(pam_unix);combo;23661;;;;;;;;;;;;;;;;;;;;;;;;;;;;system;syslog;"check pass; user unknown"
syslog;syslog;E:\Cours\TFE\experiments\phase_dataset_strengthening\processed\multiformat_balanced_20260910T093742Z\samples\syslog.log;44;;2026-06-15T14:53:32+00:00;ERROR;;sshd(pam_unix);sshd(pam_unix);combo;23661;;;;;;;;;;;;;;;;;;;;;;;;;;;;system;syslog;"authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=061092085098.ctinets.com"
syslog;syslog;E:\Cours\TFE\experiments\phase_dataset_strengthening\processed\multiformat_balanced_20260910T093742Z\samples\syslog.log;45;;2026-06-15T14:53:32+00:00;INFO;;sshd(pam_unix);sshd(pam_unix);combo;23663;;;;;;;;;;;;;;;;;;;;;;;;;;;;system;syslog;"check pass; user unknown"
syslog;syslog;E:\Cours\TFE\experiments\phase_dataset_strengthening\processed\multiformat_balanced_20260910T093742Z\samples\syslog.log;46;;2026-06-15T14:53:32+00:00;ERROR;;sshd(pam_unix);sshd(pam_unix);combo;23663;;;;;;;;;;;;;;;;;;;;;;;;;;;;system;syslog;"authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=061092085098.ctinets.com"
syslog;syslog;E:\Cours\TFE\experiments\phase_dataset_strengthening\processed\multiformat_balanced_20260910T093742Z\samples\syslog.log;47;;2026-06-15T14:53:32+00:00;INFO;;sshd(pam_unix);sshd(pam_unix);combo;23664;;;;;;;;;;;;;;;;;;;;;;;;;;;;system;syslog;"check pass; user unknown"
syslog;syslog;E:\Cours\TFE\experiments\phase_dataset_strengthening\processed\multiformat_balanced_20260910T093742Z\samples\syslog.log;48;;2026-06-15T14:53:32+00:00;ERROR;;sshd(pam_unix);sshd(pam_unix);combo;23664;;;;;;;;;;;;;;;;;;;;;;;;;;;;system;syslog;"authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=061092085098.ctinets.com"
syslog;syslog;E:\Cours\TFE\experiments\phase_dataset_strengthening\processed\multiformat_balanced_20260910T093742Z\samples\syslog.log;49;;2026-06-15T14:53:33+00:00;INFO;;sshd(pam_unix);sshd(pam_unix);combo;23665;;;;;;;;;;;;;;;;;;;;;;;;;;;;system;syslog;"check pass; user unknown"
syslog;syslog;E:\Cours\TFE\experiments\phase_dataset_strengthening\processed\multiformat_balanced_20260910T093742Z\samples\syslog.log;50;;2026-06-15T14:53:33+00:00;ERROR;;sshd(pam_unix);sshd(pam_unix);combo;23665;;;;;;;;;;;;;;;;;;;;;;;;;;;;system;syslog;"authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=061092085098.ctinets.com"
syslog;syslog;E:\Cours\TFE\experiments\phase_dataset_strengthening\processed\multiformat_balanced_20260910T093742Z\samples\syslog.log;51;;2026-06-15T14:53:34+00:00;INFO;;sshd(pam_unix);sshd(pam_unix);combo;23669;;;;;;;;;;;;;;;;;;;;;;;;;;;;system;syslog;"check pass; user unknown"
syslog;syslog;E:\Cours\TFE\experiments\phase_dataset_strengthening\processed\multiformat_balanced_20260910T093742Z\samples\syslog.log;52;;2026-06-15T14:53:34+00:00;ERROR;;sshd(pam_unix);sshd(pam_unix);combo;23669;;;;;;;;;;;;;;;;;;;;;;;;;;;;system;syslog;"authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=061092085098.ctinets.com"
syslog;syslog;E:\Cours\TFE\experiments\phase_dataset_strengthening\processed\multiformat_balanced_20260910T093742Z\samples\syslog.log;53;;2026-06-15T14:53:35+00:00;INFO;;sshd(pam_unix);sshd(pam_unix);combo;23671;;;;;;;;;;;;;;;;;;;;;;;;;;;;system;syslog;"check pass; user unknown"
syslog;syslog;E:\Cours\TFE\experiments\phase_dataset_strengthening\processed\multiformat_balanced_20260910T093742Z\samples\syslog.log;54;;2026-06-15T14:53:35+00:00;ERROR;;sshd(pam_unix);sshd(pam_unix);combo;23671;;;;;;;;;;;;;;;;;;;;;;;;;;;;system;syslog;"authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=061092085098.ctinets.com"
syslog;syslog;E:\Cours\TFE\experiments\phase_dataset_strengthening\processed\multiformat_balanced_20260910T093742Z\samples\syslog.log;55;;2026-06-15T14:53:35+00:00;INFO;;sshd(pam_unix);sshd(pam_unix);combo;23673;;;;;;;;;;;;;;;;;;;;;;;;;;;;system;syslog;"check pass; user unknown"
syslog;syslog;E:\Cours\TFE\experiments\phase_dataset_strengthening\processed\multiformat_balanced_20260910T093742Z\samples\syslog.log;56;;2026-06-15T14:53:35+00:00;ERROR;;sshd(pam_unix);sshd(pam_unix);combo;23673;;;;;;;;;;;;;;;;;;;;;;;;;;;;system;syslog;"authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=061092085098.ctinets.com"
syslog;syslog;E:\Cours\TFE\experiments\phase_dataset_strengthening\processed\multiformat_balanced_20260910T093742Z\samples\syslog.log;57;;2026-06-15T14:53:35+00:00;INFO;;sshd(pam_unix);sshd(pam_unix);combo;23674;;;;;;;;;;;;;;;;;;;;;;;;;;;;system;syslog;"check pass; user unknown"
syslog;syslog;E:\Cours\TFE\experiments\phase_dataset_strengthening\processed\multiformat_balanced_20260910T093742Z\samples\syslog.log;58;;2026-06-15T14:53:35+00:00;ERROR;;sshd(pam_unix);sshd(pam_unix);combo;23674;;;;;;;;;;;;;;;;;;;;;;;;;;;;system;syslog;"authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=061092085098.ctinets.com"
syslog;syslog;E:\Cours\TFE\experiments\phase_dataset_strengthening\processed\multiformat_balanced_20260910T093742Z\samples\syslog.log;59;;2026-06-15T14:53:36+00:00;INFO;;sshd(pam_unix);sshd(pam_unix);combo;23678;;;;;;;;;;;;;;;;;;;;;;;;;;;;system;syslog;"check pass; user unknown"
syslog;syslog;E:\Cours\TFE\experiments\phase_dataset_strengthening\processed\multiformat_balanced_20260910T093742Z\samples\syslog.log;60;;2026-06-15T14:53:36+00:00;ERROR;;sshd(pam_unix);sshd(pam_unix);combo;23678;;;;;;;;;;;;;;;;;;;;;;;;;;;;system;syslog;"authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=061092085098.ctinets.com"
syslog;syslog;E:\Cours\TFE\experiments\phase_dataset_strengthening\processed\multiformat_balanced_20260910T093742Z\samples\syslog.log;61;;2026-06-15T14:53:36+00:00;INFO;;sshd(pam_unix);sshd(pam_unix);combo;23677;;;;;;;;;;;;;;;;;;;;;;;;;;;;system;syslog;"check pass; user unknown"
syslog;syslog;E:\Cours\TFE\experiments\phase_dataset_strengthening\processed\multiformat_balanced_20260910T093742Z\samples\syslog.log;62;;2026-06-15T14:53:36+00:00;ERROR;;sshd(pam_unix);sshd(pam_unix);combo;23677;;;;;;;;;;;;;;;;;;;;;;;;;;;;system;syslog;"authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=061092085098.ctinets.com"
syslog;syslog;E:\Cours\TFE\experiments\phase_dataset_strengthening\processed\multiformat_balanced_20260910T093742Z\samples\syslog.log;63;;2026-06-15T20:05:31+00:00;INFO;;sshd(pam_unix);sshd(pam_unix);combo;24138;;;;;;;;;;;;;;;;;;;;;;;;;;;;system;syslog;"check pass; user unknown"
syslog;syslog;E:\Cours\TFE\experiments\phase_dataset_strengthening\processed\multiformat_balanced_20260910T093742Z\samples\syslog.log;64;;2026-06-15T20:05:31+00:00;ERROR;;sshd(pam_unix);sshd(pam_unix);combo;24138;;;;;;;;;;;;;;;;;;;;;;;;;;;;system;syslog;"authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=d211-116-254-214.rev.krline.net"
syslog;syslog;E:\Cours\TFE\experiments\phase_dataset_strengthening\processed\multiformat_balanced_20260910T093742Z\samples\syslog.log;65;;2026-06-15T20:05:31+00:00;INFO;;sshd(pam_unix);sshd(pam_unix);combo;24137;;;;;;;;;;;;;;;;;;;;;;;;;;;;system;syslog;"check pass; user unknown"
syslog;syslog;E:\Cours\TFE\experiments\phase_dataset_strengthening\processed\multiformat_balanced_20260910T093742Z\samples\syslog.log;66;;2026-06-15T20:05:31+00:00;ERROR;;sshd(pam_unix);sshd(pam_unix);combo;24137;;;;;;;;;;;;;;;;;;;;;;;;;;;;system;syslog;"authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=d211-116-254-214.rev.krline.net"
syslog;syslog;E:\Cours\TFE\experiments\phase_dataset_strengthening\processed\multiformat_balanced_20260910T093742Z\samples\syslog.log;67;;2026-06-15T20:05:31+00:00;INFO;;sshd(pam_unix);sshd(pam_unix);combo;24141;;;;;;;;;;;;;;;;;;;;;;;;;;;;system;syslog;"check pass; user unknown"
syslog;syslog;E:\Cours\TFE\experiments\phase_dataset_strengthening\processed\multiformat_balanced_20260910T093742Z\samples\syslog.log;68;;2026-06-15T20:05:31+00:00;ERROR;;sshd(pam_unix);sshd(pam_unix);combo;24141;;;;;;;;;;;;;;;;;;;;;;;;;;;;system;syslog;"authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=d211-116-254-214.rev.krline.net"
syslog;syslog;E:\Cours\TFE\experiments\phase_dataset_strengthening\processed\multiformat_balanced_20260910T093742Z\samples\syslog.log;69;;2026-06-15T20:05:31+00:00;INFO;;sshd(pam_unix);sshd(pam_unix);combo;24140;;;;;;;;;;;;;;;;;;;;;;;;;;;;system;syslog;"check pass; user unknown"
syslog;syslog;E:\Cours\TFE\experiments\phase_dataset_strengthening\processed\multiformat_balanced_20260910T093742Z\samples\syslog.log;70;;2026-06-15T20:05:31+00:00;ERROR;;sshd(pam_unix);sshd(pam_unix);combo;24140;;;;;;;;;;;;;;;;;;;;;;;;;;;;system;syslog;"authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=d211-116-254-214.rev.krline.net"
syslog;syslog;E:\Cours\TFE\experiments\phase_dataset_strengthening\processed\multiformat_balanced_20260910T093742Z\samples\syslog.log;71;;2026-06-15T20:05:31+00:00;INFO;;sshd(pam_unix);sshd(pam_unix);combo;24139;;;;;;;;;;;;;;;;;;;;;;;;;;;;system;syslog;"check pass; user unknown"
syslog;syslog;E:\Cours\TFE\experiments\phase_dataset_strengthening\processed\multiformat_balanced_20260910T093742Z\samples\syslog.log;72;;2026-06-15T20:05:31+00:00;ERROR;;sshd(pam_unix);sshd(pam_unix);combo;24139;;;;;;;;;;;;;;;;;;;;;;;;;;;;system;syslog;"authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=d211-116-254-214.rev.krline.net"
syslog;syslog;E:\Cours\TFE\experiments\phase_dataset_strengthening\processed\multiformat_balanced_20260910T093742Z\samples\syslog.log;73;;2026-06-16T04:10:22+00:00;INFO;;su(pam_unix);su(pam_unix);combo;25178;;;;;;;;;;;;;;;;;;;;;;;;;;;;system;syslog;session opened for user cyrus by (uid=0)
syslog;syslog;E:\Cours\TFE\experiments\phase_dataset_strengthening\processed\multiformat_balanced_20260910T093742Z\samples\syslog.log;74;;2026-06-16T04:10:23+00:00;INFO;;su(pam_unix);su(pam_unix);combo;25178;;;;;;;;;;;;;;;;;;;;;;;;;;;;system;syslog;session closed for user cyrus
syslog;syslog;E:\Cours\TFE\experiments\phase_dataset_strengthening\processed\multiformat_balanced_20260910T093742Z\samples\syslog.log;75;;2026-06-16T04:10:24+00:00;INFO;;logrotate;logrotate;combo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;system;syslog;ALERT exited abnormally with [1]
