_index,_id,_version,_score,_source.agent.ip,_source.agent.name,_source.agent.id,_source.manager.name,_source.data.protocol,_source.data.srcip,_source.data.id,_source.data.url,_source.rule.firedtimes,_source.rule.mail,_source.rule.level,_source.rule.pci_dss,_source.rule.tsc,_source.rule.description,_source.rule.groups,_source.rule.mitre.technique,_source.rule.mitre.id,_source.rule.mitre.tactic,_source.rule.id,_source.rule.nist_800_53,_source.rule.gdpr,_source.decoder.name,_source.full_log,_source.input.type,_source.@timestamp,_source.location,_source.id,_source.timestamp,_source.previous_output,_source.rule.frequency
wazuh-alerts-4.x-2023.10.05,jq6BAYsBxn6h-__m0YaT,1,1,192.168.204.130,machine-1,001,ubuntu,GET,192.168.204.1,302,/DVWA/vulnerabilities/xss_r/?name=%2e%2e%2f%5c%2f%2e%2e%2f%5c%2fboot%2eini&user_token=66a5bdbf45fd3b4821fb265a8c764c8b,6628,false,6,"[""6.5"",""11.4"",""6.5.1""]","[""CC6.6"",""CC7.1"",""CC8.1"",""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",Common web attack.,"[""web"",""accesslog"",""attack""]","[""Process Injection"",""File and Directory Discovery"",""Exploit Public-Facing Application""]","[""T1055"",""T1083"",""T1190""]","[""Defense Evasion"",""Privilege Escalation"",""Discovery"",""Initial Access""]",31104,"[""SA.11"",""SI.4""]","[""IV_35.7.d""]",web-accesslog,"192.168.204.1 - - [06/Oct/2023:01:22:34 +0500] ""GET /DVWA/vulnerabilities/xss_r/?name=%2e%2e%2f%5c%2f%2e%2e%2f%5c%2fboot%2eini&user_token=66a5bdbf45fd3b4821fb265a8c764c8b HTTP/1.1"" 302 342 ""http://192.168.204.130/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.5938.132 Safari/537.36""",log,"Oct 5, 2023 @ 20:22:35.680",/var/log/apache2/access.log,1696537355.8421942,"Oct 5, 2023 @ 20:22:35.680", , 
wazuh-alerts-4.x-2023.10.05,kq6BAYsBxn6h-__m0YaT,1,1,192.168.204.130,machine-1,001,ubuntu,GET,192.168.204.1,302,/DVWA/vulnerabilities/xss_r/?name=%2e%2e%2f%5c%2f%2e%2e%2f%5c%2f%2e%2e%2f%5c%2f%2e%2e%2f%5c%2fboot%2eini&user_token=66a5bdbf45fd3b4821fb265a8c764c8b,6631,false,6,"[""6.5"",""11.4"",""6.5.1""]","[""CC6.6"",""CC7.1"",""CC8.1"",""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",Common web attack.,"[""web"",""accesslog"",""attack""]","[""Process Injection"",""File and Directory Discovery"",""Exploit Public-Facing Application""]","[""T1055"",""T1083"",""T1190""]","[""Defense Evasion"",""Privilege Escalation"",""Discovery"",""Initial Access""]",31104,"[""SA.11"",""SI.4""]","[""IV_35.7.d""]",web-accesslog,"192.168.204.1 - - [06/Oct/2023:01:22:34 +0500] ""GET /DVWA/vulnerabilities/xss_r/?name=%2e%2e%2f%5c%2f%2e%2e%2f%5c%2f%2e%2e%2f%5c%2f%2e%2e%2f%5c%2fboot%2eini&user_token=66a5bdbf45fd3b4821fb265a8c764c8b HTTP/1.1"" 302 342 ""http://192.168.204.130/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.5938.132 Safari/537.36""",log,"Oct 5, 2023 @ 20:22:35.690",/var/log/apache2/access.log,1696537355.8428362,"Oct 5, 2023 @ 20:22:35.690", , 
wazuh-alerts-4.x-2023.10.05,k66BAYsBxn6h-__m1IYa,1,1,192.168.204.130,machine-1,001,ubuntu,GET,192.168.204.1,302,/DVWA/vulnerabilities/xss_r/?name=%2e%2e%2f%5c%2f%2e%2e%2f%5c%2f%2e%2e%2f%5c%2f%2e%2e%2f%5c%2fwindows%2f%5c%2fsystem32%2f%5c%2fdrivers%2f%5c%2fetc%2f%5c%2fhosts&user_token=66a5bdbf45fd3b4821fb265a8c764c8b,6632,false,6,"[""6.5"",""11.4"",""6.5.1""]","[""CC6.6"",""CC7.1"",""CC8.1"",""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",Common web attack.,"[""web"",""accesslog"",""attack""]","[""Process Injection"",""File and Directory Discovery"",""Exploit Public-Facing Application""]","[""T1055"",""T1083"",""T1190""]","[""Defense Evasion"",""Privilege Escalation"",""Discovery"",""Initial Access""]",31104,"[""SA.11"",""SI.4""]","[""IV_35.7.d""]",web-accesslog,"192.168.204.1 - - [06/Oct/2023:01:22:34 +0500] ""GET /DVWA/vulnerabilities/xss_r/?name=%2e%2e%2f%5c%2f%2e%2e%2f%5c%2f%2e%2e%2f%5c%2f%2e%2e%2f%5c%2fwindows%2f%5c%2fsystem32%2f%5c%2fdrivers%2f%5c%2fetc%2f%5c%2fhosts&user_token=66a5bdbf45fd3b4821fb265a8c764c8b HTTP/1.1"" 302 342 ""http://192.168.204.130/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.5938.132 Safari/537.36""",log,"Oct 5, 2023 @ 20:22:35.693",/var/log/apache2/access.log,1696537355.8429100,"Oct 5, 2023 @ 20:22:35.693", , 
wazuh-alerts-4.x-2023.10.05,m66BAYsBxn6h-__m1IYa,1,1,192.168.204.130,machine-1,001,ubuntu,GET,192.168.204.1,302,/DVWA/vulnerabilities/xss_r/?name=%2e%2e%5c%2f%2e%2e%5c%2f%2e%2e%5c%2f%2e%2e%5c%2f%2e%2e%5c%2f%2e%2e%5c%2fwindows%5c%2fsystem32%5c%2fdrivers%5c%2fetc%5c%2fhosts&user_token=66a5bdbf45fd3b4821fb265a8c764c8b,6639,false,6,"[""6.5"",""11.4"",""6.5.1""]","[""CC6.6"",""CC7.1"",""CC8.1"",""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",Common web attack.,"[""web"",""accesslog"",""attack""]","[""Process Injection"",""File and Directory Discovery"",""Exploit Public-Facing Application""]","[""T1055"",""T1083"",""T1190""]","[""Defense Evasion"",""Privilege Escalation"",""Discovery"",""Initial Access""]",31104,"[""SA.11"",""SI.4""]","[""IV_35.7.d""]",web-accesslog,"192.168.204.1 - - [06/Oct/2023:01:22:34 +0500] ""GET /DVWA/vulnerabilities/xss_r/?name=%2e%2e%5c%2f%2e%2e%5c%2f%2e%2e%5c%2f%2e%2e%5c%2f%2e%2e%5c%2f%2e%2e%5c%2fwindows%5c%2fsystem32%5c%2fdrivers%5c%2fetc%5c%2fhosts&user_token=66a5bdbf45fd3b4821fb265a8c764c8b HTTP/1.1"" 302 342 ""http://192.168.204.130/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.5938.132 Safari/537.36""",log,"Oct 5, 2023 @ 20:22:35.715",/var/log/apache2/access.log,1696537355.8438683,"Oct 5, 2023 @ 20:22:35.715", , 
wazuh-alerts-4.x-2023.10.05,nK6BAYsBxn6h-__m1IYa,1,1,192.168.204.130,machine-1,001,ubuntu,GET,192.168.204.1,302,/DVWA/vulnerabilities/xss_r/?name=%2e%2e%2f%5c%2f%2e%2e%2f%5c%2f%2e%2e%2f%5c%2f%2e%2e%2f%5c%2f%2e%2e%2f%5c%2f%2e%2e%2f%5c%2fetc%2f%5c%2fissue&user_token=66a5bdbf45fd3b4821fb265a8c764c8b,6640,false,6,"[""6.5"",""11.4"",""6.5.1""]","[""CC6.6"",""CC7.1"",""CC8.1"",""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",Common web attack.,"[""web"",""accesslog"",""attack""]","[""Process Injection"",""File and Directory Discovery"",""Exploit Public-Facing Application""]","[""T1055"",""T1083"",""T1190""]","[""Defense Evasion"",""Privilege Escalation"",""Discovery"",""Initial Access""]",31104,"[""SA.11"",""SI.4""]","[""IV_35.7.d""]",web-accesslog,"192.168.204.1 - - [06/Oct/2023:01:22:34 +0500] ""GET /DVWA/vulnerabilities/xss_r/?name=%2e%2e%2f%5c%2f%2e%2e%2f%5c%2f%2e%2e%2f%5c%2f%2e%2e%2f%5c%2f%2e%2e%2f%5c%2f%2e%2e%2f%5c%2fetc%2f%5c%2fissue&user_token=66a5bdbf45fd3b4821fb265a8c764c8b HTTP/1.1"" 302 342 ""http://192.168.204.130/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.5938.132 Safari/537.36""",log,"Oct 5, 2023 @ 20:22:35.717",/var/log/apache2/access.log,1696537355.8439477,"Oct 5, 2023 @ 20:22:35.717", , 
wazuh-alerts-4.x-2023.10.05,na6BAYsBxn6h-__m1IYa,1,1,192.168.204.130,machine-1,001,ubuntu,GET,192.168.204.1,302,/DVWA/vulnerabilities/xss_r/?name=%2e%2e%2f%5c%2f%2e%2e%2f%5c%2f%2e%2e%2f%5c%2f%2e%2e%2f%5c%2fetc%2f%5c%2fissue&user_token=66a5bdbf45fd3b4821fb265a8c764c8b,6641,false,6,"[""6.5"",""11.4"",""6.5.1""]","[""CC6.6"",""CC7.1"",""CC8.1"",""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",Common web attack.,"[""web"",""accesslog"",""attack""]","[""Process Injection"",""File and Directory Discovery"",""Exploit Public-Facing Application""]","[""T1055"",""T1083"",""T1190""]","[""Defense Evasion"",""Privilege Escalation"",""Discovery"",""Initial Access""]",31104,"[""SA.11"",""SI.4""]","[""IV_35.7.d""]",web-accesslog,"192.168.204.1 - - [06/Oct/2023:01:22:34 +0500] ""GET /DVWA/vulnerabilities/xss_r/?name=%2e%2e%2f%5c%2f%2e%2e%2f%5c%2f%2e%2e%2f%5c%2f%2e%2e%2f%5c%2fetc%2f%5c%2fissue&user_token=66a5bdbf45fd3b4821fb265a8c764c8b HTTP/1.1"" 302 342 ""http://192.168.204.130/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.5938.132 Safari/537.36""",log,"Oct 5, 2023 @ 20:22:35.723",/var/log/apache2/access.log,1696537355.8440252,"Oct 5, 2023 @ 20:22:35.723", , 
wazuh-alerts-4.x-2023.10.05,p66BAYsBxn6h-__m1IYa,1,1,192.168.204.130,machine-1,001,ubuntu,GET,192.168.204.1,302,/DVWA/vulnerabilities/xss_r/?name=%2e%2e%5c%2f%5c%2e%2e%5c%2f%5c%2e%2e%5c%2f%5cetc%5c%2f%5cpasswd&user_token=66a5bdbf45fd3b4821fb265a8c764c8b,6650,false,6,"[""6.5"",""11.4"",""6.5.1""]","[""CC6.6"",""CC7.1"",""CC8.1"",""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",Common web attack.,"[""web"",""accesslog"",""attack""]","[""Process Injection"",""File and Directory Discovery"",""Exploit Public-Facing Application""]","[""T1055"",""T1083"",""T1190""]","[""Defense Evasion"",""Privilege Escalation"",""Discovery"",""Initial Access""]",31104,"[""SA.11"",""SI.4""]","[""IV_35.7.d""]",web-accesslog,"192.168.204.1 - - [06/Oct/2023:01:22:34 +0500] ""GET /DVWA/vulnerabilities/xss_r/?name=%2e%2e%5c%2f%5c%2e%2e%5c%2f%5c%2e%2e%5c%2f%5cetc%5c%2f%5cpasswd&user_token=66a5bdbf45fd3b4821fb265a8c764c8b HTTP/1.1"" 302 342 ""http://192.168.204.130/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.5938.132 Safari/537.36""",log,"Oct 5, 2023 @ 20:22:35.750",/var/log/apache2/access.log,1696537355.8451194,"Oct 5, 2023 @ 20:22:35.750", , 
wazuh-alerts-4.x-2023.10.05,ra6BAYsBxn6h-__m1IYa,1,1,192.168.204.130,machine-1,001,ubuntu,GET,192.168.204.1,302,/DVWA/vulnerabilities/xss_r/?name=%2e%2e%5c%2f%5c%2e%2e%5c%2f%5c%2e%2e%5c%2f%5c%2e%2e%5c%2f%5cetc%5c%2f%5cissue&user_token=66a5bdbf45fd3b4821fb265a8c764c8b,743,false,10,"[""6.5"",""11.4""]","[""CC6.6"",""CC7.1"",""CC8.1"",""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",Multiple common web attacks from same source ip.,"[""web"",""accesslog"",""attack""]","[""Process Injection"",""File and Directory Discovery""]","[""T1055"",""T1083""]","[""Defense Evasion"",""Privilege Escalation"",""Discovery""]",31153,"[""SA.11"",""SI.4""]","[""IV_35.7.d""]",web-accesslog,"192.168.204.1 - - [06/Oct/2023:01:22:34 +0500] ""GET /DVWA/vulnerabilities/xss_r/?name=%2e%2e%5c%2f%5c%2e%2e%5c%2f%5c%2e%2e%5c%2f%5c%2e%2e%5c%2f%5cetc%5c%2f%5cissue&user_token=66a5bdbf45fd3b4821fb265a8c764c8b HTTP/1.1"" 302 342 ""http://192.168.204.130/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.5938.132 Safari/537.36""",log,"Oct 5, 2023 @ 20:22:35.768",/var/log/apache2/access.log,1696537355.8455649,"Oct 5, 2023 @ 20:22:35.768","192.168.204.1 - - [06/Oct/2023:01:22:34 +0500] ""GET /DVWA/vulnerabilities/xss_r/?name=%2e%2e%2f%5c%2f%2e%2e%2f%5c%2f%2e%2e%2f%5c%2f%2e%2e%2f%5c%2f%2e%2e%2f%5c%2f%2e%2e%2f%5c%2fboot%2eini&user_token=66a5bdbf45fd3b4821fb265a8c764c8b HTTP/1.1"" 302 342 ""http://192.168.204.130/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.5938.132 Safari/537.36""
192.168.204.1 - - [06/Oct/2023:01:22:34 +0500] ""GET /DVWA/vulnerabilities/xss_r/?name=%2e%2e%5c%2f%5cboot%2eini&user_token=66a5bdbf45fd3b4821fb265a8c764c8b HTTP/1.1"" 302 342 ""http://192.168.204.130/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.5938.132 Safari/537.36""
192.168.204.1 - - [06/Oct/2023:01:22:34 +0500] ""GET /DVWA/vulnerabilities/xss_r/?name=%2e%2e%5c%2f%5c%2e%2e%5c%2f%5c%2e%2e%5c%2f%5c%2e%2e%5c%2f%5cboot%2eini&user_token=66a5bdbf45fd3b4821fb265a8c764c8b HTTP/1.1"" 302 342 ""http://192.168.204.130/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.5938.132 Safari/537.36""
192.168.204.1 - - [06/Oct/2023:01:22:34 +0500] ""GET /DVWA/vulnerabilities/xss_r/?name=%2e%2e%5c%2f%5c%2e%2e%5c%2f%5c%2e%2e%5c%2f%5cwindows%5c%2f%5csystem32%5c%2f%5cdrivers%5c%2f%5cetc%5c%2f%5chosts&user_token=66a5bdbf45fd3b4821fb265a8c764c8b HTTP/1.1"" 302 342 ""http://192.168.204.130/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.5938.132 Safari/537.36""
192.168.204.1 - - [06/Oct/2023:01:22:34 +0500] ""GET /DVWA/vulnerabilities/xss_r/?name=%2e%2e%5c%2f%5c%2e%2e%5c%2f%5c%2e%2e%5c%2f%5c%2e%2e%5c%2f%5cetc%5c%2f%5cpasswd&user_token=66a5bdbf45fd3b4821fb265a8c764c8b HTTP/1.1"" 302 342 ""http://192.168.204.130/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.5938.132 Safari/537.36""
192.168.204.1 - - [06/Oct/2023:01:22:34 +0500] ""GET /DVWA/vulnerabilities/xss_r/?name=%2e%2e%5c%2f%5c%2e%2e%5c%2f%5c%2e%2e%5c%2f%5cetc%5c%2f%5cpasswd&user_token=66a5bdbf45fd3b4821fb265a8c764c8b HTTP/1.1"" 302 342 ""http://192.168.204.130/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.5938.132 Safari/537.36""
192.168.204.1 - - [06/Oct/2023:01:22:34 +0500] ""GET /DVWA/vulnerabilities/xss_r/?name=%2e%2e%5c%2f%5c%2e%2e%5c%2f%5c%2e%2e%5c%2f%5cboot%2eini&user_token=66a5bdbf45fd3b4821fb265a8c764c8b HTTP/1.1"" 302 342 ""http://192.168.204.130/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.5938.132 Safari/537.36""
192.168.204.1 - - [06/Oct/2023:01:22:34 +0500] ""GET /DVWA/vulnerabilities/xss_r/?name=%2e%2e%5c%2f%5c%2e%2e%5c%2f%5cetc%5c%2f%5cissue&user_token=66a5bdbf45fd3b4821fb265a8c764c8b HTTP/1.1"" 302 342 ""http://192.168.204.130/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.5938.132 Safari/537.36""
192.168.204.1 - - [06/Oct/2023:01:22:34 +0500] ""GET /DVWA/vulnerabilities/xss_r/?name=%2e%2e%2f%5c%2f%2e%2e%2f%5c%2f%2e%2e%2f%5c%2fetc%2f%5c%2fpasswd&user_token=66a5bdbf45fd3b4821fb265a8c764c8b HTTP/1.1"" 302 342 ""http://192.168.204.130/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.5938.132 Safari/537.36""",10
wazuh-alerts-4.x-2023.10.05,rq6BAYsBxn6h-__m1IYa,1,1,192.168.204.130,machine-1,001,ubuntu,GET,192.168.204.1,302,/DVWA/vulnerabilities/xss_r/?name=%2e%2e%2f%5c%2f%2e%2e%2f%5c%2f%2e%2e%2f%5c%2f%2e%2e%2f%5c%2f%2e%2e%2f%5c%2fboot%2eini&user_token=66a5bdbf45fd3b4821fb265a8c764c8b,6656,false,6,"[""6.5"",""11.4"",""6.5.1""]","[""CC6.6"",""CC7.1"",""CC8.1"",""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",Common web attack.,"[""web"",""accesslog"",""attack""]","[""Process Injection"",""File and Directory Discovery"",""Exploit Public-Facing Application""]","[""T1055"",""T1083"",""T1190""]","[""Defense Evasion"",""Privilege Escalation"",""Discovery"",""Initial Access""]",31104,"[""SA.11"",""SI.4""]","[""IV_35.7.d""]",web-accesslog,"192.168.204.1 - - [06/Oct/2023:01:22:34 +0500] ""GET /DVWA/vulnerabilities/xss_r/?name=%2e%2e%2f%5c%2f%2e%2e%2f%5c%2f%2e%2e%2f%5c%2f%2e%2e%2f%5c%2f%2e%2e%2f%5c%2fboot%2eini&user_token=66a5bdbf45fd3b4821fb265a8c764c8b HTTP/1.1"" 302 342 ""http://192.168.204.130/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.5938.132 Safari/537.36""",log,"Oct 5, 2023 @ 20:22:35.771",/var/log/apache2/access.log,1696537355.8459912,"Oct 5, 2023 @ 20:22:35.771", , 
wazuh-alerts-4.x-2023.10.05,r66BAYsBxn6h-__m1IYa,1,1,192.168.204.130,machine-1,001,ubuntu,GET,192.168.204.1,302,/DVWA/vulnerabilities/xss_r/?name=%2e%2e%2f%5c%2f%2e%2e%2f%5c%2f%2e%2e%2f%5c%2f%2e%2e%2f%5c%2f%2e%2e%2f%5c%2f%2e%2e%2f%5c%2fwindows%2f%5c%2fsystem32%2f%5c%2fdrivers%2f%5c%2fetc%2f%5c%2fhosts&user_token=66a5bdbf45fd3b4821fb265a8c764c8b,6657,false,6,"[""6.5"",""11.4"",""6.5.1""]","[""CC6.6"",""CC7.1"",""CC8.1"",""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",Common web attack.,"[""web"",""accesslog"",""attack""]","[""Process Injection"",""File and Directory Discovery"",""Exploit Public-Facing Application""]","[""T1055"",""T1083"",""T1190""]","[""Defense Evasion"",""Privilege Escalation"",""Discovery"",""Initial Access""]",31104,"[""SA.11"",""SI.4""]","[""IV_35.7.d""]",web-accesslog,"192.168.204.1 - - [06/Oct/2023:01:22:34 +0500] ""GET /DVWA/vulnerabilities/xss_r/?name=%2e%2e%2f%5c%2f%2e%2e%2f%5c%2f%2e%2e%2f%5c%2f%2e%2e%2f%5c%2f%2e%2e%2f%5c%2f%2e%2e%2f%5c%2fwindows%2f%5c%2fsystem32%2f%5c%2fdrivers%2f%5c%2fetc%2f%5c%2fhosts&user_token=66a5bdbf45fd3b4821fb265a8c764c8b HTTP/1.1"" 302 342 ""http://192.168.204.130/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.5938.132 Safari/537.36""",log,"Oct 5, 2023 @ 20:22:35.779",/var/log/apache2/access.log,1696537355.8460665,"Oct 5, 2023 @ 20:22:35.779", , 
wazuh-alerts-4.x-2023.10.05,tK6BAYsBxn6h-__m1IYa,1,1,192.168.204.130,machine-1,001,ubuntu,GET,192.168.204.1,302,/DVWA/vulnerabilities/xss_r/?name=%5c%2e%2e%2fetc%5cpasswd&user_token=66a5bdbf45fd3b4821fb265a8c764c8b,6662,false,6,"[""6.5"",""11.4"",""6.5.1""]","[""CC6.6"",""CC7.1"",""CC8.1"",""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",Common web attack.,"[""web"",""accesslog"",""attack""]","[""Process Injection"",""File and Directory Discovery"",""Exploit Public-Facing Application""]","[""T1055"",""T1083"",""T1190""]","[""Defense Evasion"",""Privilege Escalation"",""Discovery"",""Initial Access""]",31104,"[""SA.11"",""SI.4""]","[""IV_35.7.d""]",web-accesslog,"192.168.204.1 - - [06/Oct/2023:01:22:34 +0500] ""GET /DVWA/vulnerabilities/xss_r/?name=%5c%2e%2e%2fetc%5cpasswd&user_token=66a5bdbf45fd3b4821fb265a8c764c8b HTTP/1.1"" 302 342 ""http://192.168.204.130/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.5938.132 Safari/537.36""",log,"Oct 5, 2023 @ 20:22:35.789",/var/log/apache2/access.log,1696537355.8464620,"Oct 5, 2023 @ 20:22:35.789", , 
wazuh-alerts-4.x-2023.10.05,uK6BAYsBxn6h-__m1IYa,1,1,192.168.204.130,machine-1,001,ubuntu,GET,192.168.204.1,302,/DVWA/vulnerabilities/xss_r/?name=%2e%2e%2f%5c%2f%2e%2e%2f%5c%2f%2e%2e%2f%5c%2fwindows%2f%5c%2fsystem32%2f%5c%2fdrivers%2f%5c%2fetc%2f%5c%2fhosts&user_token=66a5bdbf45fd3b4821fb265a8c764c8b,6665,false,6,"[""6.5"",""11.4"",""6.5.1""]","[""CC6.6"",""CC7.1"",""CC8.1"",""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",Common web attack.,"[""web"",""accesslog"",""attack""]","[""Process Injection"",""File and Directory Discovery"",""Exploit Public-Facing Application""]","[""T1055"",""T1083"",""T1190""]","[""Defense Evasion"",""Privilege Escalation"",""Discovery"",""Initial Access""]",31104,"[""SA.11"",""SI.4""]","[""IV_35.7.d""]",web-accesslog,"192.168.204.1 - - [06/Oct/2023:01:22:34 +0500] ""GET /DVWA/vulnerabilities/xss_r/?name=%2e%2e%2f%5c%2f%2e%2e%2f%5c%2f%2e%2e%2f%5c%2fwindows%2f%5c%2fsystem32%2f%5c%2fdrivers%2f%5c%2fetc%2f%5c%2fhosts&user_token=66a5bdbf45fd3b4821fb265a8c764c8b HTTP/1.1"" 302 342 ""http://192.168.204.130/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.5938.132 Safari/537.36""",log,"Oct 5, 2023 @ 20:22:35.801",/var/log/apache2/access.log,1696537355.8471394,"Oct 5, 2023 @ 20:22:35.801", , 
wazuh-alerts-4.x-2023.10.05,ua6BAYsBxn6h-__m1IYa,1,1,192.168.204.130,machine-1,001,ubuntu,GET,192.168.204.1,302,/DVWA/vulnerabilities/xss_r/?name=%2e%2e%5c%2f%5c%2e%2e%5c%2f%5cwindows%5c%2f%5csystem32%5c%2f%5cdrivers%5c%2f%5cetc%5c%2f%5chosts&user_token=66a5bdbf45fd3b4821fb265a8c764c8b,6666,false,6,"[""6.5"",""11.4"",""6.5.1""]","[""CC6.6"",""CC7.1"",""CC8.1"",""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",Common web attack.,"[""web"",""accesslog"",""attack""]","[""Process Injection"",""File and Directory Discovery"",""Exploit Public-Facing Application""]","[""T1055"",""T1083"",""T1190""]","[""Defense Evasion"",""Privilege Escalation"",""Discovery"",""Initial Access""]",31104,"[""SA.11"",""SI.4""]","[""IV_35.7.d""]",web-accesslog,"192.168.204.1 - - [06/Oct/2023:01:22:34 +0500] ""GET /DVWA/vulnerabilities/xss_r/?name=%2e%2e%5c%2f%5c%2e%2e%5c%2f%5cwindows%5c%2f%5csystem32%5c%2f%5cdrivers%5c%2f%5cetc%5c%2f%5chosts&user_token=66a5bdbf45fd3b4821fb265a8c764c8b HTTP/1.1"" 302 342 ""http://192.168.204.130/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.5938.132 Safari/537.36""",log,"Oct 5, 2023 @ 20:22:35.804",/var/log/apache2/access.log,1696537355.8472173,"Oct 5, 2023 @ 20:22:35.804", , 
