architecture,architecture_label,ci95_high,ci95_low,ci_method,load,max,mean,median,metric,min,n,std
A,monolith,0.015447,0.012356,normal_approximation_1.96,1000,0.0175,0.013902,0.014003,latency_p95_ms,0.0102,10,0.002493
A,monolith,0.023998,0.018255,normal_approximation_1.96,1000,0.027411,0.021126,0.020311,latency_p99_ms,0.015402,10,0.004632
A,monolith,0.022685,0.01169,normal_approximation_1.96,1000,0.03125,0.017188,0.015625,cpu_time_sec,0.0,10,0.008869
A,monolith,165.447438,92.685877,normal_approximation_1.96,1000,240.981508,129.066658,136.684661,cpu_core_equivalent_percent,0.0,10,58.697005
A,monolith,20.68093,11.585735,normal_approximation_1.96,1000,30.122688,16.133332,17.085583,cpu_machine_normalized_percent,0.0,10,7.337125
A,monolith,201.737731,197.36305,normal_approximation_1.96,1000,201.238281,199.550391,200.566406,rss_peak_mb,189.550781,10,3.52907
A,monolith,0.0,0.0,normal_approximation_1.96,1000,0.0,0.0,0.0,messages_per_task,0.0,10,0.0
A,monolith,0.0,0.0,normal_approximation_1.96,1000,0.0,0.0,0.0,reassignments,0.0,10,0.0
A,monolith,1.0,1.0,normal_approximation_1.96,1000,1.0,1.0,1.0,jain_fairness,1.0,10,0.0
A,monolith,1000.0,1000.0,normal_approximation_1.96,1000,1000.0,1000.0,1000.0,successful_tasks,1000.0,10,0.0
A,monolith,0.0,0.0,normal_approximation_1.96,1000,0.0,0.0,0.0,failed_tasks,0.0,10,0.0
A,monolith,0.063579,0.055568,normal_approximation_1.96,5000,0.072198,0.059574,0.056741,duration_sec,0.05449,10,0.006463
A,monolith,89803.018819,79652.063192,normal_approximation_1.96,5000,91759.619142,84727.541005,88133.192578,throughput_tasks_sec,69254.187766,10,8188.811278
A,monolith,0.006875,0.006043,normal_approximation_1.96,5000,0.007771,0.006459,0.006186,latency_mean_ms,0.005867,10,0.000672
A,monolith,0.00492,0.00464,normal_approximation_1.96,5000,0.0052,0.00478,0.0047,latency_median_ms,0.0045,10,0.000225
A,monolith,0.014075,0.011449,normal_approximation_1.96,5000,0.016305,0.012762,0.012303,latency_p95_ms,0.0097,10,0.002119
A,monolith,0.019621,0.016881,normal_approximation_1.96,5000,0.022704,0.018251,0.017551,latency_p99_ms,0.016001,10,0.00221
A,monolith,0.07175,0.0595,normal_approximation_1.96,5000,0.078125,0.065625,0.0625,cpu_time_sec,0.046875,10,0.009882
A,monolith,118.854169,101.762218,normal_approximation_1.96,5000,140.131262,110.308193,109.907859,cpu_core_equivalent_percent,83.655911,10,13.788136
A,monolith,14.856771,12.720277,normal_approximation_1.96,5000,17.516408,13.788524,13.738482,cpu_machine_normalized_percent,10.456989,10,1.723517
A,monolith,302.119222,265.812809,normal_approximation_1.96,5000,294.371094,283.966016,293.826172,rss_peak_mb,200.734375,10,29.28851
A,monolith,0.0,0.0,normal_approximation_1.96,5000,0.0,0.0,0.0,messages_per_task,0.0,10,0.0
A,monolith,0.0,0.0,normal_approximation_1.96,5000,0.0,0.0,0.0,reassignments,0.0,10,0.0
A,monolith,1.0,1.0,normal_approximation_1.96,5000,1.0,1.0,1.0,jain_fairness,1.0,10,0.0
A,monolith,5000.0,5000.0,normal_approximation_1.96,5000,5000.0,5000.0,5000.0,successful_tasks,5000.0,10,0.0
A,monolith,0.0,0.0,normal_approximation_1.96,5000,0.0,0.0,0.0,failed_tasks,0.0,10,0.0
B,centralized_workers,0.010067,0.006814,normal_approximation_1.96,100,0.014424,0.008441,0.007366,duration_sec,0.006008,10,0.002624
B,centralized_workers,14625.537084,10762.150845,normal_approximation_1.96,100,16644.474044,12693.843964,13608.260967,throughput_tasks_sec,6933.129938,10,3116.607142
B,centralized_workers,0.010277,0.005509,normal_approximation_1.96,100,0.017599,0.007893,0.006067,latency_mean_ms,0.005374,10,0.003847
B,centralized_workers,0.008888,0.004252,normal_approximation_1.96,100,0.0161,0.00657,0.0048,latency_median_ms,0.00425,10,0.00374
B,centralized_workers,0.020104,0.013249,normal_approximation_1.96,100,0.027145,0.016677,0.014807,latency_p95_ms,0.01156,10,0.00553
B,centralized_workers,0.030025,0.01931,normal_approximation_1.96,100,0.040766,0.024667,0.022276,latency_p99_ms,0.016429,10,0.008644
B,centralized_workers,0.014376,0.004374,normal_approximation_1.96,100,0.015625,0.009375,0.015625,cpu_time_sec,0.0,10,0.008069
B,centralized_workers,188.215504,52.185202,normal_approximation_1.96,100,241.480565,120.200353,149.084101,cpu_core_equivalent_percent,0.0,10,109.736119
B,centralized_workers,23.526938,6.52315,normal_approximation_1.96,100,30.185071,15.025044,18.635512,cpu_machine_normalized_percent,0.0,10,13.717015
B,centralized_workers,179.446422,178.373891,normal_approximation_1.96,100,179.648438,178.910156,179.087891,rss_peak_mb,176.582031,10,0.865215
B,centralized_workers,0.0,0.0,normal_approximation_1.96,100,0.0,0.0,0.0,messages_per_task,0.0,10,0.0
B,centralized_workers,0.0,0.0,normal_approximation_1.96,100,0.0,0.0,0.0,reassignments,0.0,10,0.0
B,centralized_workers,0.9998,0.9998,normal_approximation_1.96,100,0.9998,0.9998,0.9998,jain_fairness,0.9998,10,0.0
B,centralized_workers,100.0,100.0,normal_approximation_1.96,100,100.0,100.0,100.0,successful_tasks,100.0,10,0.0
B,centralized_workers,0.0,0.0,normal_approximation_1.96,100,0.0,0.0,0.0,failed_tasks,0.0,10,0.0
B,centralized_workers,0.045998,0.026127,normal_approximation_1.96,500,0.077873,0.036062,0.030484,duration_sec,0.021995,10,0.01603
B,centralized_workers,18340.54636,12733.776211,normal_approximation_1.96,500,22732.33576,15537.161286,16402.398633,throughput_tasks_sec,6420.677668,10,4523.001017
B,centralized_workers,0.012703,0.006757,normal_approximation_1.96,500,0.021415,0.00973,0.007635,latency_mean_ms,0.005603,10,0.004796
B,centralized_workers,0.007362,0.005038,normal_approximation_1.96,500,0.0098,0.0062,0.00535,latency_median_ms,0.0051,10,0.001874
B,centralized_workers,0.01826,0.012594,normal_approximation_1.96,500,0.0219,0.015427,0.016005,latency_p95_ms,0.00701,10,0.00457
B,centralized_workers,0.029961,0.018861,normal_approximation_1.96,500,0.045907,0.024411,0.023376,latency_p99_ms,0.012803,10,0.008955
B,centralized_workers,0.052947,0.025178,normal_approximation_1.96,500,0.078125,0.039062,0.03125,cpu_time_sec,0.015625,10,0.022402
B,centralized_workers,127.449814,84.062357,normal_approximation_1.96,500,186.518614,105.756086,105.948937,cpu_core_equivalent_percent,51.189564,10,35.000813
B,centralized_workers,15.931227,10.507795,normal_approximation_1.96,500,23.314827,13.219511,13.243617,cpu_machine_normalized_percent,6.398695,10,4.375102
B,centralized_workers,189.952475,186.279556,normal_approximation_1.96,500,189.246094,188.116016,189.111328,rss_peak_mb,179.707031,10,2.962956
B,centralized_workers,0.0,0.0,normal_approximation_1.96,500,0.0,0.0,0.0,messages_per_task,0.0,10,0.0
B,centralized_workers,0.0,0.0,normal_approximation_1.96,500,0.0,0.0,0.0,reassignments,0.0,10,0.0
B,centralized_workers,0.999992,0.999992,normal_approximation_1.96,500,0.999992,0.999992,0.999992,jain_fairness,0.999992,10,0.0
B,centralized_workers,500.0,500.0,normal_approximation_1.96,500,500.0,500.0,500.0,successful_tasks,500.0,10,0.0
B,centralized_workers,0.0,0.0,normal_approximation_1.96,500,0.0,0.0,0.0,failed_tasks,0.0,10,0.0
B,centralized_workers,0.0978,0.049947,normal_approximation_1.96,1000,0.137756,0.073873,0.049689,duration_sec,0.041058,10,0.038603
B,centralized_workers,21125.409222,12407.457999,normal_approximation_1.96,1000,24356.02669,16766.433611,20165.847029,throughput_tasks_sec,7259.196129,10,7032.801631
B,centralized_workers,0.01098,0.007404,normal_approximation_1.96,1000,0.013455,0.009192,0.008854,latency_mean_ms,0.005613,10,0.002884
B,centralized_workers,0.007526,0.004824,normal_approximation_1.96,1000,0.0105,0.006175,0.00525,latency_median_ms,0.0048,10,0.00218
B,centralized_workers,0.018027,0.013305,normal_approximation_1.96,1000,0.0224,0.015666,0.01585,latency_p95_ms,0.011225,10,0.003809
B,centralized_workers,0.027799,0.020573,normal_approximation_1.96,1000,0.038059,0.024186,0.024274,latency_p99_ms,0.017009,10,0.005829
B,centralized_workers,0.116803,0.058197,normal_approximation_1.96,1000,0.171875,0.0875,0.0625,cpu_time_sec,0.03125,10,0.047278
B,centralized_workers,131.752483,105.435861,normal_approximation_1.96,1000,147.798861,118.594172,121.844476,cpu_core_equivalent_percent,76.112583,10,21.229711
B,centralized_workers,16.46906,13.179483,normal_approximation_1.96,1000,18.474858,14.824272,15.23056,cpu_machine_normalized_percent,9.514073,10,2.653714
B,centralized_workers,201.831176,197.561012,normal_approximation_1.96,1000,201.21875,199.696094,200.796875,rss_peak_mb,189.925781,10,3.444756
B,centralized_workers,0.0,0.0,normal_approximation_1.96,1000,0.0,0.0,0.0,messages_per_task,0.0,10,0.0
B,centralized_workers,0.0,0.0,normal_approximation_1.96,1000,0.0,0.0,0.0,reassignments,0.0,10,0.0
B,centralized_workers,0.999998,0.999998,normal_approximation_1.96,1000,0.999998,0.999998,0.999998,jain_fairness,0.999998,10,0.0
B,centralized_workers,1000.0,1000.0,normal_approximation_1.96,1000,1000.0,1000.0,1000.0,successful_tasks,1000.0,10,0.0
B,centralized_workers,0.0,0.0,normal_approximation_1.96,1000,0.0,0.0,0.0,failed_tasks,0.0,10,0.0
B,centralized_workers,0.396082,0.30663,normal_approximation_1.96,5000,0.489711,0.351356,0.33114,duration_sec,0.258127,10,0.072161
B,centralized_workers,16368.161858,13059.108349,normal_approximation_1.96,5000,19370.339976,14713.635104,15099.388502,throughput_tasks_sec,10210.109765,10,2669.424997
B,centralized_workers,0.022333,0.010722,normal_approximation_1.96,5000,0.037822,0.016527,0.013546,latency_mean_ms,0.008175,10,0.009366
B,centralized_workers,0.007464,0.005556,normal_approximation_1.96,5000,0.0095,0.00651,0.0061,latency_median_ms,0.0052,10,0.001539
B,centralized_workers,0.018971,0.016789,normal_approximation_1.96,5000,0.0214,0.01788,0.0171,latency_p95_ms,0.016,10,0.00176
B,centralized_workers,0.028444,0.02484,normal_approximation_1.96,5000,0.033304,0.026642,0.0263,latency_p99_ms,0.0218,10,0.002907
B,centralized_workers,0.39943,0.309945,normal_approximation_1.96,5000,0.515625,0.354687,0.34375,cpu_time_sec,0.265625,10,0.072188
B,centralized_workers,107.336285,95.46178,normal_approximation_1.96,5000,115.011394,101.399033,102.820523,cpu_core_equivalent_percent,86.644584,10,9.579205
B,centralized_workers,13.417036,11.932723,normal_approximation_1.96,5000,14.376424,12.674879,12.852566,cpu_machine_normalized_percent,10.830573,10,1.197401
B,centralized_workers,302.121398,266.987195,normal_approximation_1.96,5000,294.519531,284.554297,293.189453,rss_peak_mb,203.914062,10,28.342884
B,centralized_workers,0.0,0.0,normal_approximation_1.96,5000,0.0,0.0,0.0,messages_per_task,0.0,10,0.0
B,centralized_workers,0.0,0.0,normal_approximation_1.96,5000,0.0,0.0,0.0,reassignments,0.0,10,0.0
B,centralized_workers,1.0,1.0,normal_approximation_1.96,5000,1.0,1.0,1.0,jain_fairness,1.0,10,0.0
B,centralized_workers,5000.0,5000.0,normal_approximation_1.96,5000,5000.0,5000.0,5000.0,successful_tasks,5000.0,10,0.0
B,centralized_workers,0.0,0.0,normal_approximation_1.96,5000,0.0,0.0,0.0,failed_tasks,0.0,10,0.0
C,autonomous_memory_off,0.097925,0.066253,normal_approximation_1.96,100,0.133711,0.082089,0.072518,duration_sec,0.057079,10,0.02555
C,autonomous_memory_off,1514.358153,1103.387933,normal_approximation_1.96,100,1751.970093,1308.873043,1381.102227,throughput_tasks_sec,747.883303,10,331.531109
C,autonomous_memory_off,2.174935,1.402049,normal_approximation_1.96,100,3.27052,1.788492,1.588715,latency_mean_ms,1.25656,10,0.62349
C,autonomous_memory_off,0.700499,0.436501,normal_approximation_1.96,100,1.105,0.5685,0.48775,latency_median_ms,0.4215,10,0.212968
C,autonomous_memory_off,11.328256,5.428334,normal_approximation_1.96,100,19.0305,8.378295,7.471225,latency_p95_ms,1.7092,10,4.759488
C,autonomous_memory_off,21.341744,17.161924,normal_approximation_1.96,100,24.95243,19.251834,20.03258,latency_p99_ms,14.93468,10,3.371875
C,autonomous_memory_off,0.100554,0.071321,normal_approximation_1.96,100,0.125,0.085938,0.078125,cpu_time_sec,0.0625,10,0.023582
C,autonomous_memory_off,113.547776,98.389614,normal_approximation_1.96,100,134.561394,105.968695,103.454222,cpu_core_equivalent_percent,93.485413,10,12.228142
C,autonomous_memory_off,14.193472,12.298702,normal_approximation_1.96,100,16.820174,13.246087,12.931777,cpu_machine_normalized_percent,11.685677,10,1.528518
C,autonomous_memory_off,179.346829,178.769577,normal_approximation_1.96,100,179.441406,179.058203,179.212891,rss_peak_mb,177.875,10,0.465671
C,autonomous_memory_off,10.00192,9.99408,normal_approximation_1.96,100,10.0,9.998,10.0,messages_per_task,9.98,10,0.006325
C,autonomous_memory_off,0.0,0.0,normal_approximation_1.96,100,0.0,0.0,0.0,reassignments,0.0,10,0.0
C,autonomous_memory_off,0.916778,0.871117,normal_approximation_1.96,100,0.952925,0.893948,0.888889,jain_fairness,0.843882,10,0.036835
C,autonomous_memory_off,100.0,100.0,normal_approximation_1.96,100,100.0,100.0,100.0,successful_tasks,100.0,10,0.0
C,autonomous_memory_off,0.0,0.0,normal_approximation_1.96,100,0.0,0.0,0.0,failed_tasks,0.0,10,0.0
C,autonomous_memory_off,0.452513,0.368123,normal_approximation_1.96,500,0.553275,0.410318,0.407458,duration_sec,0.312698,10,0.068078
C,autonomous_memory_off,1372.771006,1123.240343,normal_approximation_1.96,500,1598.988415,1248.005674,1227.274526,throughput_tasks_sec,903.709892,10,201.297256
C,autonomous_memory_off,1.781945,1.022791,normal_approximation_1.96,500,2.218942,1.402368,1.547787,latency_mean_ms,0.59735,10,0.612412
C,autonomous_memory_off,0.545839,0.479861,normal_approximation_1.96,500,0.574,0.51285,0.52775,latency_median_ms,0.4255,10,0.053225
C,autonomous_memory_off,9.364157,3.339683,normal_approximation_1.96,500,13.5186,6.35192,7.3954,latency_p95_ms,1.08425,10,4.859964
C,autonomous_memory_off,24.166118,8.486538,normal_approximation_1.96,500,29.97421,16.326328,22.641075,latency_p99_ms,1.51362,10,12.648772
C,autonomous_memory_off,0.446392,0.362983,normal_approximation_1.96,500,0.546875,0.404687,0.390625,cpu_time_sec,0.3125,10,0.067286
C,autonomous_memory_off,102.99706,94.675506,normal_approximation_1.96,500,112.840496,98.836283,97.36989,cpu_core_equivalent_percent,89.368712,10,6.713027
C,autonomous_memory_off,12.874633,11.834438,normal_approximation_1.96,500,14.105062,12.354536,12.171236,cpu_machine_normalized_percent,11.171089,10,0.839128
C,autonomous_memory_off,189.609973,187.657214,normal_approximation_1.96,500,189.398438,188.633594,189.162109,rss_peak_mb,184.199219,10,1.575298
C,autonomous_memory_off,10.0,10.0,normal_approximation_1.96,500,10.0,10.0,10.0,messages_per_task,10.0,10,0.0
C,autonomous_memory_off,0.0,0.0,normal_approximation_1.96,500,0.0,0.0,0.0,reassignments,0.0,10,0.0
C,autonomous_memory_off,0.956787,0.907013,normal_approximation_1.96,500,0.994265,0.9319,0.94351,jain_fairness,0.888889,10,0.040153
C,autonomous_memory_off,500.0,500.0,normal_approximation_1.96,500,500.0,500.0,500.0,successful_tasks,500.0,10,0.0
C,autonomous_memory_off,0.0,0.0,normal_approximation_1.96,500,0.0,0.0,0.0,failed_tasks,0.0,10,0.0
C,autonomous_memory_off,0.824483,0.730309,normal_approximation_1.96,1000,0.893795,0.777396,0.770324,duration_sec,0.641805,10,0.07597
C,autonomous_memory_off,1378.704917,1216.82865,normal_approximation_1.96,1000,1558.106383,1297.766784,1299.608651,throughput_tasks_sec,1118.824536,10,130.586149
C,autonomous_memory_off,1.310747,0.652728,normal_approximation_1.96,1000,2.103117,0.981738,0.688003,latency_mean_ms,0.592469,10,0.530826
C,autonomous_memory_off,0.513861,0.474239,normal_approximation_1.96,1000,0.544,0.49405,0.4895,latency_median_ms,0.4475,10,0.031964
C,autonomous_memory_off,5.39073,0.61396,normal_approximation_1.96,1000,12.1282,3.002345,1.26185,latency_p95_ms,1.0465,10,3.853436
C,autonomous_memory_off,18.467607,2.914781,normal_approximation_1.96,1000,31.39193,10.691194,1.682735,latency_p99_ms,1.34226,10,12.546518
C,autonomous_memory_off,0.831333,0.737417,normal_approximation_1.96,1000,0.921875,0.784375,0.773438,cpu_time_sec,0.640625,10,0.075763
C,autonomous_memory_off,103.135175,98.792819,normal_approximation_1.96,1000,107.093181,100.963997,100.120666,cpu_core_equivalent_percent,96.173401,10,3.502994
C,autonomous_memory_off,12.891897,12.349102,normal_approximation_1.96,1000,13.386648,12.6205,12.515083,cpu_machine_normalized_percent,12.021675,10,0.437874
C,autonomous_memory_off,201.814585,197.790103,normal_approximation_1.96,1000,201.367188,199.802344,200.849609,rss_peak_mb,190.605469,10,3.246564
C,autonomous_memory_off,10.0,10.0,normal_approximation_1.96,1000,10.0,10.0,10.0,messages_per_task,10.0,10,0.0
C,autonomous_memory_off,0.0,0.0,normal_approximation_1.96,1000,0.0,0.0,0.0,reassignments,0.0,10,0.0
C,autonomous_memory_off,0.918959,0.887551,normal_approximation_1.96,1000,0.953836,0.903255,0.888889,jain_fairness,0.888889,10,0.025337
C,autonomous_memory_off,1000.0,1000.0,normal_approximation_1.96,1000,1000.0,1000.0,1000.0,successful_tasks,1000.0,10,0.0
C,autonomous_memory_off,0.0,0.0,normal_approximation_1.96,1000,0.0,0.0,0.0,failed_tasks,0.0,10,0.0
C,autonomous_memory_off,4.534411,3.88884,normal_approximation_1.96,5000,5.552629,4.211626,3.967782,duration_sec,3.815148,10,0.520785
C,autonomous_memory_off,1277.752899,1124.048797,normal_approximation_1.96,5000,1310.565078,1200.900848,1260.150078,throughput_tasks_sec,900.474384,10,123.993635
C,autonomous_memory_off,0.872698,0.714958,normal_approximation_1.96,5000,1.017421,0.793828,0.735263,latency_mean_ms,0.638678,10,0.12725
C,autonomous_memory_off,0.521306,0.494694,normal_approximation_1.96,5000,0.562,0.508,0.4995,latency_median_ms,0.492,10,0.021468
C,autonomous_memory_off,1.477261,1.228189,normal_approximation_1.96,5000,1.691,1.352725,1.277,latency_p95_ms,1.167,10,0.200928
C,autonomous_memory_off,5.233845,1.185999,normal_approximation_1.96,5000,12.23199,3.209922,1.93886,latency_p99_ms,1.50503,10,3.265411
C,autonomous_memory_off,4.419137,3.943363,normal_approximation_1.96,5000,5.15625,4.18125,4.007812,cpu_time_sec,3.890625,10,0.383809
C,autonomous_memory_off,101.440516,97.721403,normal_approximation_1.96,5000,103.207,99.58096,99.186299,cpu_core_equivalent_percent,92.861421,10,3.000221
C,autonomous_memory_off,12.680065,12.215176,normal_approximation_1.96,5000,12.900875,12.44762,12.398288,cpu_machine_normalized_percent,11.607678,10,0.375028
C,autonomous_memory_off,297.951424,279.962638,normal_approximation_1.96,5000,294.414062,288.957031,293.556641,rss_peak_mb,247.691406,10,14.511616
C,autonomous_memory_off,10.0,10.0,normal_approximation_1.96,5000,10.0,10.0,10.0,messages_per_task,10.0,10,0.0
C,autonomous_memory_off,0.0,0.0,normal_approximation_1.96,5000,0.0,0.0,0.0,reassignments,0.0,10,0.0
C,autonomous_memory_off,0.896829,0.88685,normal_approximation_1.96,5000,0.914686,0.891839,0.889131,jain_fairness,0.888866,10,0.00805
C,autonomous_memory_off,5000.0,5000.0,normal_approximation_1.96,5000,5000.0,5000.0,5000.0,successful_tasks,5000.0,10,0.0
C,autonomous_memory_off,0.0,0.0,normal_approximation_1.96,5000,0.0,0.0,0.0,failed_tasks,0.0,10,0.0
D,autonomous_memory_on,0.094883,0.071798,normal_approximation_1.96,100,0.122763,0.083341,0.080304,duration_sec,0.06344,10,0.018622
D,autonomous_memory_on,1403.922274,1094.289761,normal_approximation_1.96,100,1576.297528,1249.106017,1245.459254,throughput_tasks_sec,814.577019,10,249.781627
D,autonomous_memory_on,2.211814,1.52125,normal_approximation_1.96,100,3.18205,1.866532,1.74917,latency_mean_ms,1.23172,10,0.557081
D,autonomous_memory_on,0.607431,0.486469,normal_approximation_1.96,100,0.709,0.54695,0.5105,latency_median_ms,0.455,10,0.097581
D,autonomous_memory_on,9.949183,5.777737,normal_approximation_1.96,100,14.2202,7.86346,7.555575,latency_p95_ms,1.5407,10,3.36512
D,autonomous_memory_on,38.123061,14.103369,normal_approximation_1.96,100,79.41653,26.113215,20.27366,latency_p99_ms,14.3241,10,19.376769
D,autonomous_memory_on,0.094934,0.070691,normal_approximation_1.96,100,0.125,0.082812,0.078125,cpu_time_sec,0.0625,10,0.019557
D,autonomous_memory_on,104.539951,94.25399,normal_approximation_1.96,100,118.556232,99.39697,98.515397,cpu_core_equivalent_percent,89.787369,10,8.297721
D,autonomous_memory_on,13.067494,11.781749,normal_approximation_1.96,100,14.819529,12.424621,12.314425,cpu_machine_normalized_percent,11.223421,10,1.037215
D,autonomous_memory_on,179.527936,179.259564,normal_approximation_1.96,100,179.652344,179.39375,179.390625,rss_peak_mb,178.894531,10,0.216497
D,autonomous_memory_on,10.0,10.0,normal_approximation_1.96,100,10.0,10.0,10.0,messages_per_task,10.0,10,0.0
D,autonomous_memory_on,0.0,0.0,normal_approximation_1.96,100,0.0,0.0,0.0,reassignments,0.0,10,0.0
D,autonomous_memory_on,0.888889,0.888889,normal_approximation_1.96,100,0.888889,0.888889,0.888889,jain_fairness,0.888889,10,0.0
D,autonomous_memory_on,100.0,100.0,normal_approximation_1.96,100,100.0,100.0,100.0,successful_tasks,100.0,10,0.0
D,autonomous_memory_on,0.0,0.0,normal_approximation_1.96,100,0.0,0.0,0.0,failed_tasks,0.0,10,0.0
D,autonomous_memory_on,0.484653,0.382912,normal_approximation_1.96,500,0.617469,0.433783,0.410887,duration_sec,0.346525,10,0.082074
D,autonomous_memory_on,1307.720615,1063.480809,normal_approximation_1.96,500,1442.896505,1185.600712,1217.11401,throughput_tasks_sec,809.757644,10,197.029103
D,autonomous_memory_on,1.673131,0.90151,normal_approximation_1.96,500,2.142632,1.287321,1.076029,latency_mean_ms,0.590016,10,0.62247
D,autonomous_memory_on,0.641217,0.500283,normal_approximation_1.96,500,0.867,0.57075,0.54525,latency_median_ms,0.477,10,0.113691
D,autonomous_memory_on,7.288706,1.920234,normal_approximation_1.96,500,11.59305,4.60447,1.6881,latency_p95_ms,1.1648,10,4.330765
D,autonomous_memory_on,24.363517,5.156801,normal_approximation_1.96,500,39.19525,14.760159,6.00828,latency_p99_ms,1.52155,10,15.494124
D,autonomous_memory_on,0.482947,0.373303,normal_approximation_1.96,500,0.640625,0.428125,0.398438,cpu_time_sec,0.34375,10,0.08845
D,autonomous_memory_on,100.188647,96.845604,normal_approximation_1.96,500,103.750198,98.517126,97.645061,cpu_core_equivalent_percent,94.755639,10,2.696844
D,autonomous_memory_on,12.523581,12.105701,normal_approximation_1.96,500,12.968775,12.314641,12.205633,cpu_machine_normalized_percent,11.844455,10,0.337106
D,autonomous_memory_on,189.282232,188.838081,normal_approximation_1.96,500,189.492188,189.060156,189.097656,rss_peak_mb,188.242188,10,0.358299
D,autonomous_memory_on,10.0,10.0,normal_approximation_1.96,500,10.0,10.0,10.0,messages_per_task,10.0,10,0.0
D,autonomous_memory_on,0.0,0.0,normal_approximation_1.96,500,0.0,0.0,0.0,reassignments,0.0,10,0.0
