end_to_end_run_id,condition,source_id,unit_index,task_id,contract_id,agent_id,status,latency_sec,parsed,normalized,routed,route_family,model_recommended,model_loaded,model_type,inference_executed,artifact_sha256,prediction_type,is_anomaly,score,ground_truth,fallback_used,support_status,model_load_time_sec,inference_time_sec,heuristic_rule,proposals,refusals,reassignments,error,normalized_fields_json
multisource_cnp_model_inference_20260911T001644Z,H,windows_event,85,4d1a34a49a1b400b86744be714edc311,9cdc415eaafe4fa284c435675386e8ab,agent-system,ok,0.030734,True,True,True,windows,models/isolation_forest_windows_local.joblib,,e2e_lightweight_candidate_rule_v1,False,,heuristic_candidate,0,0.0,,True,LIGHTWEIGHT_HEURISTIC_FALLBACK,0.0,1.3499986380338669e-05,no_candidate_signal,2,1,0,,"{""category"": """", ""dst_port"": """", ""event"": ""34"", ""host"": ""andy-aaron"", ""message"": ""<string>LENGTH: '667' ACTION :[416] 'select /*+ no_parallel(t) no_parallel_index(t) dbms_stats cursor_sharing_exact use_weak_name_resl dynamic_sampling(0) no_monitoring xmlindex_sel_idx_tbl opt_param('optimizer_inmemory_aware' 'false') no_substrb_pad leading(r t) use_nl(t) rowid(t) */ substrb(dump(t.\""SEGCOL#\"",16,0,64),1,240) d_696058385, r.rwid, r.freq from \""SYS\"".\""COL$\"" t, table(:topntab) r where t.rowid = chartorowid(r.rwid) order by t.\""SEGCOL#\""' DATABASE USER:[3] 'SYS' PRIVILEGE :[4] 'NONE' CLIENT USER:[0] '' CLIENT TERMINAL:[10] 'ANDY-AARON' STATUS:[1] '0' DBID:[10] '3074368596' SESSIONID:[6] '400227' USERHOST:[10] 'ANDY-AARON' CLIENT ADDRESS:[0] '' ACTION NUMBER:[1] '3' </string>"", ""proto"": """", ""severity"": ""INFO"", ""source"": ""Oracle.xe"", ""subcategory"": """", ""timestamp_iso"": ""2025-08-21T22:42:10.930433+00:00"", ""user"": """"}"
multisource_cnp_model_inference_20260911T001644Z,H,windows_event,86,8f07d1d30e774497a90b785179caa3e9,e76ddfc4f4c545968acba7ad4f75ed38,agent-system,ok,0.030283,True,True,True,windows,models/isolation_forest_windows_local.joblib,,e2e_lightweight_candidate_rule_v1,False,,heuristic_candidate,0,0.0,,True,LIGHTWEIGHT_HEURISTIC_FALLBACK,0.0,1.8600025214254856e-05,no_candidate_signal,2,1,0,,"{""category"": """", ""dst_port"": """", ""event"": ""34"", ""host"": ""andy-aaron"", ""message"": ""<string>LENGTH: '662' ACTION :[411] 'select /*+ no_parallel(t) no_parallel_index(t) dbms_stats cursor_sharing_exact use_weak_name_resl dynamic_sampling(0) no_monitoring xmlindex_sel_idx_tbl opt_param('optimizer_inmemory_aware' 'false') no_substrb_pad leading(r t) use_nl(t) rowid(t) */ substrb(dump(t.\""COL#\"",16,0,64),1,240) d_2382149590, r.rwid, r.freq from \""SYS\"".\""COL$\"" t, table(:topntab) r where t.rowid = chartorowid(r.rwid) order by t.\""COL#\""' DATABASE USER:[3] 'SYS' PRIVILEGE :[4] 'NONE' CLIENT USER:[0] '' CLIENT TERMINAL:[10] 'ANDY-AARON' STATUS:[1] '0' DBID:[10] '3074368596' SESSIONID:[6] '400227' USERHOST:[10] 'ANDY-AARON' CLIENT ADDRESS:[0] '' ACTION NUMBER:[1] '3' </string>"", ""proto"": """", ""severity"": ""INFO"", ""source"": ""Oracle.xe"", ""subcategory"": """", ""timestamp_iso"": ""2025-08-21T22:42:10.948160+00:00"", ""user"": """"}"
multisource_cnp_model_inference_20260911T001644Z,H,windows_event,87,13254b5e01cc409493ed8b7882872123,b7a8089396074102a232c6c81006c509,agent-system,ok,0.029105,True,True,True,windows,models/isolation_forest_windows_local.joblib,,e2e_lightweight_candidate_rule_v1,False,,heuristic_candidate,0,0.0,,True,LIGHTWEIGHT_HEURISTIC_FALLBACK,0.0,1.5700003132224083e-05,no_candidate_signal,2,1,0,,"{""category"": """", ""dst_port"": """", ""event"": ""34"", ""host"": ""andy-aaron"", ""message"": ""<string>LENGTH: '662' ACTION :[411] 'select /*+ no_parallel(t) no_parallel_index(t) dbms_stats cursor_sharing_exact use_weak_name_resl dynamic_sampling(0) no_monitoring xmlindex_sel_idx_tbl opt_param('optimizer_inmemory_aware' 'false') no_substrb_pad leading(r t) use_nl(t) rowid(t) */ substrb(dump(t.\""COL#\"",16,0,64),1,240) d_2382149590, r.rwid, r.freq from \""SYS\"".\""COL$\"" t, table(:topntab) r where t.rowid = chartorowid(r.rwid) order by t.\""COL#\""' DATABASE USER:[3] 'SYS' PRIVILEGE :[4] 'NONE' CLIENT USER:[0] '' CLIENT TERMINAL:[10] 'ANDY-AARON' STATUS:[1] '0' DBID:[10] '3074368596' SESSIONID:[6] '400227' USERHOST:[10] 'ANDY-AARON' CLIENT ADDRESS:[0] '' ACTION NUMBER:[1] '3' </string>"", ""proto"": """", ""severity"": ""INFO"", ""source"": ""Oracle.xe"", ""subcategory"": """", ""timestamp_iso"": ""2025-08-21T22:42:10.954109+00:00"", ""user"": """"}"
multisource_cnp_model_inference_20260911T001644Z,H,windows_event,88,0782961599ca401994c73c4dbc5df5ce,290173cd3e1b42c4b79c712f9ce23286,agent-system,ok,0.029003,True,True,True,windows,models/isolation_forest_windows_local.joblib,,e2e_lightweight_candidate_rule_v1,False,,heuristic_candidate,0,0.0,,True,LIGHTWEIGHT_HEURISTIC_FALLBACK,0.0,2.129992935806513e-05,no_candidate_signal,2,1,0,,"{""category"": """", ""dst_port"": """", ""event"": ""34"", ""host"": ""andy-aaron"", ""message"": ""<string>LENGTH: '670' ACTION :[419] 'select /*+ no_parallel(t) no_parallel_index(t) dbms_stats cursor_sharing_exact use_weak_name_resl dynamic_sampling(0) no_monitoring xmlindex_sel_idx_tbl opt_param('optimizer_inmemory_aware' 'false') no_substrb_pad leading(r t) use_nl(t) rowid(t) */ substrb(dump(t.\""PROPERTY\"",16,0,64),1,240) d_1738371530, r.rwid, r.freq from \""SYS\"".\""COL$\"" t, table(:topntab) r where t.rowid = chartorowid(r.rwid) order by t.\""PROPERTY\""' DATABASE USER:[3] 'SYS' PRIVILEGE :[4] 'NONE' CLIENT USER:[0] '' CLIENT TERMINAL:[10] 'ANDY-AARON' STATUS:[1] '0' DBID:[10] '3074368596' SESSIONID:[6] '400227' USERHOST:[10] 'ANDY-AARON' CLIENT ADDRESS:[0] '' ACTION NUMBER:[1] '3' </string>"", ""proto"": """", ""severity"": ""INFO"", ""source"": ""Oracle.xe"", ""subcategory"": """", ""timestamp_iso"": ""2025-08-21T22:42:10.960730+00:00"", ""user"": """"}"
multisource_cnp_model_inference_20260911T001644Z,H,windows_event,89,8dcd2daae317415885382b1a7aaff0da,f81003d78f3c4160934b95aa839320e3,agent-system,ok,0.027382,True,True,True,windows,models/isolation_forest_windows_local.joblib,,e2e_lightweight_candidate_rule_v1,False,,heuristic_candidate,0,0.0,,True,LIGHTWEIGHT_HEURISTIC_FALLBACK,0.0,1.5999889001250267e-05,no_candidate_signal,2,1,0,,"{""category"": """", ""dst_port"": """", ""event"": ""34"", ""host"": ""andy-aaron"", ""message"": ""<string>LENGTH: '670' ACTION :[419] 'select /*+ no_parallel(t) no_parallel_index(t) dbms_stats cursor_sharing_exact use_weak_name_resl dynamic_sampling(0) no_monitoring xmlindex_sel_idx_tbl opt_param('optimizer_inmemory_aware' 'false') no_substrb_pad leading(r t) use_nl(t) rowid(t) */ substrb(dump(t.\""PROPERTY\"",16,0,64),1,240) d_1738371530, r.rwid, r.freq from \""SYS\"".\""COL$\"" t, table(:topntab) r where t.rowid = chartorowid(r.rwid) order by t.\""PROPERTY\""' DATABASE USER:[3] 'SYS' PRIVILEGE :[4] 'NONE' CLIENT USER:[0] '' CLIENT TERMINAL:[10] 'ANDY-AARON' STATUS:[1] '0' DBID:[10] '3074368596' SESSIONID:[6] '400227' USERHOST:[10] 'ANDY-AARON' CLIENT ADDRESS:[0] '' ACTION NUMBER:[1] '3' </string>"", ""proto"": """", ""severity"": ""INFO"", ""source"": ""Oracle.xe"", ""subcategory"": """", ""timestamp_iso"": ""2025-08-21T22:42:10.965754+00:00"", ""user"": """"}"
multisource_cnp_model_inference_20260911T001644Z,H,windows_event,90,24cbca4d27c746fabb3f72367f57aaf8,b9b9b24940504a05aeb4f3cd328c3090,agent-system,ok,0.033116,True,True,True,windows,models/isolation_forest_windows_local.joblib,,e2e_lightweight_candidate_rule_v1,False,,heuristic_candidate,0,0.0,,True,LIGHTWEIGHT_HEURISTIC_FALLBACK,0.0,1.9499915651977062e-05,no_candidate_signal,2,1,0,,"{""category"": """", ""dst_port"": """", ""event"": ""34"", ""host"": ""andy-aaron"", ""message"": ""<string>LENGTH: '664' ACTION :[413] 'select /*+ no_parallel(t) no_parallel_index(t) dbms_stats cursor_sharing_exact use_weak_name_resl dynamic_sampling(0) no_monitoring xmlindex_sel_idx_tbl opt_param('optimizer_inmemory_aware' 'false') no_substrb_pad leading(r t) use_nl(t) rowid(t) */ substrb(dump(t.\""TYPE#\"",16,0,64),1,240) d_1893548993, r.rwid, r.freq from \""SYS\"".\""COL$\"" t, table(:topntab) r where t.rowid = chartorowid(r.rwid) order by t.\""TYPE#\""' DATABASE USER:[3] 'SYS' PRIVILEGE :[4] 'NONE' CLIENT USER:[0] '' CLIENT TERMINAL:[10] 'ANDY-AARON' STATUS:[1] '0' DBID:[10] '3074368596' SESSIONID:[6] '400227' USERHOST:[10] 'ANDY-AARON' CLIENT ADDRESS:[0] '' ACTION NUMBER:[1] '3' </string>"", ""proto"": """", ""severity"": ""INFO"", ""source"": ""Oracle.xe"", ""subcategory"": """", ""timestamp_iso"": ""2025-08-21T22:42:10.969658+00:00"", ""user"": """"}"
multisource_cnp_model_inference_20260911T001644Z,H,windows_event,91,11b1d580ae304ac3a0c218a2881536ff,a9a4a4ccbfda496ebd77eab6aad172d5,agent-system,ok,0.035157,True,True,True,windows,models/isolation_forest_windows_local.joblib,,e2e_lightweight_candidate_rule_v1,False,,heuristic_candidate,0,0.0,,True,LIGHTWEIGHT_HEURISTIC_FALLBACK,0.0,2.259993925690651e-05,no_candidate_signal,2,1,0,,"{""category"": """", ""dst_port"": """", ""event"": ""34"", ""host"": ""andy-aaron"", ""message"": ""<string>LENGTH: '664' ACTION :[413] 'select /*+ no_parallel(t) no_parallel_index(t) dbms_stats cursor_sharing_exact use_weak_name_resl dynamic_sampling(0) no_monitoring xmlindex_sel_idx_tbl opt_param('optimizer_inmemory_aware' 'false') no_substrb_pad leading(r t) use_nl(t) rowid(t) */ substrb(dump(t.\""TYPE#\"",16,0,64),1,240) d_1893548993, r.rwid, r.freq from \""SYS\"".\""COL$\"" t, table(:topntab) r where t.rowid = chartorowid(r.rwid) order by t.\""TYPE#\""' DATABASE USER:[3] 'SYS' PRIVILEGE :[4] 'NONE' CLIENT USER:[0] '' CLIENT TERMINAL:[10] 'ANDY-AARON' STATUS:[1] '0' DBID:[10] '3074368596' SESSIONID:[6] '400227' USERHOST:[10] 'ANDY-AARON' CLIENT ADDRESS:[0] '' ACTION NUMBER:[1] '3' </string>"", ""proto"": """", ""severity"": ""INFO"", ""source"": ""Oracle.xe"", ""subcategory"": """", ""timestamp_iso"": ""2025-08-21T22:42:10.974613+00:00"", ""user"": """"}"
multisource_cnp_model_inference_20260911T001644Z,H,windows_event,92,c75dd03cb9924dbda8edaef122203762,4437666cc71040b79f5f4dfecbc27730,agent-system,ok,0.029947,True,True,True,windows,models/isolation_forest_windows_local.joblib,,e2e_lightweight_candidate_rule_v1,False,,heuristic_candidate,0,0.0,,True,LIGHTWEIGHT_HEURISTIC_FALLBACK,0.0,1.9700033590197563e-05,no_candidate_signal,2,1,0,,"{""category"": """", ""dst_port"": """", ""event"": ""34"", ""host"": ""andy-aaron"", ""message"": ""<string>LENGTH: '675' ACTION :[424] 'select /*+ no_parallel(t) no_parallel_index(t) dbms_stats cursor_sharing_exact use_weak_name_resl dynamic_sampling(0) no_monitoring xmlindex_sel_idx_tbl opt_param('optimizer_inmemory_aware' 'false') no_substrb_pad leading(r t) use_nl(t) rowid(t) */ substrb(dump(t.\""CHARSETFORM\"",16,0,64),1,240) d_210150367, r.rwid, r.freq from \""SYS\"".\""COL$\"" t, table(:topntab) r where t.rowid = chartorowid(r.rwid) order by t.\""CHARSETFORM\""' DATABASE USER:[3] 'SYS' PRIVILEGE :[4] 'NONE' CLIENT USER:[0] '' CLIENT TERMINAL:[10] 'ANDY-AARON' STATUS:[1] '0' DBID:[10] '3074368596' SESSIONID:[6] '400227' USERHOST:[10] 'ANDY-AARON' CLIENT ADDRESS:[0] '' ACTION NUMBER:[1] '3' </string>"", ""proto"": """", ""severity"": ""INFO"", ""source"": ""Oracle.xe"", ""subcategory"": """", ""timestamp_iso"": ""2025-08-21T22:42:10.977621+00:00"", ""user"": """"}"
multisource_cnp_model_inference_20260911T001644Z,H,windows_event,93,f4877266937f46bea3a86e3483d662b4,f53a6501a90040558f2a92a5bd5c19b3,agent-system,ok,0.027624,True,True,True,windows,models/isolation_forest_windows_local.joblib,,e2e_lightweight_candidate_rule_v1,False,,heuristic_candidate,0,0.0,,True,LIGHTWEIGHT_HEURISTIC_FALLBACK,0.0,1.4699995517730713e-05,no_candidate_signal,2,1,0,,"{""category"": """", ""dst_port"": """", ""event"": ""34"", ""host"": ""andy-aaron"", ""message"": ""<string>LENGTH: '675' ACTION :[424] 'select /*+ no_parallel(t) no_parallel_index(t) dbms_stats cursor_sharing_exact use_weak_name_resl dynamic_sampling(0) no_monitoring xmlindex_sel_idx_tbl opt_param('optimizer_inmemory_aware' 'false') no_substrb_pad leading(r t) use_nl(t) rowid(t) */ substrb(dump(t.\""CHARSETFORM\"",16,0,64),1,240) d_210150367, r.rwid, r.freq from \""SYS\"".\""COL$\"" t, table(:topntab) r where t.rowid = chartorowid(r.rwid) order by t.\""CHARSETFORM\""' DATABASE USER:[3] 'SYS' PRIVILEGE :[4] 'NONE' CLIENT USER:[0] '' CLIENT TERMINAL:[10] 'ANDY-AARON' STATUS:[1] '0' DBID:[10] '3074368596' SESSIONID:[6] '400227' USERHOST:[10] 'ANDY-AARON' CLIENT ADDRESS:[0] '' ACTION NUMBER:[1] '3' </string>"", ""proto"": """", ""severity"": ""INFO"", ""source"": ""Oracle.xe"", ""subcategory"": """", ""timestamp_iso"": ""2025-08-21T22:42:10.983212+00:00"", ""user"": """"}"
multisource_cnp_model_inference_20260911T001644Z,H,windows_event,94,e578222d12ac409f8d2925a5d8a4c8b9,4ca7621eaa6b405283375493ec5833ae,agent-system,ok,0.028203,True,True,True,windows,models/isolation_forest_windows_local.joblib,,e2e_lightweight_candidate_rule_v1,False,,heuristic_candidate,0,0.0,,True,LIGHTWEIGHT_HEURISTIC_FALLBACK,0.0,1.9300030544400215e-05,no_candidate_signal,2,1,0,,"{""category"": """", ""dst_port"": """", ""event"": ""34"", ""host"": ""andy-aaron"", ""message"": ""<string>LENGTH: '693' ACTION :[442] 'select /*+ no_parallel(t) no_parallel_index(t) dbms_stats cursor_sharing_exact use_weak_name_resl dynamic_sampling(0) no_monitoring xmlindex_sel_idx_tbl opt_param('optimizer_inmemory_aware' 'false') no_substrb_pad leading(r t) use_nl(t) rowid(t) */ substrb(dump(t.\""INTCOL#\"",16,0,64),1,240) d_1254105588, r.rwid, r.freq from \""SYS\"".\""WRI$_OPTSTAT_HISTHEAD_HISTORY\"" t, table(:topntab) r where t.rowid = chartorowid(r.rwid) order by t.\""INTCOL#\""' DATABASE USER:[3] 'SYS' PRIVILEGE :[4] 'NONE' CLIENT USER:[0] '' CLIENT TERMINAL:[10] 'ANDY-AARON' STATUS:[1] '0' DBID:[10] '3074368596' SESSIONID:[6] '400227' USERHOST:[10] 'ANDY-AARON' CLIENT ADDRESS:[0] '' ACTION NUMBER:[1] '3' </string>"", ""proto"": """", ""severity"": ""INFO"", ""source"": ""Oracle.xe"", ""subcategory"": """", ""timestamp_iso"": ""2025-08-21T22:42:12.190407+00:00"", ""user"": """"}"
multisource_cnp_model_inference_20260911T001644Z,H,windows_event,95,5f17d4c42bbb46f6a348f91fd699de6e,1e6d490b49c3446d9216620c3fdb0f5c,agent-system,ok,0.02619,True,True,True,windows,models/isolation_forest_windows_local.joblib,,e2e_lightweight_candidate_rule_v1,False,,heuristic_candidate,0,0.0,,True,LIGHTWEIGHT_HEURISTIC_FALLBACK,0.0,1.6200006939470768e-05,no_candidate_signal,2,1,0,,"{""category"": """", ""dst_port"": """", ""event"": ""34"", ""host"": ""andy-aaron"", ""message"": ""<string>LENGTH: '693' ACTION :[442] 'select /*+ no_parallel(t) no_parallel_index(t) dbms_stats cursor_sharing_exact use_weak_name_resl dynamic_sampling(0) no_monitoring xmlindex_sel_idx_tbl opt_param('optimizer_inmemory_aware' 'false') no_substrb_pad leading(r t) use_nl(t) rowid(t) */ substrb(dump(t.\""INTCOL#\"",16,0,64),1,240) d_1254105588, r.rwid, r.freq from \""SYS\"".\""WRI$_OPTSTAT_HISTHEAD_HISTORY\"" t, table(:topntab) r where t.rowid = chartorowid(r.rwid) order by t.\""INTCOL#\""' DATABASE USER:[3] 'SYS' PRIVILEGE :[4] 'NONE' CLIENT USER:[0] '' CLIENT TERMINAL:[10] 'ANDY-AARON' STATUS:[1] '0' DBID:[10] '3074368596' SESSIONID:[6] '400227' USERHOST:[10] 'ANDY-AARON' CLIENT ADDRESS:[0] '' ACTION NUMBER:[1] '3' </string>"", ""proto"": """", ""severity"": ""INFO"", ""source"": ""Oracle.xe"", ""subcategory"": """", ""timestamp_iso"": ""2025-08-21T22:42:12.203903+00:00"", ""user"": """"}"
multisource_cnp_model_inference_20260911T001644Z,H,windows_event,96,491617b775c9453390ba52138561f035,58dd988292684949a61a850cb7bfca2f,agent-system,ok,0.036678,True,True,True,windows,models/isolation_forest_windows_local.joblib,,e2e_lightweight_candidate_rule_v1,False,,heuristic_candidate,0,0.0,,True,LIGHTWEIGHT_HEURISTIC_FALLBACK,0.0,2.5499961338937283e-05,no_candidate_signal,2,1,0,,"{""category"": """", ""dst_port"": """", ""event"": ""34"", ""host"": ""andy-aaron"", ""message"": ""<string>LENGTH: '687' ACTION :[436] 'select /*+ no_parallel(t) no_parallel_index(t) dbms_stats cursor_sharing_exact use_weak_name_resl dynamic_sampling(0) no_monitoring xmlindex_sel_idx_tbl opt_param('optimizer_inmemory_aware' 'false') no_substrb_pad leading(r t) use_nl(t) rowid(t) */ substrb(dump(t.\""OBJ#\"",16,0,64),1,240) d_3404126564, r.rwid, r.freq from \""SYS\"".\""WRI$_OPTSTAT_HISTHEAD_HISTORY\"" t, table(:topntab) r where t.rowid = chartorowid(r.rwid) order by t.\""OBJ#\""' DATABASE USER:[3] 'SYS' PRIVILEGE :[4] 'NONE' CLIENT USER:[0] '' CLIENT TERMINAL:[10] 'ANDY-AARON' STATUS:[1] '0' DBID:[10] '3074368596' SESSIONID:[6] '400227' USERHOST:[10] 'ANDY-AARON' CLIENT ADDRESS:[0] '' ACTION NUMBER:[1] '3' </string>"", ""proto"": """", ""severity"": ""INFO"", ""source"": ""Oracle.xe"", ""subcategory"": """", ""timestamp_iso"": ""2025-08-21T22:42:12.210199+00:00"", ""user"": """"}"
multisource_cnp_model_inference_20260911T001644Z,H,windows_event,97,3445e6ab3a704650bc4c5cb018ee07b7,c92975c85dad44c6824d4e3cab07a2ac,agent-system,ok,0.031038,True,True,True,windows,models/isolation_forest_windows_local.joblib,,e2e_lightweight_candidate_rule_v1,False,,heuristic_candidate,0,0.0,,True,LIGHTWEIGHT_HEURISTIC_FALLBACK,0.0,1.4899997040629387e-05,no_candidate_signal,2,1,0,,"{""category"": """", ""dst_port"": """", ""event"": ""34"", ""host"": ""andy-aaron"", ""message"": ""<string>LENGTH: '687' ACTION :[436] 'select /*+ no_parallel(t) no_parallel_index(t) dbms_stats cursor_sharing_exact use_weak_name_resl dynamic_sampling(0) no_monitoring xmlindex_sel_idx_tbl opt_param('optimizer_inmemory_aware' 'false') no_substrb_pad leading(r t) use_nl(t) rowid(t) */ substrb(dump(t.\""OBJ#\"",16,0,64),1,240) d_3404126564, r.rwid, r.freq from \""SYS\"".\""WRI$_OPTSTAT_HISTHEAD_HISTORY\"" t, table(:topntab) r where t.rowid = chartorowid(r.rwid) order by t.\""OBJ#\""' DATABASE USER:[3] 'SYS' PRIVILEGE :[4] 'NONE' CLIENT USER:[0] '' CLIENT TERMINAL:[10] 'ANDY-AARON' STATUS:[1] '0' DBID:[10] '3074368596' SESSIONID:[6] '400227' USERHOST:[10] 'ANDY-AARON' CLIENT ADDRESS:[0] '' ACTION NUMBER:[1] '3' </string>"", ""proto"": """", ""severity"": ""INFO"", ""source"": ""Oracle.xe"", ""subcategory"": """", ""timestamp_iso"": ""2025-08-21T22:42:12.222666+00:00"", ""user"": """"}"
multisource_cnp_model_inference_20260911T001644Z,H,windows_event,98,ce04967673414b8cb8680efd4ce01064,1517b0c144a74cb9a4be883488ad1354,agent-system,ok,0.028254,True,True,True,windows,models/isolation_forest_windows_local.joblib,,e2e_lightweight_candidate_rule_v1,False,,heuristic_candidate,0,0.0,,True,LIGHTWEIGHT_HEURISTIC_FALLBACK,0.0,1.580000389367342e-05,no_candidate_signal,2,1,0,,"{""category"": """", ""dst_port"": """", ""event"": ""34"", ""host"": ""andy-aaron"", ""message"": ""<string>LENGTH: '703' ACTION :[452] 'select /*+ no_parallel(t) no_parallel_index(t) dbms_stats cursor_sharing_exact use_weak_name_resl dynamic_sampling(0) no_monitoring xmlindex_sel_idx_tbl opt_param('optimizer_inmemory_aware' 'false') no_substrb_pad leading(r t) use_nl(t) rowid(t) */ substrb(dump(t.\""SYS_NC00027$\"",16,0,64),1,240) d_3013067210, r.rwid, r.freq from \""SYS\"".\""WRI$_OPTSTAT_HISTHEAD_HISTORY\"" t, table(:topntab) r where t.rowid = chartorowid(r.rwid) order by t.\""SYS_NC00027$\""' DATABASE USER:[3] 'SYS' PRIVILEGE :[4] 'NONE' CLIENT USER:[0] '' CLIENT TERMINAL:[10] 'ANDY-AARON' STATUS:[1] '0' DBID:[10] '3074368596' SESSIONID:[6] '400227' USERHOST:[10] 'ANDY-AARON' CLIENT ADDRESS:[0] '' ACTION NUMBER:[1] '3' </string>"", ""proto"": """", ""severity"": ""INFO"", ""source"": ""Oracle.xe"", ""subcategory"": """", ""timestamp_iso"": ""2025-08-21T22:42:12.230150+00:00"", ""user"": """"}"
multisource_cnp_model_inference_20260911T001644Z,H,windows_event,99,abe3f4dfa6644bc4906c3624b7b577d6,bcdd18bf6d674d71ab480e1335bae8c8,agent-system,ok,0.026428,True,True,True,windows,models/isolation_forest_windows_local.joblib,,e2e_lightweight_candidate_rule_v1,False,,heuristic_candidate,0,0.0,,True,LIGHTWEIGHT_HEURISTIC_FALLBACK,0.0,3.4400029107928276e-05,no_candidate_signal,2,1,0,,"{""category"": """", ""dst_port"": """", ""event"": ""34"", ""host"": ""andy-aaron"", ""message"": ""<string>LENGTH: '703' ACTION :[452] 'select /*+ no_parallel(t) no_parallel_index(t) dbms_stats cursor_sharing_exact use_weak_name_resl dynamic_sampling(0) no_monitoring xmlindex_sel_idx_tbl opt_param('optimizer_inmemory_aware' 'false') no_substrb_pad leading(r t) use_nl(t) rowid(t) */ substrb(dump(t.\""SYS_NC00027$\"",16,0,64),1,240) d_3013067210, r.rwid, r.freq from \""SYS\"".\""WRI$_OPTSTAT_HISTHEAD_HISTORY\"" t, table(:topntab) r where t.rowid = chartorowid(r.rwid) order by t.\""SYS_NC00027$\""' DATABASE USER:[3] 'SYS' PRIVILEGE :[4] 'NONE' CLIENT USER:[0] '' CLIENT TERMINAL:[10] 'ANDY-AARON' STATUS:[1] '0' DBID:[10] '3074368596' SESSIONID:[6] '400227' USERHOST:[10] 'ANDY-AARON' CLIENT ADDRESS:[0] '' ACTION NUMBER:[1] '3' </string>"", ""proto"": """", ""severity"": ""INFO"", ""source"": ""Oracle.xe"", ""subcategory"": """", ""timestamp_iso"": ""2025-08-21T22:42:12.243479+00:00"", ""user"": """"}"
multisource_cnp_model_inference_20260911T001644Z,H,windows_event,100,2d5175e2681d417486d233097b655d04,5ccff3776c9d472ea5a053bd7c030eb5,agent-system,ok,0.028298,True,True,True,windows,models/isolation_forest_windows_local.joblib,,e2e_lightweight_candidate_rule_v1,False,,heuristic_candidate,0,0.0,,True,LIGHTWEIGHT_HEURISTIC_FALLBACK,0.0,1.750001683831215e-05,no_candidate_signal,2,1,0,,"{""category"": """", ""dst_port"": """", ""event"": ""34"", ""host"": ""andy-aaron"", ""message"": ""<string>LENGTH: '692' ACTION :[441] 'select /*+ no_parallel(t) no_parallel_index(t) dbms_stats cursor_sharing_exact use_weak_name_resl dynamic_sampling(0) no_monitoring xmlindex_sel_idx_tbl opt_param('optimizer_inmemory_aware' 'false') no_substrb_pad leading(r t) use_nl(t) rowid(t) */ substrb(dump(t.\""SAVTIME\"",16,0,64),1,240) d_370848814, r.rwid, r.freq from \""SYS\"".\""WRI$_OPTSTAT_HISTHEAD_HISTORY\"" t, table(:topntab) r where t.rowid = chartorowid(r.rwid) order by t.\""SAVTIME\""' DATABASE USER:[3] 'SYS' PRIVILEGE :[4] 'NONE' CLIENT USER:[0] '' CLIENT TERMINAL:[10] 'ANDY-AARON' STATUS:[1] '0' DBID:[10] '3074368596' SESSIONID:[6] '400227' USERHOST:[10] 'ANDY-AARON' CLIENT ADDRESS:[0] '' ACTION NUMBER:[1] '3' </string>"", ""proto"": """", ""severity"": ""INFO"", ""source"": ""Oracle.xe"", ""subcategory"": """", ""timestamp_iso"": ""2025-08-21T22:42:12.250143+00:00"", ""user"": """"}"
multisource_cnp_model_inference_20260911T001644Z,H,windows_event,101,4520f89aedc5423a8e941ab85683d1ac,a3cda98a50b54c9c912415f58d637152,agent-system,ok,0.033289,True,True,True,windows,models/isolation_forest_windows_local.joblib,,e2e_lightweight_candidate_rule_v1,False,,heuristic_candidate,0,0.0,,True,LIGHTWEIGHT_HEURISTIC_FALLBACK,0.0,2.5099958293139935e-05,no_candidate_signal,2,1,0,,"{""category"": """", ""dst_port"": """", ""event"": ""34"", ""host"": ""andy-aaron"", ""message"": ""<string>LENGTH: '692' ACTION :[441] 'select /*+ no_parallel(t) no_parallel_index(t) dbms_stats cursor_sharing_exact use_weak_name_resl dynamic_sampling(0) no_monitoring xmlindex_sel_idx_tbl opt_param('optimizer_inmemory_aware' 'false') no_substrb_pad leading(r t) use_nl(t) rowid(t) */ substrb(dump(t.\""SAVTIME\"",16,0,64),1,240) d_370848814, r.rwid, r.freq from \""SYS\"".\""WRI$_OPTSTAT_HISTHEAD_HISTORY\"" t, table(:topntab) r where t.rowid = chartorowid(r.rwid) order by t.\""SAVTIME\""' DATABASE USER:[3] 'SYS' PRIVILEGE :[4] 'NONE' CLIENT USER:[0] '' CLIENT TERMINAL:[10] 'ANDY-AARON' STATUS:[1] '0' DBID:[10] '3074368596' SESSIONID:[6] '400227' USERHOST:[10] 'ANDY-AARON' CLIENT ADDRESS:[0] '' ACTION NUMBER:[1] '3' </string>"", ""proto"": """", ""severity"": ""INFO"", ""source"": ""Oracle.xe"", ""subcategory"": """", ""timestamp_iso"": ""2025-08-21T22:42:12.260805+00:00"", ""user"": """"}"
